time_to_eruption,volcan_id,media_sensor__median,media_sensor__minimum
28839307,19693814,2657.083333333333,27.916666666666668
13902477,196942129,2749.3636363636365,-16918.0
32739612,1969647810,2691.6666666666665,-307.4166666666667
20542577,1969742960,2682.0,73.91666666666667
2413795,1970380552,2924.7272727272725,-11592.272727272728
23614730,1971386115,2690.583333333333,25.666666666666668
1001396,1971505485,2663.25,-7224.25
18307714,1971896441,3208.5,24.4
12582561,1972116695,2713.25,-308.3333333333333
32304331,1972350442,2724.25,-347.1666666666667
5452143,1972765916,2733.583333333333,-5541.666666666667
17204463,1973467302,3223.5,-363.2
47042081,1973493369,2647.75,8.0
46113784,1973725295,3541.0,-395.44444444444446
16425646,1973757652,2664.25,-919.0
6437176,1974738442,2831.333333333333,-54.09090909090909
9652216,1975170856,2690.5,-175.83333333333334
24433716,1976702458,2942.0,-248.0
43740620,1976957121,3228.4,-269.5
14113883,1977710546,2907.818181818182,-328.8181818181818
12384264,1978888892,2934.090909090909,-155.0
43757623,1978899497,2728.9166666666665,-26.08333333333333
8859249,1979431054,2928.181818181818,-273.27272727272725
32702044,1979596579,2689.0,-771.5
46235795,1979839856,2681.6666666666665,-82.91666666666667
18567908,1979931149,2944.454545454545,-110.45454545454544
17577204,1980120300,3236.5,31.5
44757830,1980582945,3993.625,-321.5
649407,1981060358,3702.777777777778,-174.55555555555554
1393046,1981736391,2702.75,-4251.333333333333
33574710,198187683,2691.6666666666665,-168.16666666666666
28993038,1981928952,2689.583333333333,70.16666666666667
44729527,1982635176,2694.4166666666665,-115.08333333333331
38536616,1982908792,3247.4,-483.8
16999211,1985475842,3250.1,11.1
21903369,1986171846,2706.1666666666665,-763.6666666666666
23891482,1986279721,3225.2,90.9
32120697,198632987,3229.9,100.7
18381807,1987327479,2935.6363636363635,-114.54545454545456
37238494,1987666182,2676.0,-34.583333333333336
2651165,198828595,2687.4166666666665,-1290.9166666666667
10423456,198883212,2696.833333333333,41.5
33511607,1990048935,2934.5454545454545,-80.9090909090909
3776851,1990445485,2702.1666666666665,-396.0
30125192,1990552166,2692.1666666666665,-214.72727272727272
2100262,1990660302,2694.0,-3715.545454545456
28138930,1990984540,3208.3,-129.6
23196613,1991439490,2947.2727272727275,-344.72727272727275
23907168,199150770,2698.6666666666665,25.666666666666668
21323953,1991834430,2690.6666666666665,123.66666666666669
24394051,1992733806,2705.833333333333,-108.5
4205229,1992962757,2685.833333333333,-45.25
1702860,1993630154,2691.083333333333,-425.8333333333333
31465979,1995224750,3235.8,36.3
15117628,1995318007,2703.833333333333,-120.0
25259216,1995339394,2710.9166666666665,-70.16666666666667
37586896,1996020221,2688.25,-100.58333333333331
13019122,1996236533,2692.333333333333,-343.3333333333333
21436971,1996436465,2948.818181818182,-195.45454545454547
45993592,1996761843,3398.555555555556,-116.66666666666669
28777208,199677833,2686.9166666666665,-122.33333333333331
33495484,199758714,2693.75,-10.75
14621434,1998632037,3222.6,-751.0
23805242,1999031320,2946.909090909091,-184.54545454545453
32939149,1999249396,2930.6363636363635,-7.454545454545454
40825905,1999605295,2719.75,-245.8333333333333
914751,1999816124,2648.75,-4229.5
43205587,2000347986,2708.25,-17.75
35805589,200041020,2719.6666666666665,-688.1666666666666
14171782,2000584028,2936.181818181818,-39.27272727272727
13353813,2000902559,2873.583333333333,-2240.25
37121208,2001564721,2694.6666666666665,8.0
23892380,2002038013,2710.583333333333,-301.1666666666667
37808277,2002404734,2942.3636363636365,50.63636363636363
13723120,20029600,2941.090909090909,-212.72727272727272
7455595,2004697443,2946.909090909091,-573.6363636363636
2201545,2005284845,2781.7272727272725,-1045.0
14620729,2005287921,2687.9166666666665,-121.58333333333331
10841709,200582245,2901.6363636363635,-368.7272727272728
16409063,2005894991,2681.833333333333,-251.16666666666663
12678388,2006608401,2733.1666666666665,-680.75
41462971,2006823210,3235.8,-315.2
10899243,2007716403,2700.333333333333,-122.91666666666669
20955861,2007928321,2691.083333333333,-269.0833333333333
11440320,200839985,2953.909090909091,-41.09090909090909
20932719,2008862417,2693.4166666666665,-439.6666666666667
11104368,2010192399,2718.583333333333,-222.45454545454547
25498559,2010286340,2928.2727272727275,-473.54545454545456
6416251,2010443578,3236.5,5.4
11919352,2010479566,2949.454545454545,-57.81818181818182
22679917,201055248,2694.25,-557.8333333333334
17567041,2010868700,2939.909090909091,-809.8181818181819
33741660,2010947351,2695.25,-362.0
23607971,2012305591,2908.181818181818,-81.18181818181819
8159420,2013387937,2925.090909090909,-176.36363636363637
40611331,2013408541,2952.7272727272725,-164.54545454545453
36220280,2013641040,3231.3,-176.7
30093768,2014875162,3248.1,22.5
481996,2014992605,2931.7272727272725,-2038.0
46507264,2015589007,2685.75,107.66666666666669
39473420,201613561,2958.090909090909,-118.54545454545456
36335121,2016361594,2694.75,-494.0833333333333
10792000,2016421842,2953.0,-269.3636363636364
13652830,2016647233,2703.4166666666665,-116.66666666666669
13117924,2017029610,2765.9166666666665,-2288.0
1378995,2017077197,3555.8888888888887,-41.22222222222222
46231643,2017078937,2689.6666666666665,-76.33333333333333
1618134,2017191725,2693.9166666666665,-352.5
44643200,2018383254,2697.6666666666665,-728.0
34908224,2019233977,3249.8,-92.5
20092375,2019378960,2713.083333333333,-533.5833333333334
20968204,2021966053,2695.1666666666665,-234.41666666666663
36232629,202371458,3227.1,-164.4
36093677,2024731284,2719.5,-124.16666666666669
20141151,2025261850,3218.1,-347.5
11942621,2026112332,2714.333333333333,-896.5
14738224,2027572523,2943.7272727272725,-543.5454545454545
36067606,2027698248,2703.833333333333,-611.25
37211893,2028172074,2687.333333333333,-67.25
36368235,2028433450,2716.333333333333,-27.5
43190417,2029121195,2705.25,1.75
23274490,2029822552,2700.583333333333,67.91666666666667
31660902,2030114890,2712.1666666666665,-197.41666666666663
28038265,2030813906,2715.1666666666665,-146.5
42714280,2031334949,3239.9,85.7
15487372,2031744734,2684.0,-275.0
15612556,2031787098,2697.25,-65.75
4023475,2032154038,2696.6666666666665,-1382.9166666666667
13514849,2032277704,2974.2727272727275,-1038.8181818181818
805199,2033311777,2704.583333333333,-466.9166666666667
30438549,2034080287,2721.4166666666665,-505.6666666666667
29283212,203457401,3225.6,65.6
30200415,2034726326,3240.5,17.7
4883180,2035828528,2699.4166666666665,-449.3333333333333
36687740,2036342515,2677.083333333333,-611.5833333333334
11284118,203692684,3249.7,46.9
30091560,2036967215,2955.0,6.727272727272728
30361976,2037160701,2685.333333333333,-242.0833333333333
7098945,2038024888,3235.0,-60.5
33363523,203831916,2947.5454545454545,29.90909090909091
42593849,2038489562,3244.7,-160.1
14301216,2038722327,2708.1666666666665,-72.08333333333333
7746872,2039942615,2659.25,-689.4166666666666
9693809,2039956296,2698.5,-255.5
45561250,2040053635,3597.8888888888887,-159.4
35895168,2040063058,2709.4166666666665,-256.3333333333333
31609293,204026342,2941.6363636363635,-432.54545454545456
13133609,2040725785,3244.1,29.1
6747618,2041026525,2686.4166666666665,-875.5454545454545
38302199,2041042967,2698.333333333333,-176.83333333333334
2508506,2041378428,2699.833333333333,-178.83333333333334
36738869,2041531962,2694.75,15.083333333333334
16697030,2041546283,2935.090909090909,-129.0
6411018,2042137471,2933.9166666666665,-2091.9166666666665
9116575,2042268384,2938.7272727272725,-542.0909090909091
18073490,2042812302,2722.5,-141.25
39325300,2042918322,2695.333333333333,-371.5833333333333
35479215,2044088860,2698.1666666666665,-30.416666666666668
41384391,2044425220,2702.6666666666665,-251.5
32387832,2044769449,3214.4,-126.8
35250581,2044857103,3247.1,-287.7
31479637,2045584134,2945.6363636363635,-32.45454545454545
1980729,2046973849,2694.4166666666665,-274.0
8131989,2047161980,2693.833333333333,-372.75
41732667,2047751510,3223.5,59.0
27953952,2048141973,2712.9166666666665,-135.08333333333334
4251306,2049323264,3251.8,-938.7
21084523,2049689655,2707.5,-93.66666666666669
19340560,2049878637,2648.833333333333,-262.3333333333333
39171379,2049961097,3255.8,9.4
31357602,2051279869,2960.5454545454545,-752.3636363636364
39378933,2051380720,2699.1666666666665,0.75
11325548,2051419461,2927.909090909091,-304.8181818181818
35749917,2051568929,2971.0,-115.72727272727272
26074034,2051910093,2672.583333333333,-149.41666666666666
24679023,2052316250,2699.6666666666665,-153.58333333333334
37120961,2052740646,2933.2727272727275,-5.727272727272728
17383128,2052803958,2702.25,-125.16666666666669
32555792,2052926249,2676.833333333333,-402.5
13296171,205330197,2709.333333333333,-85.58333333333333
40806969,2054043392,2703.6666666666665,-112.58333333333331
12034277,2054480069,3237.1,26.7
433851,2054918937,2715.583333333333,-236.91666666666663
41127169,2055241392,3274.8,-564.2
3334460,2055600383,2703.6666666666665,-559.9166666666666
36456511,2056246508,3236.6,143.4
1992080,2057013095,2712.1666666666665,-317.1666666666667
37023667,2057025891,2950.7272727272725,-208.63636363636363
35881998,2057226721,3250.9,-164.2
10094521,2057680085,3235.7,88.2
13856855,205794295,2702.833333333333,-104.66666666666669
35471386,2058237724,2706.75,-185.75
6136759,2058263668,2967.090909090909,-444.7272727272728
34774482,2058418470,2699.333333333333,-396.4166666666667
41867015,2058509181,2677.583333333333,-3.9166666666666665
18705104,2058785060,2793.5,-329.5833333333333
11629084,2059516238,2700.0,-356.4166666666667
19514034,2061696277,2706.083333333333,-132.66666666666666
5234774,2061764779,2943.7272727272725,-560.2727272727273
36787557,2061918698,3245.6,-251.1
38648801,2062110117,2716.0,32.0
37041368,2062317322,3251.4,-281.9
10173987,20625318,2708.6666666666665,-267.0833333333333
30527583,2062852190,2690.4166666666665,-17.166666666666668
16251229,2063246350,2945.5,-964.181818181818
20015385,2063674040,2916.5454545454545,-62.63636363636363
19097019,206389858,2948.454545454545,-152.72727272727272
18780849,20653466,2743.0,-905.25
45189955,206572719,3537.8,-106.77777777777776
27033520,2065822600,2705.5,-179.66666666666666
15132892,2066854946,2710.583333333333,-292.5
736227,2067305346,2690.9166666666665,-520.4166666666666
39593053,2067314180,2701.583333333333,81.5
33092296,2067328997,2959.818181818182,41.54545454545455
6646158,2067336369,2730.0,-414.6666666666667
7779347,2067984481,2669.6666666666665,-303.6666666666667
26469720,2068207140,2748.0,-8.083333333333334
20126625,2068506504,2737.25,-231.91666666666663
38453155,2069011219,2959.3636363636365,37.72727272727273
32096856,2069216227,2980.2727272727275,-595.3636363636364
47616134,2069530527,3715.1111111111113,-341.8888888888889
23565849,2070066319,2963.7272727272725,-504.9090909090909
11492816,2070460953,2954.818181818182,-194.0909090909091
45995956,20705034,2966.2727272727275,-233.54545454545453
17232651,2070862888,2941.5454545454545,-60.27272727272727
29421159,2071108961,2748.454545454545,-8470.363636363636
18003816,2071210973,2722.25,-1024.1666666666667
551792,2071717542,2748.333333333333,-895.6666666666666
27370979,2071930,2714.1666666666665,-54.75
25807406,2072126984,2741.4166666666665,-114.83333333333331
17866148,2072789669,2702.833333333333,27.916666666666668
17706311,2072954040,2959.0,-434.3636363636364
23771035,2073873772,2699.6666666666665,-30.83333333333333
18701561,2073948542,2725.5,-325.9166666666667
18256856,2074827118,2678.6666666666665,-32.833333333333336
20273679,2075864965,2703.833333333333,-104.45454545454544
37526752,2076240612,2707.9166666666665,-293.6666666666667
31565859,2076370422,2725.75,39.16666666666666
44358313,2076538456,3245.9,-214.6
10209858,2076935441,2954.181818181818,-94.36363636363636
13012038,2077327239,2806.583333333333,-1290.1666666666667
21019994,2077710984,2716.5,-72.75
8991164,2078096366,2709.6666666666665,-433.75
34283836,2078242859,2770.909090909091,-42.25
20452887,207886353,2697.4166666666665,104.33333333333331
17569071,2079037024,2721.25,-106.0
10629029,2079456865,2666.583333333333,-143.25
18964492,2079508163,2727.6666666666665,-308.6666666666667
28714644,2079552949,2719.583333333333,-273.1666666666667
1831627,2079723566,2700.5,-334.9166666666667
17056676,2079951456,2951.0,-186.0
9540540,2080261623,3256.3,37.0
34365596,2080709222,2722.3636363636365,-397.3333333333333
19566390,2080732856,3247.2,118.8
8247443,208106303,2726.75,-624.6666666666666
8954364,208131019,2951.909090909091,-259.8181818181818
2379637,2081310524,2716.1666666666665,-471.5833333333333
12363857,208140899,2722.9166666666665,-591.5
30798200,2081448139,2668.6666666666665,-559.4166666666666
34049161,2081858668,2730.083333333333,-83.91666666666667
8790752,2082076341,2983.5454545454545,-630.3636363636364
17617151,2082273024,2685.25,-238.3333333333333
42271195,2083448006,3237.0,-153.9
33420248,2084557965,2948.6363636363635,-85.45454545454545
47793586,2086128634,2661.75,120.5
31313494,2086978827,2732.5,-152.58333333333334
3187269,2087820034,2969.909090909091,-1639.3636363636365
6792416,2088969715,2685.083333333333,-346.5
1476133,2089270505,2949.2727272727275,-751.6363636363636
15775431,2090294173,2721.5,-202.41666666666663
27119030,209049581,2708.1666666666665,-126.0
4610640,2090552787,2949.0,-253.0909090909091
19578808,2090615912,2743.1666666666665,-11.333333333333334
1228843,2090700039,3600.8888888888887,35.44444444444444
9840024,2091434754,2731.4166666666665,-443.5833333333333
29326728,2091456928,2711.75,64.83333333333333
1029381,2092515389,2629.4166666666665,-6199.833333333333
48261342,2093243192,3254.4,-337.7
29338905,2094340763,2693.75,-112.58333333333331
8312676,2098523317,2755.6666666666665,-50.25
44621939,2099255300,2705.9166666666665,-23.166666666666668
18801038,2099545508,2690.9166666666665,-398.25
19357030,2099764343,2710.5,-334.5
44473003,209985028,2958.909090909091,-433.7272727272728
30991034,209988785,2957.909090909091,-54.09090909090909
45228789,2100035633,2703.6666666666665,-27.83333333333333
14175749,2101096113,2730.818181818182,-406.8333333333333
13243816,2101205247,2756.333333333333,-332.9166666666667
25468953,2101483319,2701.583333333333,-185.75
16882521,2101664526,3242.2,-220.4
867524,2101914095,2751.5,-8171.083333333333
29168924,2102079746,3252.4,-57.9
1993608,2102366851,2733.9166666666665,-3374.1666666666665
21252467,2103009098,2709.75,-633.1666666666666
34547760,2103433447,2697.0,-423.0
39878815,2103497377,3243.5,-78.4
12664385,2103793743,2793.7272727272725,-341.4166666666667
34060079,2105023395,2714.0,-235.16666666666663
32603214,2105609701,2720.083333333333,-797.5
32966044,2105852286,2709.833333333333,-285.0833333333333
282660,2106338108,2709.583333333333,-74.08333333333333
1269340,2106363286,2700.9166666666665,-865.8333333333334
6110204,2107068530,2712.333333333333,-452.0833333333333
5821163,2107751377,2893.909090909091,-36.5
39065929,2108745085,2740.4166666666665,-180.16666666666663
22082957,2109000188,2941.181818181818,-350.45454545454544
26831289,2109035625,2736.6666666666665,-33.666666666666664
4337116,2109045312,2733.6666666666665,-1448.1666666666667
19349131,2109398679,2936.7272727272725,-183.0
20421959,2111011766,2727.25,-135.91666666666666
1598334,2111453379,2935.6363636363635,-579.8181818181819
9658570,2111464986,2741.333333333333,-274.5833333333333
7370080,2111587424,2683.9166666666665,-249.8333333333333
26668615,2111802125,2708.083333333333,-77.25
2649772,2112694084,2709.5,-171.5
32247989,2113049479,2699.083333333333,-24.416666666666668
22605686,2113087131,2951.909090909091,-212.0
34174298,2114051470,2715.25,-62.333333333333336
35662591,211419569,2963.090909090909,-104.36363636363636
10655827,2114376954,2962.3636363636365,-357.6363636363636
22881404,2114491672,2958.6363636363635,59.72727272727273
16816678,2114709216,2951.5454545454545,-206.54545454545453
5348522,2115425991,2943.2727272727275,-490.27272727272725
5557427,2116022538,3259.8,-101.5
23563769,2116880369,2958.3636363636365,-51.90909090909091
7868970,2117564801,2713.1666666666665,42.45454545454545
21032866,211801886,2720.583333333333,-621.5833333333334
20785225,2118180017,3256.4,93.6
37917129,2118316109,2956.818181818182,-26.727272727272727
22238776,2118640537,2676.0,-38.333333333333336
18058386,2118733191,2979.7272727272725,-459.7272727272728
14494961,2119153068,2712.833333333333,15.583333333333334
8202892,2119226014,2705.9166666666665,19.0
10742742,2119980654,2738.4166666666665,-421.3333333333333
19690855,212007592,2720.083333333333,-136.16666666666666
20921629,2120169420,2965.3636363636365,-207.8181818181818
10618163,2120273955,2976.090909090909,-130.8181818181818
31245085,2120934695,2752.25,-352.1666666666667
9963654,212198464,2953.909090909091,-143.45454545454547
38385317,2122402736,2967.0,41.36363636363637
1305314,2122859891,2716.75,-949.1666666666666
35490054,2123127162,2691.25,-520.3333333333334
33969666,2123322342,2967.3636363636365,7.363636363636363
11962633,2124443830,2713.583333333333,-88.75
36668090,2124458115,3277.0,91.3
3934110,2124576311,2712.6666666666665,-15.333333333333334
3566445,2124669217,2722.4166666666665,-107.0
24886206,2127422643,2956.090909090909,-295.8181818181818
24388127,2127467089,2719.583333333333,27.5
5733689,2127528282,2706.6666666666665,-1609.9166666666667
22432321,2127547586,2733.4166666666665,-404.6666666666667
12547944,2127805188,2726.25,-89.25
34311787,2129202465,3253.8,-108.45454545454544
15525061,2129738903,2712.1666666666665,-111.58333333333331
6866586,2129899467,2976.818181818182,-646.0909090909091
41849002,2130405130,3257.7,-244.6
1524888,21304149,2713.4166666666665,-281.5833333333333
34991211,2130486935,3252.6,117.1
24292830,2130499839,2759.9166666666665,-171.08333333333334
24323329,2130505106,2968.3636363636365,-324.6363636363636
27217869,2130540228,2705.6666666666665,44.41666666666666
28485071,2130632982,2960.6363636363635,-753.4545454545455
14224527,2130926757,2709.083333333333,-565.8333333333334
28503924,2131475928,2715.333333333333,-59.41666666666666
26599427,2131992792,2726.333333333333,-475.0833333333333
37865966,2132437848,2962.909090909091,0.0
28943468,2132892694,2720.1666666666665,37.66666666666666
28500445,2133156473,2739.4166666666665,-102.72727272727272
5259707,2133241779,2728.583333333333,-510.9166666666667
11575416,2133326148,2725.083333333333,-156.0
28347367,2133393237,2728.333333333333,-99.5
6492023,2133535615,2716.833333333333,-437.9166666666667
41633548,2133808067,2955.818181818182,-20.0
11414233,2133970291,2723.6666666666665,-65.83333333333333
30922332,2134232057,2723.333333333333,-483.3333333333333
13929131,213439290,2731.083333333333,-550.5
33030495,2134733467,3268.2,-20.0
25993384,2134844617,2735.9166666666665,-1022.5
17045372,2136033932,3232.8,-286.4
40757008,2137801371,2966.5454545454545,-76.18181818181819
6198107,2138253674,2747.583333333333,-2123.333333333333
24532642,2138914806,2958.090909090909,-189.27272727272728
43137626,2139225250,2724.75,-94.25
25876093,2139587024,2961.6363636363635,-137.0
17079118,2139860001,2961.6363636363635,-102.0
35424675,2140015263,3277.0,-74.9
35733254,2140378160,2708.083333333333,-20.83333333333333
17945001,2140411487,2725.5,-66.91666666666667
376369,2140509127,2723.75,-2513.333333333333
24847565,2140731938,2717.4166666666665,5.916666666666667
832531,2140990861,2986.3636363636365,-323.27272727272725
8015222,214183849,3270.7,-188.4
20686189,2142835830,2931.0,-210.8181818181818
28548623,2143227248,2996.818181818182,-311.6363636363636
32727836,2143457307,2982.909090909091,-535.6363636363636
9544168,2144701601,2963.2727272727275,-193.1818181818182
32554746,2144756834,2956.454545454545,-597.8181818181819
7642741,2145274131,2733.083333333333,-801.0833333333334
40823745,2145499088,2971.0,7.181818181818182
36304743,2145859440,2964.2727272727275,-91.9090909090909
34468280,2146132452,3262.9,4.363636363636363
20411464,2146270165,2954.7272727272725,36.27272727272727
1536927,2146361020,2700.4166666666665,-507.5
44709785,2146908755,2717.583333333333,-4.083333333333333
5948385,2146939378,2702.333333333333,-1793.9166666666667
34365444,215856971,2699.6666666666665,-414.8333333333333
7066249,216001876,2961.454545454545,-163.1818181818182
1124353,216551209,3640.6666666666665,-74.66666666666667
3611091,216780206,2708.5,-427.4166666666667
41041699,216963205,2703.75,68.33333333333333
31558651,217060082,2976.6363636363635,-503.9090909090909
10746680,218199743,2714.083333333333,-333.9166666666667
15666051,219469142,2712.25,-137.08333333333334
3864961,220743032,3268.5,-447.6
32510185,220782474,2736.083333333333,-121.75
6164542,220865871,2909.7272727272725,-204.1818181818182
13979987,221683713,2949.2727272727275,-48.09090909090909
31271763,22262023,3271.2,48.6
8194088,222945080,2732.0,-265.75
20357140,223455906,3236.1,-375.3
28046821,224267098,2740.6666666666665,-38.833333333333336
29423344,224516504,2725.333333333333,47.0
33992582,224757189,2699.1666666666665,-111.91666666666669
43747890,224845179,2723.1666666666665,-128.33333333333334
31470344,225991333,2979.7,-524.8181818181819
38417970,226501251,2955.7272727272725,-716.5454545454545
32448270,227106626,2959.454545454545,-114.54545454545456
22677090,227975390,2730.9166666666665,-56.75
21649697,228030886,2971.090909090909,-42.18181818181818
18381767,228045242,2970.909090909091,-555.7272727272727
28708513,228274737,3232.8,-102.5
7143675,228392309,2855.0,-233.66666666666663
16438629,228916106,3268.4,-238.6
23692506,229006242,2990.6363636363635,-536.3636363636364
9809076,229047052,2729.1666666666665,-433.75
33658769,229113738,2717.0,-187.3333333333333
40342742,230135526,2728.25,-171.25
13100476,230326934,2715.75,-213.5
22550812,23103344,2761.6666666666665,42.75
27369423,231298651,3266.8,152.2
32722206,231533417,2723.9166666666665,-32.583333333333336
27645115,231743972,3308.6,139.2
35687244,231930234,2766.833333333333,-1656.4166666666667
12821607,232027407,2952.3636363636365,-133.8181818181818
42923387,232805623,3271.9,-140.1
29859816,233438004,3244.8,-66.1
17792996,233565853,2723.9166666666665,25.08333333333333
18930953,234192264,2971.2727272727275,-37.09090909090909
41398834,23586750,2744.333333333333,-198.5833333333333
33836281,236710499,3275.9,-192.4
37969683,23686776,3035.181818181818,-285.45454545454544
12724171,237474395,2705.1666666666665,-128.91666666666666
23214854,238199192,2726.333333333333,-277.4166666666667
32000841,238539977,2995.3636363636365,5.818181818181818
16597715,238681160,2725.25,-234.91666666666663
23682395,239640082,2713.9166666666665,-289.0
13068607,24054496,2982.454545454545,-21.27272727272728
39572442,240960814,2963.090909090909,-2542.2727272727275
20462842,241063640,2748.0,16.083333333333332
35660180,242542221,2727.75,-79.66666666666667
19898425,242767402,3024.5454545454545,-148.9090909090909
17605976,243508913,2711.4166666666665,-250.5833333333333
41237478,243573371,2980.0,-77.27272727272727
23827486,244400081,2958.0,-426.54545454545456
18306742,244529517,2715.1666666666665,-37.16666666666666
32011152,245008472,2961.0,17.454545454545453
44958345,245136573,2723.6666666666665,-308.0
32600876,245467192,2754.833333333333,-501.8181818181818
1211087,245588037,2676.5,-1537.0
14651538,246630780,2727.083333333333,-256.9166666666667
28584279,247145135,2739.6666666666665,140.08333333333334
24754231,247235728,2721.1666666666665,-46.333333333333336
40908988,247613560,2726.333333333333,-1616.5
46996208,247768640,2732.0,-269.25
35585709,247938980,2698.25,-316.5
28747691,248492702,2971.7272727272725,-528.3636363636364
43436406,249351045,3249.1,-289.2
17915459,249366252,2974.0,-229.72727272727272
3175790,249763292,2733.0,-2645.1666666666665
22968670,249780770,2732.6666666666665,30.83333333333333
17630436,250428502,2980.7272727272725,3.8181818181818175
7122103,251228922,2725.833333333333,-228.66666666666663
34972061,25177348,2730.0,-124.75
37649035,251831841,3281.9,-83.0
6525079,252693566,2736.583333333333,-166.08333333333334
37632875,253583470,2737.6666666666665,54.91666666666666
15732427,253775072,3242.5,-143.5
28034726,254682954,2719.083333333333,-440.5
17881216,255656520,3282.0,-177.3
41190020,255881649,2724.583333333333,-299.25
15855543,255901688,2986.2727272727275,-258.45454545454544
1469489,256217037,2777.25,-7244.5
37518118,256617664,2717.6666666666665,-420.6666666666667
19237462,256946052,3273.2,-213.7
37219758,260069838,2988.6363636363635,-175.54545454545453
36017206,260105364,2727.6666666666665,28.58333333333333
24071323,260131815,2793.833333333333,-276.9166666666667
29754993,260346949,2767.75,-528.0
6277972,260955881,2735.75,-150.75
13209818,262214459,2975.818181818182,-168.9090909090909
37838117,263366519,2750.75,-445.4166666666667
11645849,263469624,2732.583333333333,85.16666666666667
1171274,263984874,2643.25,-5559.583333333333
19853352,264448990,2745.75,-8.75
45630646,264664705,2987.181818181818,-130.36363636363637
6366065,264716265,3270.8,-606.3
37775968,264738263,2763.333333333333,-354.75
17293518,265465161,2744.4166666666665,-96.58333333333331
2646358,265623066,2726.25,-42.0
16973812,266316518,2984.2727272727275,-60.09090909090909
19127800,2666652,3283.2,-422.9
24109771,267434407,2739.583333333333,-167.75
9943416,267858759,2975.0,-101.8181818181818
10997394,268136318,2726.1666666666665,-322.0833333333333
19757074,268716817,3271.9,68.6
45518126,269248670,3446.6666666666665,-195.66666666666663
7781699,26933231,2742.083333333333,-333.4166666666667
32597531,269914904,2781.75,-45.16666666666666
2928732,270906952,3264.0,-26.0
3550479,271408873,2817.9166666666665,-11650.166666666666
29462986,271413633,3266.6,-147.3
31715507,271573574,2764.333333333333,-130.16666666666666
21513434,272101269,2962.7272727272725,-131.54545454545453
27415112,272158141,2726.583333333333,-130.75
29372442,273595483,2741.0,-613.5833333333334
19701079,273648163,2981.5454545454545,1.6363636363636365
13661268,274128360,3315.7,-94.3
33885914,275262683,2936.6363636363635,-3.909090909090909
44117599,275982455,3323.0,-391.4
23514771,276179308,3293.0,118.4
22925219,276982395,2983.454545454545,-7.909090909090909
21629631,277248385,2723.1666666666665,-501.4166666666667
11479605,278039129,2730.6666666666665,-274.5
34840559,278590045,3077.5,-84.4
8154632,27870347,2727.583333333333,-367.25
20863063,278871356,2748.0,-375.1666666666667
14061109,278982021,2731.1666666666665,94.75
33233548,27926562,2745.333333333333,-384.1666666666667
17885104,280180078,2979.454545454545,18.454545454545453
511244,280699977,2774.5,-28.166666666666668
19947406,280847504,3278.7,146.1
3508365,281177678,2742.25,-943.75
26465251,28150401,2736.5,-87.25
44540742,281514878,3282.3,-67.8
34696471,281571243,3274.2,106.5
43309538,282045677,2734.6666666666665,-87.25
40285878,282077332,2728.9166666666665,29.5
39626435,282090531,3260.4,96.1
4249725,282122041,2697.5,-201.0833333333333
8108062,282236366,2729.0,-516.8333333333334
22499218,282630295,2979.909090909091,-56.81818181818182
26900378,282861389,3286.7,92.3
27891372,282897271,3305.0,154.0
3600099,282976212,2992.181818181818,-1555.2727272727273
36144664,28315401,2737.25,5.0
41626356,283313652,3270.8,-468.2
1612005,283815234,2725.1666666666665,-6049.916666666667
12155822,284641506,2736.9166666666665,-238.16666666666663
38216857,285946155,2728.333333333333,-87.83333333333333
30043284,286348387,2972.090909090909,-524.4545454545455
35471316,286686392,2971.7272727272725,-182.63636363636363
41030111,287346123,2987.454545454545,-362.8181818181818
11195288,287348519,2735.333333333333,-431.25
34310281,287364787,2739.6666666666665,-106.66666666666669
2451159,287469856,2812.3636363636365,-659.25
17443274,288013742,2752.833333333333,-286.0833333333333
34070831,288067094,2733.083333333333,-691.8333333333334
15253621,288431696,3303.0,82.5
34952168,288840453,3127.090909090909,-11.5
43673535,288914088,2743.083333333333,-66.33333333333333
37456771,288954511,2990.5454545454545,48.0
32253208,28922321,2957.5454545454545,-35.18181818181818
10057057,289401335,2739.4166666666665,-370.5833333333333
43594390,289916724,2734.083333333333,-282.5833333333333
530546,28997795,2817.3636363636365,-4707.0
27048798,292421346,2992.3636363636365,-68.9090909090909
3860605,292816482,2749.583333333333,-13277.363636363636
18902288,292905699,3271.0,45.9
37983626,293116393,2980.454545454545,-12.545454545454543
31026122,293149344,2734.1666666666665,49.25
14401209,293321906,2988.181818181818,-34.0
42838329,294794256,2990.5454545454545,-89.36363636363636
30350346,295121444,2725.25,-22.83333333333333
38860359,295591342,3266.3,94.8
46781617,296003783,2975.3636363636365,-65.45454545454545
22300345,296298437,2730.0,-652.4545454545455
29869033,297592436,2738.333333333333,72.66666666666667
33009526,297698604,2783.333333333333,-322.27272727272725
12037835,298103383,2741.333333333333,-385.4166666666667
2322261,298105681,2742.333333333333,-82.16666666666667
5523317,298411266,3304.7,-5.5
2523769,299780207,2734.9166666666665,-1437.75
13233552,300148624,2961.1666666666665,-1753.1666666666667
14940317,300368947,2736.75,-438.9166666666667
30030497,300717475,2980.818181818182,9.272727272727272
7093179,300891897,2703.9166666666665,-396.75
9207233,300943209,2746.333333333333,48.41666666666666
26073705,301033616,2976.2727272727275,-515.1818181818181
31805750,301122706,2741.833333333333,-221.75
