volcan_id,media_sensor__median,media_sensor__standard_deviation,media_sensor__variance,media_sensor__minimum,time_to_eruption
2018383254,2697.6666666666665,1448.9653997220057,2099500.729591552,-728.0,44643200
2019233977,3249.8,1722.677781636051,2967618.7393425046,-92.5,34908224
2019378960,2713.083333333333,1457.3092131753776,2123750.1428058385,-533.5833333333334,20092375
2021966053,2695.1666666666665,1461.6796001337866,2136507.2534472663,-234.41666666666663,20968204
202371458,3227.1,1740.3195684487828,3028712.2003257577,-164.4,36232629
2024731284,2719.5,1447.5982840625995,2095540.7920209824,-124.16666666666669,36093677
2025261850,3218.1,1750.2842968832847,3063495.1199162146,-347.5,20141151
2026112332,2714.333333333333,1449.0084014942252,2099625.3476008493,-896.5,11942621
2027572523,2943.7272727272725,1590.3371609369813,2529172.285457098,-543.5454545454545,14738224
2027698248,2703.833333333333,1466.792986242643,2151481.664490612,-611.25,36067606
2028172074,2687.333333333333,1444.8038329945357,2087458.1158357016,-67.25,37211893
2028433450,2716.333333333333,1447.514352188348,2095297.7997912525,-27.5,36368235
2029121195,2705.25,1466.5487262129286,2150765.166356764,1.75,43190417
2029822552,2700.583333333333,1442.227913621325,2080021.3548285188,67.91666666666667,23274490
2030114890,2712.1666666666665,1452.089800157453,2108564.787721312,-197.41666666666663,31660902
2030813906,2715.1666666666665,1447.8049158460744,2096139.0743480583,-146.5,28038265
2031334949,3239.9,1734.2785532173764,3007722.1001497563,85.7,42714280
2031744734,2684.0,1459.8004878754325,2131017.46440135,-275.0,15487372
2031787098,2697.25,1445.8361440189876,2090442.1553516944,-65.75,15612556
2032154038,2696.6666666666665,1542.2074606996453,2378403.851837648,-1382.9166666666667,4023475
2032277704,2974.2727272727275,1597.0704300793584,2550633.958633867,-1038.8181818181818,13514849
2033311777,2704.583333333333,1467.6311007255415,2153941.047816864,-466.9166666666667,805199
2034080287,2721.4166666666665,1473.6567338773257,2171664.1693019867,-505.6666666666667,30438549
203457401,3225.6,1733.6634187080936,3005588.8493666346,65.6,29283212
2034726326,3240.5,1735.8472276960908,3013165.5979002044,17.7,30200415
2035828528,2699.4166666666665,1456.2977421362675,2120803.113751192,-449.3333333333333,4883180
2036342515,2677.083333333333,1473.0304907143077,2169818.8265740336,-611.5833333333334,36687740
203692684,3249.7,1733.8958003848063,3006394.646592069,46.9,11284118
2036967215,2955.0,1579.5392585513332,2494944.269304896,6.727272727272728,30091560
2037160701,2685.333333333333,1470.0000726181531,2160900.213497376,-242.0833333333333,30361976
2038024888,3235.0,1738.6618193161532,3022944.921947756,-60.5,7098945
203831916,2947.5454545454545,1582.1282787435662,2503129.890400079,29.90909090909091,33363523
2038489562,3244.7,1738.6640033597769,3022952.516579046,-160.1,42593849
2038722327,2708.1666666666665,1451.140533999098,2105808.849415188,-72.08333333333333,14301216
2039942615,2659.25,1455.3524618012518,2118050.788070964,-689.4166666666666,7746872
2039956296,2698.5,1465.920328616271,2148922.409850436,-255.5,9693809
2040053635,3597.8888888888887,1934.2716087890803,3741406.656567497,-159.4,45561250
2040063058,2709.4166666666665,1446.522427659844,2092427.1337229288,-256.3333333333333,35895168
204026342,2941.6363636363635,1597.487492866978,2551966.2898664232,-432.54545454545456,31609293
2040725785,3244.1,1735.024247659213,3010309.1399654183,29.1,13133609
2041026525,2686.4166666666665,1459.1750322209257,2129191.774656939,-875.5454545454545,6747618
2041042967,2698.333333333333,1447.436942845284,2095073.7035133017,-176.83333333333334,38302199
2041378428,2699.833333333333,1448.38334080226,2097814.301913515,-178.83333333333334,2508506
2041531962,2694.75,1445.1765564420502,2088535.279289703,15.083333333333334,36738869
2041546283,2935.090909090909,1579.8578284460975,2495950.758102419,-129.0,16697030
2042137471,2933.9166666666665,1683.5009374308654,2834175.4063306022,-2091.9166666666665,6411018
2042268384,2938.7272727272725,1593.656354907812,2539740.577538053,-542.0909090909091,9116575
2042812302,2722.5,1458.7410092520008,2127925.332073546,-141.25,18073490
2042918322,2695.333333333333,1476.339893532168,2179579.481234573,-371.5833333333333,39325300
2044088860,2698.1666666666665,1449.432430903229,2100854.371754044,-30.416666666666668,35479215
2044425220,2702.6666666666665,1461.6152148995548,2136319.036425872,-251.5,41384391
2044769449,3214.4,1736.637591149169,3015910.1229923884,-126.8,32387832
2044857103,3247.1,1745.5747238663273,3047031.1166010047,-287.7,35250581
2045584134,2945.6363636363635,1578.1135815430462,2490442.476250621,-32.45454545454545,31479637
2046973849,2694.4166666666665,1459.326642334804,2129634.2490281733,-274.0,1980729
2047161980,2693.833333333333,1460.6484486507245,2133493.890545768,-372.75,8131989
2047751510,3223.5,1736.478539808287,3015357.7192147207,59.0,41732667
2048141973,2712.9166666666665,1447.6217682097567,2095608.7837947423,-135.08333333333334,27953952
2049323264,3251.8,1737.5874284027263,3019210.0713432,-938.7,4251306
2049689655,2707.5,1445.641856179083,2089880.3763369047,-93.66666666666669,21084523
2049878637,2648.833333333333,1457.5647514097418,2124495.0045521427,-262.3333333333333,19340560
2049961097,3255.8,1738.7835542538862,3023368.248543777,9.4,39171379
2051279869,2960.5454545454545,1589.525288077864,2526590.6414390164,-752.3636363636364,31357602
2051380720,2699.1666666666665,1448.5561546794206,2098314.9332596296,0.75,39378933
2051419461,2927.909090909091,1585.4037175738954,2513504.947697128,-304.8181818181818,11325548
2051568929,2971.0,1584.95154784601,2512071.409019463,-115.72727272727272,35749917
2051910093,2672.583333333333,1452.036746106586,2108410.712043802,-149.41666666666666,26074034
2052316250,2699.6666666666665,1448.9508046472124,2099458.434287804,-153.58333333333334,24679023
2052740646,2933.2727272727275,1591.3268133056388,2532321.02674548,-5.727272727272728,37120961
2052803958,2702.25,1456.6679274139044,2121881.45075632,-125.16666666666669,17383128
2052926249,2676.833333333333,1475.626338119273,2177473.089751296,-402.5,32555792
205330197,2709.333333333333,1451.0763136420871,2105622.4680131087,-85.58333333333333,13296171
2054043392,2703.6666666666665,1444.4472611635117,2086427.89028277,-112.58333333333331,40806969
2054480069,3237.1,1734.7579441881292,3009385.124923824,26.7,12034277
2054918937,2715.583333333333,1452.6449034024256,2110177.215381042,-236.91666666666663,433851
2055241392,3274.8,1735.0688929927458,3010464.063431072,-564.2,41127169
2055600383,2703.6666666666665,1452.1267413060946,2108672.0728162574,-559.9166666666666,3334460
2056246508,3236.6,1733.4232873273056,3004756.293048603,143.4,36456511
2057013095,2712.1666666666665,1451.5094708524518,2106879.743974365,-317.1666666666667,1992080
2057025891,2950.7272727272725,1585.2828122666074,2513121.594867924,-208.63636363636363,37023667
2057226721,3250.9,1740.9760863577012,3030997.733269378,-164.2,35881998
2057680085,3235.7,1734.5418823731054,3008635.541706436,88.2,10094521
205794295,2702.833333333333,1446.503692312262,2092372.931873008,-104.66666666666669,13856855
2058237724,2706.75,1452.8747169781302,2110844.943234282,-185.75,35471386
2058263668,2967.090909090909,1593.289932415684,2538572.808737175,-444.7272727272728,6136759
2058418470,2699.333333333333,1463.0993228232885,2140659.6284459657,-396.4166666666667,34774482
2058509181,2677.583333333333,1446.373764196516,2091997.0657559992,-3.9166666666666665,41867015
2058785060,2793.5,1502.3820104903384,2257151.705444991,-329.5833333333333,18705104
2059516238,2700.0,1448.493753976848,2098134.1553099416,-356.4166666666667,11629084
2061696277,2706.083333333333,1448.1463800803958,2097127.9381399543,-132.66666666666666,19514034
2061764779,2943.7272727272725,1599.5628261775348,2558601.234889062,-560.2727272727273,5234774
2061918698,3245.6,1741.884756965264,3034162.5065479367,-251.1,36787557
2062110117,2716.0,1445.329097614389,2088976.200410824,32.0,38648801
2062317322,3251.4,1742.0320132383886,3034675.535147393,-281.9,37041368
20625318,2708.6666666666665,1449.350081799257,2100615.659611513,-267.0833333333333,10173987
2062852190,2690.4166666666665,1448.7929668194556,2099001.06070552,-17.166666666666668,30527583
2063246350,2945.5,1592.10609311319,2534801.8117281464,-964.181818181818,16251229
2063674040,2916.5454545454545,1588.66367336587,2523852.2670723395,-62.63636363636363,20015385
206389858,2948.454545454545,1578.5430239924017,2491798.078595076,-152.72727272727272,19097019
20653466,2743.0,1551.3232603723104,2406603.858172175,-905.25,18780849
206572719,3537.8,1691.5042320519349,2861186.567049606,-106.77777777777776,45189955
2065822600,2705.5,1445.754607520326,2090206.385166252,-179.66666666666666,27033520
2066854946,2710.583333333333,1457.9129534073732,2125510.1797130094,-292.5,15132892
2067305346,2690.9166666666665,1452.9985888725273,2111204.899265556,-520.4166666666666,736227
2067314180,2701.583333333333,1444.3629046223375,2086184.2002490764,81.5,39593053
2067328997,2959.818181818182,1576.7450054558467,2486124.8122299584,41.54545454545455,33092296
2067336369,2730.0,1461.625900664905,2136350.2734944946,-414.6666666666667,6646158
2067984481,2669.6666666666665,1455.662065198856,2118952.048058999,-303.6666666666667,7779347
2068207140,2748.0,1452.650070482914,2110192.2272740146,-8.083333333333334,26469720
2068506504,2737.25,1460.1860891965084,2132143.415082994,-231.91666666666663,20126625
2069011219,2959.3636363636365,1578.1921904853257,2490690.5901088696,37.72727272727273,38453155
2069216227,2980.2727272727275,1605.852114760164,2578761.014479692,-595.3636363636364,32096856
2069530527,3715.1111111111113,2106.649048047548,4437970.211639642,-341.8888888888889,47616134
2070066319,2963.7272727272725,1590.8564472924406,2530824.2358919256,-504.9090909090909,23565849
2070460953,2954.818181818182,1585.4250260173471,2513572.513122106,-194.0909090909091,11492816
20705034,2966.2727272727275,1583.906745202507,2508760.577497999,-233.54545454545453,45995956
2070862888,2941.5454545454545,1579.49351787742,2494799.773016788,-60.27272727272727,17232651
2071108961,2748.454545454545,3942.3540509950753,15542155.46339728,-8470.363636363636,29421159
2071210973,2722.25,1451.9387050336222,2108126.003174712,-1024.1666666666667,18003816
2071717542,2748.333333333333,1470.665196400258,2162856.119903009,-895.6666666666666,551792
2071930,2714.1666666666665,1446.4986364337908,2092358.305204816,-54.75,27370979
2072126984,2741.4166666666665,1475.6974046931691,2177682.8302181554,-114.83333333333331,25807406
2072789669,2702.833333333333,1447.1193009328158,2094154.2711322813,27.916666666666668,17866148
2072954040,2959.0,1595.67627746025,2546182.782449401,-434.3636363636364,17706311
2073873772,2699.6666666666665,1443.8360524152883,2084662.546254164,-30.83333333333333,23771035
2073948542,2725.5,1457.1966969426026,2123422.213580431,-325.9166666666667,18701561
2074827118,2678.6666666666665,1473.6311045601517,2171588.6323271724,-32.833333333333336,18256856
2075864965,2703.833333333333,1449.0775341738674,2099825.700047416,-104.45454545454544,20273679
2076240612,2707.9166666666665,1449.2943580965716,2100454.136410553,-293.6666666666667,37526752
2076370422,2725.75,1445.267573361151,2088798.35860923,39.16666666666666,31565859
2076538456,3245.9,1745.2925382869148,3046046.044199982,-214.6,44358313
2076935441,2954.181818181818,1581.7055943525083,2501792.587206022,-94.36363636363636,10209858
2077327239,2806.583333333333,1666.8279050873389,2778315.2651778464,-1290.1666666666667,13012038
2077710984,2716.5,1448.7670273248364,2098925.899463643,-72.75,21019994
2078096366,2709.6666666666665,1455.2342870711711,2117706.83026754,-433.75,8991164
2078242859,2770.909090909091,1483.1408054314004,2199706.648735703,-42.25,34283836
207886353,2697.4166666666665,1444.129026374694,2085508.644817921,104.33333333333331,20452887
2079037024,2721.25,1451.3551579822777,2106431.794601762,-106.0,17569071
2079456865,2666.583333333333,1614.0452199971685,2605141.972195708,-143.25,10629029
2079508163,2727.6666666666665,1458.876015912819,2128319.2298056595,-308.6666666666667,18964492
2079552949,2719.583333333333,1444.566962745019,2086773.7098543693,-273.1666666666667,28714644
2079723566,2700.5,1454.5149296893094,2115613.6806890965,-334.9166666666667,1831627
2079951456,2951.0,1580.776300389574,2498853.711873349,-186.0,17056676
2080261623,3256.3,1737.881280857535,3020231.3463550266,37.0,9540540
2080709222,2722.3636363636365,1457.765014037947,2125078.836153055,-397.3333333333333,34365596
2080732856,3247.2,1735.0977158453404,3010564.083531718,118.8,19566390
208106303,2726.75,1463.6938898221088,2142399.8031025752,-624.6666666666666,8247443
208131019,2951.909090909091,1588.4763172143698,2523257.0103509272,-259.8181818181818,8954364
2081310524,2716.1666666666665,1458.4783897028951,2127159.21323035,-471.5833333333333,2379637
208140899,2722.9166666666665,1461.724376556043,2136638.153018152,-591.5,12363857
2081448139,2668.6666666666665,1466.3275985416874,2150116.626245032,-559.4166666666666,30798200
2081858668,2730.083333333333,1450.2791746060789,2103309.6842960897,-83.91666666666667,34049161
2082076341,2983.5454545454545,1588.2777133131517,2522626.094607254,-630.3636363636364,8790752
2082273024,2685.25,1449.5917652910452,2101316.2859996087,-238.3333333333333,17617151
2083448006,3237.0,1735.3827793192463,3011553.390757793,-153.9,42271195
2084557965,2948.6363636363635,1579.2878448747067,2494150.096968996,-85.45454545454545,33420248
2086128634,2661.75,1426.359650225463,2034501.8517913048,120.5,47793586
2086978827,2732.5,1450.5050952843578,2103965.031445884,-152.58333333333334,31313494
2087820034,2969.909090909091,1683.3914072981986,2833806.6301654093,-1639.3636363636365,3187269
2088969715,2685.083333333333,1439.7091385662388,2072762.4036711408,-346.5,6792416
2089270505,2949.2727272727275,1591.395859396875,2532540.7813055185,-751.6363636363636,1476133
2090294173,2721.5,1455.17581342798,2117536.6479857834,-202.41666666666663,15775431
209049581,2708.1666666666665,1455.2580842795237,2117776.0918609085,-126.0,27119030
2090552787,2949.0,1594.1187744626272,2541214.667094229,-253.0909090909091,4610640
2090615912,2743.1666666666665,1448.8224649517097,2099086.534948748,-11.333333333333334,19578808
2090700039,3600.8888888888887,1925.493306284528,3707524.472546523,35.44444444444444,1228843
2091434754,2731.4166666666665,1451.0733117819125,2105613.7561657275,-443.5833333333333,9840024
2091456928,2711.75,1444.193923165128,2085696.087707084,64.83333333333333,29326728
2092515389,2629.4166666666665,2660.9258079254614,7080526.15528377,-6199.833333333333,1029381
2093243192,3254.4,1741.668698504345,3033409.855349819,-337.7,48261342
2094340763,2693.75,1449.031938361029,2099693.558390321,-112.58333333333331,29338905
2098523317,2755.6666666666665,1455.952948809262,2119798.989146386,-50.25,8312676
2099255300,2705.9166666666665,1447.7674782179738,2096030.670985632,-23.166666666666668,44621939
2099545508,2690.9166666666665,1457.6577936577464,2124766.243411169,-398.25,18801038
2099764343,2710.5,1461.5305690880202,2136071.604378752,-334.5,19357030
209985028,2958.909090909091,1613.3457381754838,2602884.4708889965,-433.7272727272728,44473003
209988785,2957.909090909091,1578.4730854181926,2491577.281389629,-54.09090909090909,30991034
2100035633,2703.6666666666665,1444.9208211463083,2087796.1793821228,-27.83333333333333,45228789
2101096113,2730.818181818182,1465.2726573673397,2147023.960428345,-406.8333333333333,14175749
2101205247,2756.333333333333,1447.2121837700076,2094423.1048523544,-332.9166666666667,13243816
2101483319,2701.583333333333,1448.8027649592912,2099029.451753687,-185.75,25468953
2101664526,3242.2,1749.7702116391536,3061695.7935397285,-220.4,16882521
2101914095,2751.5,2903.9294098971964,8432806.017665878,-8171.083333333333,867524
2102079746,3252.4,1736.351811576678,3014917.613565612,-57.9,29168924
2102366851,2733.9166666666665,1875.6772715887664,3518165.2271546787,-3374.1666666666665,1993608
2103009098,2709.75,1462.3297750443296,2138408.3709812,-633.1666666666666,21252467
2103433447,2697.0,1453.7734937756093,2113457.371204541,-423.0,34547760
2103497377,3243.5,1735.9749619088675,3013609.0683744936,-78.4,39878815
2103793743,2793.7272727272725,1461.8043226037782,2136871.8775830907,-341.4166666666667,12664385
2105023395,2714.0,1459.738913651449,2130837.696028312,-235.16666666666663,34060079
2105609701,2720.083333333333,1476.6061768995048,2180365.801657772,-797.5,32603214
2105852286,2709.833333333333,1474.8625584977283,2175219.566458465,-285.0833333333333,32966044
2106338108,2709.583333333333,1446.4763381144871,2092293.7967250964,-74.08333333333333,282660
2106363286,2700.9166666666665,1510.3261396106209,2281085.0479911203,-865.8333333333334,1269340
2107068530,2712.333333333333,1461.6259508392732,2136350.420166809,-452.0833333333333,6110204
2107751377,2893.909090909091,1533.425162019129,2351392.7275133915,-36.5,5821163
2108745085,2740.4166666666665,1447.1370199496898,2094205.5545088688,-180.16666666666663,39065929
2109000188,2941.181818181818,1598.0964174515611,2553912.159471514,-350.45454545454544,22082957
2109035625,2736.6666666666665,1450.640039195079,2104356.5233159,-33.666666666666664,26831289
2109045312,2733.6666666666665,1543.5296800459805,2382483.8731828467,-1448.1666666666667,4337116
2109398679,2936.7272727272725,1580.3780274133674,2497594.7095309664,-183.0,19349131
2111011766,2727.25,1459.1427678940877,2129097.617097619,-135.91666666666666,20421959
2111453379,2935.6363636363635,1587.3820357806112,2519781.7275189976,-579.8181818181819,1598334
2111464986,2741.333333333333,1461.7935599051536,2136840.411780182,-274.5833333333333,9658570
2111587424,2683.9166666666665,1456.5977359138378,2121676.9642693186,-249.8333333333333,7370080
2111802125,2708.083333333333,1438.637564448616,2069678.0418426453,-77.25,26668615
2112694084,2709.5,1452.1262355124377,2108670.603863524,-171.5,2649772
2113049479,2699.083333333333,1444.26024677224,2085887.660406612,-24.416666666666668,32247989
2113087131,2951.909090909091,1578.6789018855798,2492227.07525866,-212.0,22605686
2114051470,2715.25,1457.143692791034,2123267.7414406915,-62.333333333333336,34174298
211419569,2963.090909090909,1581.4599953367986,2501015.716850668,-104.36363636363636,35662591
2114376954,2962.3636363636365,1585.9083122515017,2515105.1748684067,-357.6363636363636,10655827
2114491672,2958.6363636363635,1579.4014817398988,2494509.040522188,59.72727272727273,22881404
2114709216,2951.5454545454545,1585.6955566799038,2514430.39847439,-206.54545454545453,16816678
2115425991,2943.2727272727275,1610.2763237032443,2592989.838679236,-490.27272727272725,5348522
2116022538,3259.8,1737.7054805728137,3019620.337212793,-101.5,5557427
2116880369,2958.3636363636365,1578.931261955113,2493023.9299791665,-51.90909090909091,23563769
2117564801,2713.1666666666665,1460.7609003616074,2133822.408025254,42.45454545454545,7868970
211801886,2720.583333333333,1461.160943837186,2134991.303795176,-621.5833333333334,21032866
2118180017,3256.4,1734.4847543299156,3008437.363002908,93.6,20785225
2118316109,2956.818181818182,1578.6305907888766,2492074.542174437,-26.727272727272727,37917129
2118640537,2676.0,1446.5685037128949,2092560.435934164,-38.333333333333336,22238776
2118733191,2979.7272727272725,1593.9236311933482,2540592.542076589,-459.7272727272728,18058386
2119153068,2712.833333333333,1443.6212122330735,2084042.204409289,15.583333333333334,14494961
2119226014,2705.9166666666665,1484.6970201359463,2204325.2416005586,19.0,8202892
2119980654,2738.4166666666665,1453.8583675951777,2113704.153026514,-421.3333333333333,10742742
212007592,2720.083333333333,1446.127119701962,2091283.6463374929,-136.16666666666666,19690855
2120169420,2965.3636363636365,1574.6236237595033,2479439.55650151,-207.8181818181818,20921629
2120273955,2976.090909090909,1580.6286907929093,2498387.058157706,-130.8181818181818,10618163
2120934695,2752.25,1466.9812126414265,2152033.87824291,-352.1666666666667,31245085
212198464,2953.909090909091,1586.344662448396,2516489.3880785154,-143.45454545454547,9963654
2122402736,2967.0,1577.0993268265452,2487242.2866767417,41.36363636363637,38385317
2122859891,2716.75,1494.2079505953411,2232657.399622329,-949.1666666666666,1305314
2123127162,2691.25,1468.649575075216,2156931.574368613,-520.3333333333334,35490054
2123322342,2967.3636363636365,1578.4529654069677,2491513.7640020493,7.363636363636363,33969666
2124443830,2713.583333333333,1451.7060427498109,2107450.434556316,-88.75,11962633
2124458115,3277.0,1734.1018790944524,3007109.327078911,91.3,36668090
2124576311,2712.6666666666665,1448.368578720683,2097771.539825371,-15.333333333333334,3934110
2124669217,2722.4166666666665,1448.2578834454653,2097450.8969619386,-107.0,3566445
2127422643,2956.090909090909,1589.379182235998,2526126.184925169,-295.8181818181818,24886206
2127467089,2719.583333333333,1444.0949826027652,2085410.3187784809,27.5,24388127
2127528282,2706.6666666666665,1464.4125885359326,2144504.2294625104,-1609.9166666666667,5733689
2127547586,2733.4166666666665,1460.3419484244191,2132598.6063280297,-404.6666666666667,22432321
2127805188,2726.25,1449.8177024960428,2101971.370470904,-89.25,12547944
2129202465,3253.8,1635.7324706315565,2675620.715478416,-108.45454545454544,34311787
2129738903,2712.1666666666665,1444.1366808665816,2085530.753024347,-111.58333333333331,15525061
2129899467,2976.818181818182,1595.6988738110615,2546254.895881891,-646.0909090909091,6866586
2130405130,3257.7,1753.096658789886,3073347.895060262,-244.6,41849002
21304149,2713.4166666666665,1453.3091796632038,2112107.5716933347,-281.5833333333333,1524888
2130486935,3252.6,1733.655545981839,3005561.5521135884,117.1,34991211
2130499839,2759.9166666666665,1443.9175577838462,2084897.9136764663,-171.08333333333334,24292830
2130505106,2968.3636363636365,1589.6000443314742,2526828.300938625,-324.6363636363636,24323329
2130540228,2705.6666666666665,1446.4308445613103,2092162.1880983457,44.41666666666666,27217869
2130632982,2960.6363636363635,1611.2567138230756,2596148.1978399367,-753.4545454545455,28485071
2130926757,2709.083333333333,1461.391465038692,2135665.0140879345,-565.8333333333334,14224527
2131475928,2715.333333333333,1447.5538754194367,2095412.2222418303,-59.41666666666666,28503924
2131992792,2726.333333333333,1445.9048757472708,2090640.9097097304,-475.0833333333333,26599427
2132437848,2962.909090909091,1579.2760186713504,2494112.743150431,0.0,37865966
2132892694,2720.1666666666665,1443.947427361577,2084984.1729841167,37.66666666666666,28943468
2133156473,2739.4166666666665,1448.6222727289187,2098506.489046298,-102.72727272727272,28500445
2133241779,2728.583333333333,1459.8543451474218,2131174.709045808,-510.9166666666667,5259707
2133326148,2725.083333333333,1450.0445998756309,2102629.3416284784,-156.0,11575416
2133393237,2728.333333333333,1457.3333955930036,2123820.6259106337,-99.5,28347367
2133535615,2716.833333333333,1460.0592088065448,2131772.893220793,-437.9166666666667,6492023
2133808067,2955.818181818182,1578.5465603838074,2491809.243299549,-20.0,41633548
2133970291,2723.6666666666665,1445.0912966301848,2088288.8555963088,-65.83333333333333,11414233
2134232057,2723.333333333333,1465.8175111743622,2148620.976065401,-483.3333333333333,30922332
213439290,2731.083333333333,1461.5868745165224,2136236.191758977,-550.5,13929131
2134733467,3268.2,1734.444950489191,3008299.286277451,-20.0,33030495
2134844617,2735.9166666666665,1445.2879002679776,2088857.11466102,-1022.5,25993384
2136033932,3232.8,1751.6128085453547,3068147.4310601456,-286.4,17045372
2137801371,2966.5454545454545,1573.8606569557282,2477037.3675131164,-76.18181818181819,40757008
2138253674,2747.583333333333,1508.3329584326889,2275068.3134943075,-2123.333333333333,6198107
2138914806,2958.090909090909,1590.254967906867,2528910.862952471,-189.27272727272728,24532642
2139225250,2724.75,1447.069321054973,2094009.6199385007,-94.25,43137626
2139587024,2961.6363636363635,1580.1039732489403,2496728.5662770886,-137.0,25876093
2139860001,2961.6363636363635,1583.4233906091204,2507229.633928083,-102.0,17079118
2140015263,3277.0,1741.7201528971711,3033589.0910081454,-74.9,35424675
2140378160,2708.083333333333,1445.7535213860383,2090203.2446001293,-20.83333333333333,35733254
2140411487,2725.5,1458.4771939814248,2127155.72536393,-66.91666666666667,17945001
2140509127,2723.75,1475.01868450652,2175680.119643345,-2513.333333333333,376369
2140731938,2717.4166666666665,1445.8907388387754,2090600.0286597395,5.916666666666667,24847565
2140990861,2986.3636363636365,1582.6822843267855,2504883.213121853,-323.27272727272725,832531
214183849,3270.7,1737.7995039232233,3019947.115835801,-188.4,8015222
2142835830,2931.0,1578.0078203769438,2490108.681170793,-210.8181818181818,20686189
2143227248,2996.818181818182,1603.4848604273338,2571163.6976196663,-311.6363636363636,28548623
2143457307,2982.909090909091,1592.9741717872414,2537566.711981248,-535.6363636363636,32727836
2144701601,2963.2727272727275,1583.244114824535,2506661.927126525,-193.1818181818182,9544168
2144756834,2956.454545454545,1596.9570666898785,2550271.8728507413,-597.8181818181819,32554746
2145274131,2733.083333333333,1461.5687446773256,2136183.195417654,-801.0833333333334,7642741
2145499088,2971.0,1579.2742791287178,2494107.248717532,7.181818181818182,40823745
2145859440,2964.2727272727275,1580.2716102258582,2497258.362085827,-91.9090909090909,36304743
2146132452,3262.9,1697.0863503564744,2880102.080566258,4.363636363636363,34468280
2146270165,2954.7272727272725,1637.829645835285,2682485.948776935,36.27272727272727,20411464
2146361020,2700.4166666666665,1465.1096851558991,2146546.389537618,-507.5,1536927
2146908755,2717.583333333333,1449.9330748623183,2102305.921579697,-4.083333333333333,44709785
2146939378,2702.333333333333,1594.9342387510028,2543815.2259402405,-1793.9166666666667,5948385
215856971,2699.6666666666665,1463.5916921749465,2142100.641403523,-414.8333333333333,34365444
216001876,2961.454545454545,1575.6335178376462,2482620.9825334363,-163.1818181818182,7066249
216551209,3640.6666666666665,1928.1278936785875,3717677.1743814256,-74.66666666666667,1124353
216780206,2708.5,1458.3855058613149,2126888.283706364,-427.4166666666667,3611091
216963205,2703.75,1449.1786641032772,2100118.800492159,68.33333333333333,41041699
217060082,2976.6363636363635,1592.080339601369,2534719.8077452104,-503.9090909090909,31558651
218199743,2714.083333333333,1453.3460342488393,2112214.695266828,-333.9166666666667,10746680
219469142,2712.25,1449.3158331435625,2100516.384200618,-137.08333333333334,15666051
220743032,3268.5,1735.0525757566372,3010407.4406397417,-447.6,3864961
220782474,2736.083333333333,1456.3358141828198,2120914.0036715367,-121.75,32510185
220865871,2909.7272727272725,1536.2685998993022,2360121.2110365625,-204.1818181818182,6164542
221683713,2949.2727272727275,1580.67314205629,2498527.582018104,-48.09090909090909,13979987
22262023,3271.2,1734.0282086068182,3006853.828244171,48.6,31271763
222945080,2732.0,1448.0656812546122,2096894.217227384,-265.75,8194088
223455906,3236.1,1748.5943379453408,3057582.158694505,-375.3,20357140
224267098,2740.6666666666665,1445.323925784871,2088961.2504461915,-38.833333333333336,28046821
224516504,2725.333333333333,1443.9543646547472,2085004.2072054944,47.0,29423344
224757189,2699.1666666666665,1454.3996370404648,2115278.304223436,-111.91666666666669,33992582
224845179,2723.1666666666665,1453.2844267186065,2112035.624942829,-128.33333333333334,43747890
225991333,2979.7,1595.369019784684,2545202.3092887434,-524.8181818181819,31470344
226501251,2955.7272727272725,1598.1993526138222,2554241.1706952406,-716.5454545454545,38417970
227106626,2959.454545454545,1577.4155073639238,2488239.682872185,-114.54545454545456,32448270
227975390,2730.9166666666665,1455.4852541652294,2118437.3250924223,-56.75,22677090
228030886,2971.090909090909,1577.9648062057856,2489972.929624063,-42.18181818181818,21649697
228045242,2970.909090909091,1581.6643174547828,2501662.013109704,-555.7272727272727,18381767
228274737,3232.8,1737.356907087773,3018409.0226055924,-102.5,28708513
228392309,2855.0,1599.5570296195776,2558582.6910054064,-233.66666666666663,7143675
228916106,3268.4,1742.05180509488,3034744.4916343302,-238.6,16438629
229006242,2990.6363636363635,1595.5753574899036,2545860.7214290337,-536.3636363636364,23692506
229047052,2729.1666666666665,1466.7902943654233,2151473.767644605,-433.75,9809076
229113738,2717.0,1458.230808994104,2126437.0922995987,-187.3333333333333,33658769
230135526,2728.25,1477.325965303583,2182492.0077601634,-171.25,40342742
230326934,2715.75,1450.9693679049035,2105312.106598355,-213.5,13100476
23103344,2761.6666666666665,1449.152653812013,2100043.4140504007,42.75,22550812
231298651,3266.8,1733.266510243023,3004212.7955300272,152.2,27369423
231533417,2723.9166666666665,1445.194384990822,2088586.810409,-32.583333333333336,32722206
231743972,3308.6,1734.009572822683,3006789.1986407023,139.2,27645115
231930234,2766.833333333333,1531.5740377897514,2345719.033231603,-1656.4166666666667,35687244
232027407,2952.3636363636365,1579.4121067851052,2494542.6030593645,-133.8181818181818,12821607
232805623,3271.9,1735.388323482973,3011572.633281044,-140.1,42923387
233438004,3244.8,1735.5320845251654,3012071.6164162657,-66.1,29859816
233565853,2723.9166666666665,1452.0333195028809,2108400.7609465546,25.08333333333333,17792996
234192264,2971.2727272727275,1582.089475493024,2503007.108465792,-37.09090909090909,18930953
23586750,2744.333333333333,1448.9858140180947,2099559.889225681,-198.5833333333333,41398834
236710499,3275.9,1743.7309516354717,3040597.631691548,-192.4,33836281
