time_to_eruption,volcan_id,media_sensor__median,media_sensor__maximum,media_sensor__minimum
17567041,2010868700,2939.909090909091,6250.090909090909,-809.8181818181819
33741660,2010947351,2695.25,5487.166666666667,-362.0
23607971,2012305591,2908.181818181818,6202.1,-81.18181818181819
8159420,2013387937,2925.090909090909,6899.090909090909,-176.36363636363637
40611331,2013408541,2952.7272727272725,5900.181818181818,-164.54545454545453
36220280,2013641040,3231.3,6661.4,-176.7
30093768,2014875162,3248.1,6472.9,22.5
481996,2014992605,2931.7272727272725,6481.909090909091,-2038.0
46507264,2015589007,2685.75,5387.583333333333,107.66666666666669
39473420,201613561,2958.090909090909,5869.272727272727,-118.54545454545456
36335121,2016361594,2694.75,5762.75,-494.0833333333333
10792000,2016421842,2953.0,5915.181818181818,-269.3636363636364
13652830,2016647233,2703.4166666666665,5973.083333333333,-116.66666666666669
13117924,2017029610,2765.9166666666665,6391.181818181818,-2288.0
1378995,2017077197,3555.8888888888887,7051.888888888889,-41.22222222222222
46231643,2017078937,2689.6666666666665,5366.5,-76.33333333333333
1618134,2017191725,2693.9166666666665,5799.166666666667,-352.5
44643200,2018383254,2697.6666666666665,5436.166666666667,-728.0
34908224,2019233977,3249.8,6730.9,-92.5
20092375,2019378960,2713.083333333333,6087.545454545455,-533.5833333333334
20968204,2021966053,2695.1666666666665,5867.333333333333,-234.41666666666663
36232629,202371458,3227.1,6649.4,-164.4
36093677,2024731284,2719.5,5631.25,-124.16666666666669
20141151,2025261850,3218.1,6874.8,-347.5
11942621,2026112332,2714.333333333333,5550.166666666667,-896.5
14738224,2027572523,2943.7272727272725,6243.272727272727,-543.5454545454545
36067606,2027698248,2703.833333333333,5667.25,-611.25
37211893,2028172074,2687.333333333333,5662.416666666667,-67.25
36368235,2028433450,2716.333333333333,5519.5,-27.5
43190417,2029121195,2705.25,5771.090909090909,1.75
23274490,2029822552,2700.583333333333,5378.416666666667,67.91666666666667
31660902,2030114890,2712.1666666666665,5918.25,-197.41666666666663
28038265,2030813906,2715.1666666666665,5400.0,-146.5
42714280,2031334949,3239.9,6499.1,85.7
15487372,2031744734,2684.0,5768.416666666667,-275.0
15612556,2031787098,2697.25,5423.75,-65.75
4023475,2032154038,2696.6666666666665,7301.166666666667,-1382.9166666666667
13514849,2032277704,2974.2727272727275,8397.636363636364,-1038.8181818181818
805199,2033311777,2704.583333333333,6039.454545454545,-466.9166666666667
30438549,2034080287,2721.4166666666665,5806.666666666667,-505.6666666666667
29283212,203457401,3225.6,6390.0,65.6
30200415,2034726326,3240.5,6618.9,17.7
4883180,2035828528,2699.4166666666665,5456.0,-449.3333333333333
36687740,2036342515,2677.083333333333,5958.916666666667,-611.5833333333334
11284118,203692684,3249.7,6477.7,46.9
30091560,2036967215,2955.0,5937.0,6.727272727272728
30361976,2037160701,2685.333333333333,6123.0,-242.0833333333333
7098945,2038024888,3235.0,6712.8,-60.5
33363523,203831916,2947.5454545454545,5906.363636363636,29.90909090909091
42593849,2038489562,3244.7,6539.7,-160.1
14301216,2038722327,2708.1666666666665,5478.25,-72.08333333333333
7746872,2039942615,2659.25,6254.5,-689.4166666666666
9693809,2039956296,2698.5,5795.545454545455,-255.5
45561250,2040053635,3597.8888888888887,7515.222222222223,-159.4
35895168,2040063058,2709.4166666666665,5463.666666666667,-256.3333333333333
31609293,204026342,2941.6363636363635,6529.6,-432.54545454545456
13133609,2040725785,3244.1,6646.0,29.1
6747618,2041026525,2686.4166666666665,6561.75,-875.5454545454545
38302199,2041042967,2698.333333333333,5496.0,-176.83333333333334
2508506,2041378428,2699.833333333333,5661.583333333333,-178.83333333333334
36738869,2041531962,2694.75,5643.0,15.083333333333334
16697030,2041546283,2935.090909090909,5995.0,-129.0
6411018,2042137471,2933.9166666666665,6897.416666666667,-2091.9166666666665
9116575,2042268384,2938.7272727272725,6282.0,-542.0909090909091
18073490,2042812302,2722.5,5482.583333333333,-141.25
39325300,2042918322,2695.333333333333,6221.818181818182,-371.5833333333333
35479215,2044088860,2698.1666666666665,5501.0,-30.416666666666668
41384391,2044425220,2702.6666666666665,5728.333333333333,-251.5
32387832,2044769449,3214.4,6852.6,-126.8
35250581,2044857103,3247.1,6506.2,-287.7
31479637,2045584134,2945.6363636363635,5804.090909090909,-32.45454545454545
1980729,2046973849,2694.4166666666665,5755.272727272727,-274.0
8131989,2047161980,2693.833333333333,5968.0,-372.75
41732667,2047751510,3223.5,6436.2,59.0
27953952,2048141973,2712.9166666666665,5401.333333333333,-135.08333333333334
4251306,2049323264,3251.8,6489.5,-938.7
21084523,2049689655,2707.5,5358.166666666667,-93.66666666666669
19340560,2049878637,2648.833333333333,5965.75,-262.3333333333333
39171379,2049961097,3255.8,6444.9,9.4
31357602,2051279869,2960.5454545454545,6428.363636363636,-752.3636363636364
39378933,2051380720,2699.1666666666665,5442.166666666667,0.75
11325548,2051419461,2927.909090909091,6112.909090909091,-304.8181818181818
35749917,2051568929,2971.0,6659.727272727273,-115.72727272727272
26074034,2051910093,2672.583333333333,5468.25,-149.41666666666666
24679023,2052316250,2699.6666666666665,6507.583333333333,-153.58333333333334
37120961,2052740646,2933.2727272727275,6117.090909090909,-5.727272727272728
17383128,2052803958,2702.25,6409.916666666667,-125.16666666666669
32555792,2052926249,2676.833333333333,6045.0,-402.5
13296171,205330197,2709.333333333333,5752.25,-85.58333333333333
40806969,2054043392,2703.6666666666665,5379.75,-112.58333333333331
12034277,2054480069,3237.1,6389.6,26.7
433851,2054918937,2715.583333333333,5474.5,-236.91666666666663
41127169,2055241392,3274.8,6571.5,-564.2
3334460,2055600383,2703.6666666666665,6424.416666666667,-559.9166666666666
36456511,2056246508,3236.6,6347.7,143.4
1992080,2057013095,2712.1666666666665,5719.416666666667,-317.1666666666667
37023667,2057025891,2950.7272727272725,6023.909090909091,-208.63636363636363
35881998,2057226721,3250.9,6654.0,-164.2
10094521,2057680085,3235.7,6487.8,88.2
13856855,205794295,2702.833333333333,5628.25,-104.66666666666669
35471386,2058237724,2706.75,5561.916666666667,-185.75
6136759,2058263668,2967.090909090909,6208.909090909091,-444.7272727272728
34774482,2058418470,2699.333333333333,5674.583333333333,-396.4166666666667
41867015,2058509181,2677.583333333333,5547.583333333333,-3.9166666666666665
18705104,2058785060,2793.5,5836.5,-329.5833333333333
11629084,2059516238,2700.0,5571.416666666667,-356.4166666666667
19514034,2061696277,2706.083333333333,5484.0,-132.66666666666666
5234774,2061764779,2943.7272727272725,6551.545454545455,-560.2727272727273
36787557,2061918698,3245.6,6851.3,-251.1
38648801,2062110117,2716.0,5387.666666666667,32.0
37041368,2062317322,3251.4,6716.8,-281.9
10173987,20625318,2708.6666666666665,5488.083333333333,-267.0833333333333
30527583,2062852190,2690.4166666666665,5556.0,-17.166666666666668
16251229,2063246350,2945.5,6239.454545454545,-964.181818181818
20015385,2063674040,2916.5454545454545,5947.636363636364,-62.63636363636363
19097019,206389858,2948.454545454545,5979.181818181818,-152.72727272727272
18780849,20653466,2743.0,6467.416666666667,-905.25
45189955,206572719,3537.8,6697.0,-106.77777777777776
27033520,2065822600,2705.5,5380.833333333333,-179.66666666666666
15132892,2066854946,2710.583333333333,5777.181818181818,-292.5
736227,2067305346,2690.9166666666665,6049.5,-520.4166666666666
39593053,2067314180,2701.583333333333,5418.0,81.5
33092296,2067328997,2959.818181818182,5916.0,41.54545454545455
6646158,2067336369,2730.0,6262.416666666667,-414.6666666666667
7779347,2067984481,2669.6666666666665,5616.416666666667,-303.6666666666667
26469720,2068207140,2748.0,5371.333333333333,-8.083333333333334
20126625,2068506504,2737.25,5452.0,-231.91666666666663
38453155,2069011219,2959.3636363636365,6516.181818181818,37.72727272727273
32096856,2069216227,2980.2727272727275,6590.6,-595.3636363636364
47616134,2069530527,3715.1111111111113,10115.0,-341.8888888888889
23565849,2070066319,2963.7272727272725,6232.181818181818,-504.9090909090909
11492816,2070460953,2954.818181818182,6627.727272727273,-194.0909090909091
45995956,20705034,2966.2727272727275,6447.909090909091,-233.54545454545453
17232651,2070862888,2941.5454545454545,5991.545454545455,-60.27272727272727
29421159,2071108961,2748.454545454545,16963.0,-8470.363636363636
18003816,2071210973,2722.25,5349.416666666667,-1024.1666666666667
551792,2071717542,2748.333333333333,5891.583333333333,-895.6666666666666
27370979,2071930,2714.1666666666665,5462.333333333333,-54.75
25807406,2072126984,2741.4166666666665,5867.181818181818,-114.83333333333331
17866148,2072789669,2702.833333333333,5360.083333333333,27.916666666666668
17706311,2072954040,2959.0,6687.727272727273,-434.3636363636364
23771035,2073873772,2699.6666666666665,5341.0,-30.83333333333333
18701561,2073948542,2725.5,5837.833333333333,-325.9166666666667
18256856,2074827118,2678.6666666666665,6671.166666666667,-32.833333333333336
20273679,2075864965,2703.833333333333,5524.5,-104.45454545454544
37526752,2076240612,2707.9166666666665,5760.636363636364,-293.6666666666667
31565859,2076370422,2725.75,5425.916666666667,39.16666666666666
44358313,2076538456,3245.9,6700.4,-214.6
10209858,2076935441,2954.181818181818,5986.636363636364,-94.36363636363636
13012038,2077327239,2806.583333333333,7327.545454545455,-1290.1666666666667
21019994,2077710984,2716.5,5535.833333333333,-72.75
8991164,2078096366,2709.6666666666665,5945.083333333333,-433.75
34283836,2078242859,2770.909090909091,5846.090909090909,-42.25
20452887,207886353,2697.4166666666665,5370.25,104.33333333333331
17569071,2079037024,2721.25,5588.0,-106.0
10629029,2079456865,2666.583333333333,6070.909090909091,-143.25
18964492,2079508163,2727.6666666666665,5784.545454545455,-308.6666666666667
28714644,2079552949,2719.583333333333,5315.75,-273.1666666666667
1831627,2079723566,2700.5,5681.5,-334.9166666666667
17056676,2079951456,2951.0,6632.727272727273,-186.0
9540540,2080261623,3256.3,6541.1,37.0
34365596,2080709222,2722.3636363636365,5969.083333333333,-397.3333333333333
19566390,2080732856,3247.2,6800.4,118.8
8247443,208106303,2726.75,5896.083333333333,-624.6666666666666
8954364,208131019,2951.909090909091,6532.181818181818,-259.8181818181818
2379637,2081310524,2716.1666666666665,5805.583333333333,-471.5833333333333
12363857,208140899,2722.9166666666665,6212.25,-591.5
30798200,2081448139,2668.6666666666665,5897.166666666667,-559.4166666666666
34049161,2081858668,2730.083333333333,5552.166666666667,-83.91666666666667
8790752,2082076341,2983.5454545454545,6365.272727272727,-630.3636363636364
17617151,2082273024,2685.25,5516.083333333333,-238.3333333333333
42271195,2083448006,3237.0,6759.3,-153.9
33420248,2084557965,2948.6363636363635,5877.454545454545,-85.45454545454545
47793586,2086128634,2661.75,5289.083333333333,120.5
31313494,2086978827,2732.5,5462.25,-152.58333333333334
3187269,2087820034,2969.909090909091,8384.636363636364,-1639.3636363636365
6792416,2088969715,2685.083333333333,5451.5,-346.5
1476133,2089270505,2949.2727272727275,6954.727272727273,-751.6363636363636
15775431,2090294173,2721.5,5841.909090909091,-202.41666666666663
27119030,209049581,2708.1666666666665,6090.363636363636,-126.0
4610640,2090552787,2949.0,6269.727272727273,-253.0909090909091
19578808,2090615912,2743.1666666666665,5422.166666666667,-11.333333333333334
1228843,2090700039,3600.8888888888887,7273.777777777777,35.44444444444444
9840024,2091434754,2731.4166666666665,5663.166666666667,-443.5833333333333
29326728,2091456928,2711.75,5357.0,64.83333333333333
1029381,2092515389,2629.4166666666665,13807.583333333334,-6199.833333333333
48261342,2093243192,3254.4,7311.4,-337.7
29338905,2094340763,2693.75,5504.75,-112.58333333333331
8312676,2098523317,2755.6666666666665,5893.25,-50.25
44621939,2099255300,2705.9166666666665,5398.25,-23.166666666666668
18801038,2099545508,2690.9166666666665,5814.916666666667,-398.25
19357030,2099764343,2710.5,6173.166666666667,-334.5
44473003,209985028,2958.909090909091,6536.4,-433.7272727272728
30991034,209988785,2957.909090909091,5932.181818181818,-54.09090909090909
45228789,2100035633,2703.6666666666665,5417.25,-27.83333333333333
14175749,2101096113,2730.818181818182,6133.727272727273,-406.8333333333333
13243816,2101205247,2756.333333333333,5366.666666666667,-332.9166666666667
25468953,2101483319,2701.583333333333,5451.75,-185.75
16882521,2101664526,3242.2,6904.9,-220.4
867524,2101914095,2751.5,13578.0,-8171.083333333333
29168924,2102079746,3252.4,6811.4,-57.9
1993608,2102366851,2733.9166666666665,8878.583333333334,-3374.1666666666665
21252467,2103009098,2709.75,5947.833333333333,-633.1666666666666
34547760,2103433447,2697.0,6265.416666666667,-423.0
39878815,2103497377,3243.5,6538.1,-78.4
12664385,2103793743,2793.7272727272725,5972.5,-341.4166666666667
34060079,2105023395,2714.0,5823.583333333333,-235.16666666666663
32603214,2105609701,2720.083333333333,5928.083333333333,-797.5
32966044,2105852286,2709.833333333333,6134.818181818182,-285.0833333333333
282660,2106338108,2709.583333333333,5581.75,-74.08333333333333
1269340,2106363286,2700.9166666666665,6695.416666666667,-865.8333333333334
6110204,2107068530,2712.333333333333,5723.083333333333,-452.0833333333333
5821163,2107751377,2893.909090909091,5985.909090909091,-36.5
39065929,2108745085,2740.4166666666665,5465.25,-180.16666666666663
22082957,2109000188,2941.181818181818,6551.909090909091,-350.45454545454544
26831289,2109035625,2736.6666666666665,5534.166666666667,-33.666666666666664
4337116,2109045312,2733.6666666666665,6889.0,-1448.1666666666667
19349131,2109398679,2936.7272727272725,6235.727272727273,-183.0
20421959,2111011766,2727.25,5613.272727272727,-135.91666666666666
1598334,2111453379,2935.6363636363635,6303.0,-579.8181818181819
9658570,2111464986,2741.333333333333,6276.363636363636,-274.5833333333333
7370080,2111587424,2683.9166666666665,5495.833333333333,-249.8333333333333
26668615,2111802125,2708.083333333333,5396.0,-77.25
2649772,2112694084,2709.5,5592.083333333333,-171.5
32247989,2113049479,2699.083333333333,5341.0,-24.416666666666668
22605686,2113087131,2951.909090909091,6153.909090909091,-212.0
34174298,2114051470,2715.25,5733.166666666667,-62.333333333333336
35662591,211419569,2963.090909090909,5991.0,-104.36363636363636
10655827,2114376954,2962.3636363636365,6125.909090909091,-357.6363636363636
22881404,2114491672,2958.6363636363635,5948.727272727273,59.72727272727273
16816678,2114709216,2951.5454545454545,6098.818181818182,-206.54545454545453
5348522,2115425991,2943.2727272727275,6201.363636363636,-490.27272727272725
5557427,2116022538,3259.8,6518.5,-101.5
23563769,2116880369,2958.3636363636365,5914.818181818182,-51.90909090909091
7868970,2117564801,2713.1666666666665,5673.727272727273,42.45454545454545
21032866,211801886,2720.583333333333,5940.833333333333,-621.5833333333334
20785225,2118180017,3256.4,6659.8,93.6
37917129,2118316109,2956.818181818182,5937.818181818182,-26.727272727272727
22238776,2118640537,2676.0,5363.666666666667,-38.333333333333336
18058386,2118733191,2979.7272727272725,6476.909090909091,-459.7272727272728
14494961,2119153068,2712.833333333333,6313.416666666667,15.583333333333334
8202892,2119226014,2705.9166666666665,5371.166666666667,19.0
10742742,2119980654,2738.4166666666665,6620.166666666667,-421.3333333333333
19690855,212007592,2720.083333333333,5464.416666666667,-136.16666666666666
20921629,2120169420,2965.3636363636365,6499.181818181818,-207.8181818181818
10618163,2120273955,2976.090909090909,5958.181818181818,-130.8181818181818
31245085,2120934695,2752.25,6064.833333333333,-352.1666666666667
9963654,212198464,2953.909090909091,6207.545454545455,-143.45454545454547
38385317,2122402736,2967.0,6096.636363636364,41.36363636363637
1305314,2122859891,2716.75,6800.916666666667,-949.1666666666666
35490054,2123127162,2691.25,5939.166666666667,-520.3333333333334
33969666,2123322342,2967.3636363636365,5948.272727272727,7.363636363636363
11962633,2124443830,2713.583333333333,5677.727272727273,-88.75
36668090,2124458115,3277.0,6457.9,91.3
3934110,2124576311,2712.6666666666665,5376.75,-15.333333333333334
3566445,2124669217,2722.4166666666665,5458.833333333333,-107.0
24886206,2127422643,2956.090909090909,6360.181818181818,-295.8181818181818
24388127,2127467089,2719.583333333333,5331.75,27.5
5733689,2127528282,2706.6666666666665,5592.916666666667,-1609.9166666666667
22432321,2127547586,2733.4166666666665,5734.916666666667,-404.6666666666667
12547944,2127805188,2726.25,5559.916666666667,-89.25
34311787,2129202465,3253.8,6721.8,-108.45454545454544
15525061,2129738903,2712.1666666666665,5427.5,-111.58333333333331
6866586,2129899467,2976.818181818182,6375.727272727273,-646.0909090909091
41849002,2130405130,3257.7,6827.4,-244.6
1524888,21304149,2713.4166666666665,5584.166666666667,-281.5833333333333
34991211,2130486935,3252.6,6463.9,117.1
24292830,2130499839,2759.9166666666665,5395.0,-171.08333333333334
24323329,2130505106,2968.3636363636365,6161.090909090909,-324.6363636363636
27217869,2130540228,2705.6666666666665,5486.583333333333,44.41666666666666
28485071,2130632982,2960.6363636363635,6342.272727272727,-753.4545454545455
14224527,2130926757,2709.083333333333,6212.75,-565.8333333333334
28503924,2131475928,2715.333333333333,5582.666666666667,-59.41666666666666
26599427,2131992792,2726.333333333333,5916.916666666667,-475.0833333333333
37865966,2132437848,2962.909090909091,6049.727272727273,0.0
28943468,2132892694,2720.1666666666665,5669.333333333333,37.66666666666666
28500445,2133156473,2739.4166666666665,5448.166666666667,-102.72727272727272
5259707,2133241779,2728.583333333333,6083.916666666667,-510.9166666666667
11575416,2133326148,2725.083333333333,5618.666666666667,-156.0
28347367,2133393237,2728.333333333333,5910.272727272727,-99.5
6492023,2133535615,2716.833333333333,5911.416666666667,-437.9166666666667
41633548,2133808067,2955.818181818182,6000.818181818182,-20.0
11414233,2133970291,2723.6666666666665,5510.5,-65.83333333333333
30922332,2134232057,2723.333333333333,6113.333333333333,-483.3333333333333
13929131,213439290,2731.083333333333,5705.583333333333,-550.5
33030495,2134733467,3268.2,6549.2,-20.0
25993384,2134844617,2735.9166666666665,5608.083333333333,-1022.5
17045372,2136033932,3232.8,6893.1,-286.4
40757008,2137801371,2966.5454545454545,6279.363636363636,-76.18181818181819
6198107,2138253674,2747.583333333333,6865.909090909091,-2123.333333333333
24532642,2138914806,2958.090909090909,6367.0,-189.27272727272728
43137626,2139225250,2724.75,5404.25,-94.25
25876093,2139587024,2961.6363636363635,6182.363636363636,-137.0
17079118,2139860001,2961.6363636363635,5956.0,-102.0
35424675,2140015263,3277.0,6606.4,-74.9
35733254,2140378160,2708.083333333333,5553.0,-20.83333333333333
17945001,2140411487,2725.5,5869.090909090909,-66.91666666666667
376369,2140509127,2723.75,5496.916666666667,-2513.333333333333
24847565,2140731938,2717.4166666666665,5422.416666666667,5.916666666666667
832531,2140990861,2986.3636363636365,6126.090909090909,-323.27272727272725
8015222,214183849,3270.7,6575.1,-188.4
20686189,2142835830,2931.0,6155.363636363636,-210.8181818181818
28548623,2143227248,2996.818181818182,6825.363636363636,-311.6363636363636
32727836,2143457307,2982.909090909091,6471.181818181818,-535.6363636363636
9544168,2144701601,2963.2727272727275,6158.545454545455,-193.1818181818182
32554746,2144756834,2956.454545454545,6400.090909090909,-597.8181818181819
7642741,2145274131,2733.083333333333,5739.666666666667,-801.0833333333334
40823745,2145499088,2971.0,6069.727272727273,7.181818181818182
36304743,2145859440,2964.2727272727275,6063.454545454545,-91.9090909090909
34468280,2146132452,3262.9,6613.5,4.363636363636363
20411464,2146270165,2954.7272727272725,6418.3,36.27272727272727
1536927,2146361020,2700.4166666666665,5717.416666666667,-507.5
44709785,2146908755,2717.583333333333,5616.363636363636,-4.083333333333333
5948385,2146939378,2702.333333333333,7220.916666666667,-1793.9166666666667
34365444,215856971,2699.6666666666665,5806.0,-414.8333333333333
7066249,216001876,2961.454545454545,6048.454545454545,-163.1818181818182
1124353,216551209,3640.6666666666665,7246.555555555556,-74.66666666666667
3611091,216780206,2708.5,5842.333333333333,-427.4166666666667
41041699,216963205,2703.75,6431.083333333333,68.33333333333333
31558651,217060082,2976.6363636363635,6460.7,-503.9090909090909
10746680,218199743,2714.083333333333,5897.5,-333.9166666666667
15666051,219469142,2712.25,5678.333333333333,-137.08333333333334
3864961,220743032,3268.5,6499.1,-447.6
32510185,220782474,2736.083333333333,5656.727272727273,-121.75
6164542,220865871,2909.7272727272725,6220.454545454545,-204.1818181818182
13979987,221683713,2949.2727272727275,6078.545454545455,-48.09090909090909
31271763,22262023,3271.2,6476.9,48.6
8194088,222945080,2732.0,5600.25,-265.75
20357140,223455906,3236.1,6858.0,-375.3
28046821,224267098,2740.6666666666665,5553.833333333333,-38.833333333333336
29423344,224516504,2725.333333333333,5423.0,47.0
33992582,224757189,2699.1666666666665,5467.833333333333,-111.91666666666669
43747890,224845179,2723.1666666666665,5742.416666666667,-128.33333333333334
31470344,225991333,2979.7,6436.0,-524.8181818181819
38417970,226501251,2955.7272727272725,6537.727272727273,-716.5454545454545
32448270,227106626,2959.454545454545,5940.818181818182,-114.54545454545456
22677090,227975390,2730.9166666666665,5694.833333333333,-56.75
21649697,228030886,2971.090909090909,6465.090909090909,-42.18181818181818
18381767,228045242,2970.909090909091,5905.181818181818,-555.7272727272727
28708513,228274737,3232.8,6485.3,-102.5
7143675,228392309,2855.0,6132.545454545455,-233.66666666666663
16438629,228916106,3268.4,6740.3,-238.6
23692506,229006242,2990.6363636363635,6545.272727272727,-536.3636363636364
9809076,229047052,2729.1666666666665,5976.166666666667,-433.75
33658769,229113738,2717.0,5822.909090909091,-187.3333333333333
40342742,230135526,2728.25,5918.0,-171.25
13100476,230326934,2715.75,5589.333333333333,-213.5
22550812,23103344,2761.6666666666665,5838.727272727273,42.75
27369423,231298651,3266.8,6385.4,152.2
32722206,231533417,2723.9166666666665,5456.25,-32.583333333333336
27645115,231743972,3308.6,6596.4,139.2
35687244,231930234,2766.833333333333,6038.916666666667,-1656.4166666666667
12821607,232027407,2952.3636363636365,5970.727272727273,-133.8181818181818
42923387,232805623,3271.9,6370.4,-140.1
29859816,233438004,3244.8,6678.9,-66.1
17792996,233565853,2723.9166666666665,5420.666666666667,25.08333333333333
18930953,234192264,2971.2727272727275,5933.363636363636,-37.09090909090909
41398834,23586750,2744.333333333333,5455.166666666667,-198.5833333333333
33836281,236710499,3275.9,7008.0,-192.4
37969683,23686776,3035.181818181818,6539.636363636364,-285.45454545454544
12724171,237474395,2705.1666666666665,6309.75,-128.91666666666666
23214854,238199192,2726.333333333333,5925.545454545455,-277.4166666666667
32000841,238539977,2995.3636363636365,5907.090909090909,5.818181818181818
16597715,238681160,2725.25,5827.0,-234.91666666666663
23682395,239640082,2713.9166666666665,5909.545454545455,-289.0
13068607,24054496,2982.454545454545,5946.090909090909,-21.27272727272728
39572442,240960814,2963.090909090909,7320.363636363636,-2542.2727272727275
20462842,241063640,2748.0,5502.833333333333,16.083333333333332
35660180,242542221,2727.75,5538.583333333333,-79.66666666666667
19898425,242767402,3024.5454545454545,6157.818181818182,-148.9090909090909
17605976,243508913,2711.4166666666665,5984.833333333333,-250.5833333333333
41237478,243573371,2980.0,6119.636363636364,-77.27272727272727
23827486,244400081,2958.0,6246.272727272727,-426.54545454545456
18306742,244529517,2715.1666666666665,5572.0,-37.16666666666666
32011152,245008472,2961.0,5848.272727272727,17.454545454545453
44958345,245136573,2723.6666666666665,5642.5,-308.0
32600876,245467192,2754.833333333333,5899.909090909091,-501.8181818181818
1211087,245588037,2676.5,7720.166666666667,-1537.0
14651538,246630780,2727.083333333333,6042.454545454545,-256.9166666666667
28584279,247145135,2739.6666666666665,5332.75,140.08333333333334
24754231,247235728,2721.1666666666665,5682.25,-46.333333333333336
40908988,247613560,2726.333333333333,5563.25,-1616.5
46996208,247768640,2732.0,5698.75,-269.25
35585709,247938980,2698.25,5787.272727272727,-316.5
28747691,248492702,2971.7272727272725,6302.0,-528.3636363636364
43436406,249351045,3249.1,6900.5,-289.2
17915459,249366252,2974.0,6060.545454545455,-229.72727272727272
3175790,249763292,2733.0,8718.416666666666,-2645.1666666666665
22968670,249780770,2732.6666666666665,5461.5,30.83333333333333
17630436,250428502,2980.7272727272725,5983.090909090909,3.8181818181818175
7122103,251228922,2725.833333333333,5805.5,-228.66666666666663
34972061,25177348,2730.0,5682.75,-124.75
37649035,251831841,3281.9,6547.9,-83.0
6525079,252693566,2736.583333333333,5478.25,-166.08333333333334
37632875,253583470,2737.6666666666665,5485.333333333333,54.91666666666666
15732427,253775072,3242.5,6781.8,-143.5
28034726,254682954,2719.083333333333,5540.166666666667,-440.5
17881216,255656520,3282.0,6726.7,-177.3
41190020,255881649,2724.583333333333,5739.916666666667,-299.25
15855543,255901688,2986.2727272727275,6281.090909090909,-258.45454545454544
1469489,256217037,2777.25,9602.666666666666,-7244.5
37518118,256617664,2717.6666666666665,6276.916666666667,-420.6666666666667
19237462,256946052,3273.2,6640.8,-213.7
37219758,260069838,2988.6363636363635,5978.454545454545,-175.54545454545453
36017206,260105364,2727.6666666666665,5559.833333333333,28.58333333333333
24071323,260131815,2793.833333333333,5386.333333333333,-276.9166666666667
29754993,260346949,2767.75,6584.583333333333,-528.0
6277972,260955881,2735.75,6753.181818181818,-150.75
13209818,262214459,2975.818181818182,6102.727272727273,-168.9090909090909
37838117,263366519,2750.75,5753.75,-445.4166666666667
11645849,263469624,2732.583333333333,5399.25,85.16666666666667
1171274,263984874,2643.25,11318.666666666666,-5559.583333333333
19853352,264448990,2745.75,5519.416666666667,-8.75
45630646,264664705,2987.181818181818,7400.090909090909,-130.36363636363637
6366065,264716265,3270.8,6697.8,-606.3
37775968,264738263,2763.333333333333,5627.636363636364,-354.75
17293518,265465161,2744.4166666666665,6039.909090909091,-96.58333333333331
2646358,265623066,2726.25,5758.833333333333,-42.0
16973812,266316518,2984.2727272727275,6000.636363636364,-60.09090909090909
19127800,2666652,3283.2,6848.0,-422.9
24109771,267434407,2739.583333333333,5591.166666666667,-167.75
9943416,267858759,2975.0,6214.636363636364,-101.8181818181818
10997394,268136318,2726.1666666666665,5814.583333333333,-322.0833333333333
19757074,268716817,3271.9,6391.2,68.6
45518126,269248670,3446.6666666666665,7378.333333333333,-195.66666666666663
7781699,26933231,2742.083333333333,6011.636363636364,-333.4166666666667
32597531,269914904,2781.75,5679.818181818182,-45.16666666666666
2928732,270906952,3264.0,6555.9,-26.0
3550479,271408873,2817.9166666666665,22425.666666666668,-11650.166666666666
29462986,271413633,3266.6,6896.8,-147.3
31715507,271573574,2764.333333333333,5894.333333333333,-130.16666666666666
21513434,272101269,2962.7272727272725,6110.181818181818,-131.54545454545453
27415112,272158141,2726.583333333333,5425.916666666667,-130.75
29372442,273595483,2741.0,6079.583333333333,-613.5833333333334
19701079,273648163,2981.5454545454545,6003.909090909091,1.6363636363636365
13661268,274128360,3315.7,6762.6,-94.3
33885914,275262683,2936.6363636363635,6471.818181818182,-3.909090909090909
44117599,275982455,3323.0,6762.4,-391.4
23514771,276179308,3293.0,6336.2,118.4
22925219,276982395,2983.454545454545,5960.090909090909,-7.909090909090909
21629631,277248385,2723.1666666666665,6515.272727272727,-501.4166666666667
11479605,278039129,2730.6666666666665,5345.25,-274.5
34840559,278590045,3077.5,7150.0,-84.4
8154632,27870347,2727.583333333333,5859.416666666667,-367.25
20863063,278871356,2748.0,5780.583333333333,-375.1666666666667
14061109,278982021,2731.1666666666665,5297.666666666667,94.75
33233548,27926562,2745.333333333333,6040.666666666667,-384.1666666666667
17885104,280180078,2979.454545454545,6028.636363636364,18.454545454545453
511244,280699977,2774.5,5722.454545454545,-28.166666666666668
19947406,280847504,3278.7,6516.8,146.1
3508365,281177678,2742.25,5487.0,-943.75
26465251,28150401,2736.5,5663.0,-87.25
44540742,281514878,3282.3,6727.5,-67.8
34696471,281571243,3274.2,6373.1,106.5
43309538,282045677,2734.6666666666665,5565.5,-87.25
40285878,282077332,2728.9166666666665,5386.5,29.5
39626435,282090531,3260.4,6429.9,96.1
4249725,282122041,2697.5,5590.75,-201.0833333333333
8108062,282236366,2729.0,5463.333333333333,-516.8333333333334
22499218,282630295,2979.909090909091,6028.636363636364,-56.81818181818182
26900378,282861389,3286.7,6365.5,92.3
27891372,282897271,3305.0,6435.8,154.0
3600099,282976212,2992.181818181818,7231.0,-1555.2727272727273
