volcan_id,media_sensor__sum_values,media_sensor__median,media_sensor__mean,media_sensor__standard_deviation,media_sensor__variance,media_sensor__root_mean_square,media_sensor__maximum,media_sensor__minimum,time_to_eruption
1815447033,174914794.2909091,2907.3636363636365,2915.1979848820706,1588.6822361961442,2523911.2476051813,3319.983514818359,6431.454545454545,-500.3636363636364,14680617
1815738315,174047085.09090906,2916.454545454545,2900.736405908386,1582.6507928756569,2504783.532189945,3304.399374886796,5917.818181818182,-182.1818181818182,19938676
1815907735,191405813.36666667,3182.8,3190.043722049077,1776.903063025559,3157384.4953896143,3651.5426115512255,7175.4,-334.0,42967777
1816226657,174663474.0090909,2881.181818181818,2911.0093833284595,1617.3121182162208,2615698.487729039,3330.116231838669,6812.5,-556.9090909090909,39962047
1816660037,173974406.0909091,2904.3636363636365,2899.5251094299942,1577.890633095834,2489738.850011572,3301.0581197892584,5879.454545454545,-73.27272727272727,33754525
1816809145,159480136.25000003,2657.083333333333,2657.957971533808,1444.2692684500666,2085913.7197892903,3025.00484267867,5217.583333333333,61.41666666666666,37103711
1817126225,159902168.24242422,2663.833333333333,2664.991720845056,1451.146000490064,2105824.7147383094,3034.469572579532,6060.909090909091,-35.916666666666664,19861189
1817642771,191404432.2,3199.2,3190.020702988284,1734.4090265812506,3008174.671486521,3631.033841343314,6747.8,-286.5,28450656
1818420386,159493970.31818184,2635.75,2658.188535494106,1444.4924785802723,2086558.5206749795,3025.3140020347105,5511.5,-216.91666666666663,33353623
1818549757,191413731.8,3218.4,3190.175693738437,1743.3140005991802,3039143.704685118,3635.431839768783,6581.5,-212.6,15058465
181930949,159663079.31060606,2664.1666666666665,2661.006971727239,1449.9764661060328,2102431.75226134,3030.4108394477325,5327.333333333333,-220.75,37113717
1820536462,159783622.16666666,2668.4166666666665,2663.01598584468,1462.9857700648472,2140327.363412234,3038.417598730719,5790.0,-659.1666666666666,35027474
1820718918,174033445.54545453,2897.909090909091,2900.5090839395098,1572.9534365616323,2474182.513591049,3299.5659501829427,7131.181818181818,-183.54545454545453,35495805
1821339602,174045852.0,2895.5454545454545,2900.7158547357544,1583.015424035272,2505937.832733572,3304.5559917557684,6027.636363636364,-190.9090909090909,14215090
1821527103,173960847.36363637,2897.6363636363635,2899.299134408366,1579.5223863821084,2494890.9690822302,3301.639962179906,5848.545454545455,-228.3636363636364,32780737
1822328263,174495316.33636367,2917.090909090909,2908.206802159358,1611.805021365876,2597915.426900252,3324.9935685691503,6572.545454545455,-737.4545454545455,39897195
1822429217,159560437.0833333,2652.583333333333,2659.2962964506146,1445.3518151371036,2089041.86952012,3026.6976495573645,5338.916666666667,-58.0,44985148
1823489756,174081247.72727275,2928.2727272727275,2901.3057736916508,1599.2983172046308,2557755.107413564,3312.903605580771,6328.272727272727,-693.5454545454545,22908496
1824403119,157447775.33333334,2580.333333333333,2624.085854124653,3564.498609512769,12705650.337218463,4426.226034336201,16294.916666666666,-11394.416666666666,562600
1824838847,159807251.20454544,2658.75,2663.4097965791475,1465.021044829679,2146286.661793845,3039.743148081368,5559.5,-379.5,7690077
1824950572,159454040.58333334,2652.4166666666665,2657.523051004706,1453.2564447392358,2111954.294176124,3028.924406583545,5495.25,-282.75,43264593
1825059086,159669791.76515153,2643.833333333333,2661.118844105124,1449.0442577998804,2099729.261062806,3030.063161637756,5540.75,-233.8333333333333,39456823
1825341042,159543622.4166667,2668.9166666666665,2659.0160566768336,1448.8012466498642,2099025.0522942008,3028.100302493201,5522.166666666667,-200.8333333333333,13462779
1825350523,191509480.2555556,3199.4,3191.77147473468,1742.255987822048,3035455.92710178,3636.325215658217,6657.9,-278.0,36512926
1825588312,191490739.7,3171.1,3191.4591373477106,1734.7994522441368,3009529.139506557,3632.484076340425,6419.8,-16.7,38688700
1826631403,173935331.02272725,2893.818181818182,2898.873869147635,1644.5159066232077,2704432.5671367496,3332.8519733651133,7404.818181818182,-1242.2727272727273,1846267
1826701813,159571319.83333334,2659.25,2659.4776725943457,1455.085674005305,2117274.318695473,3031.517080559387,5646.416666666667,-424.8333333333333,19374538
1828751957,191606895.40000004,3212.0,3193.3950334161104,1737.260259247549,3018073.20836086,3635.3603738567017,6416.0,-137.9,28866918
1828811427,160575779.13636363,2661.0,2676.218381966361,1468.0230035794384,2155091.539038396,3052.414841893717,6085.0,-281.8333333333333,31620721
1830012984,159605126.33333334,2653.75,2660.0411048704746,1444.1532931997551,2085578.734259698,3026.78004054808,5439.25,-160.16666666666666,40864977
1830661783,159830099.22727272,2676.083333333333,2663.7905906113683,1461.620993356706,2136335.928221044,3038.4397704826583,5412.583333333333,-224.8333333333333,35173148
1831067564,175947176.51818183,2987.6,2932.4040685685545,1587.559425567037,2520344.92970674,3334.56722095449,6283.9,-240.8181818181818,44337912
1831534866,175703858.25454542,2890.7272727272725,2928.3488317618944,1622.4133061879515,2632224.93609572,3347.753249057788,6108.6,-173.54545454545453,18170380
1832090295,159614371.68939394,2669.583333333333,2660.1951915700392,1452.0718873798826,2108512.7661189744,3030.701440817181,5694.083333333333,-405.5,13207230
1832548753,159542778.58333334,2668.75,2659.001993022339,1449.23824513494,2100291.4911618,3028.2970610656034,5531.166666666667,-441.6666666666667,8244845
1832562741,174096455.45454547,2915.090909090909,2901.5592315885647,1577.4493572970414,2488346.474836849,3302.634168244141,6013.818181818182,-203.45454545454547,41262439
183261008,174280216.63636363,2910.6363636363635,2904.6218669082787,1588.0644917121256,2521948.829836892,3310.404358920316,5967.181818181818,-425.09090909090907,10977598
1832717665,173928452.0909091,2882.818181818182,2898.7592221947816,1588.4007615229093,2523016.979206558,3305.423120791929,6238.0,-732.2727272727273,14680703
1832960673,159843370.5833333,2611.9166666666665,2664.0117761926185,1442.909328438252,2081987.330094128,3029.6775527747304,5452.916666666667,-33.416666666666664,21194908
1833020166,191812976.08888888,3210.2,3196.829654320576,1742.6569234165906,3036853.1527317767,3640.9577025111394,6735.9,-254.3,41925615
1833706259,191590435.0,3179.8,3193.120697988367,1735.3323565247165,3011378.387601626,3634.198423245949,6382.3,1.7,10012770
1835203048,174379092.63636366,2908.7272727272725,2906.269772776515,1589.049200669439,2525077.362148183,3312.322652505736,6450.545454545455,-258.3636363636364,10766496
1835351538,159794673.03030303,2663.5,2663.2001638356533,1459.114429553249,2129014.918530504,3036.716982398056,5721.666666666667,-371.6666666666667,11634499
1836010798,159702099.5,2651.9166666666665,2661.657297378377,1456.1769695857492,2120451.366751936,3033.95302129738,5846.0,-219.8333333333333,2497619
1836811096,159571631.91666666,2664.9166666666665,2659.482873896546,1446.7905357421091,2093202.85431294,3027.5488453304883,5776.833333333333,-524.4166666666666,34012139
183681243,161233730.1969697,2676.9166666666665,2687.1840502153245,1475.6919507586822,2177666.733533965,3065.7176734437894,6342.272727272727,-716.1666666666666,5747629
1836987260,174755905.4909091,2934.454545454545,2912.549882350446,1593.88776677948,2540478.213089278,3320.154368439647,6390.1,-353.8181818181818,31275501
1837005818,159927607.52272728,2671.0,2665.4157017837583,1463.043999271319,2140497.7438038155,3040.5490634290413,5830.181818181818,-306.8333333333333,20480968
1837383029,159692609.25,2653.083333333333,2661.4991291811803,1449.788845538925,2101887.696649089,3030.753258066593,5479.0,-556.0833333333334,16556220
1838044713,176392989.27272728,2966.454545454545,2939.8341573094995,1719.82607163204,2957801.716665295,3405.939898052952,6771.818181818182,-1085.6363636363635,28976160
1838577064,160250613.75,2659.4166666666665,2670.799049182513,1459.639467443472,2130547.374918663,3043.635151596341,5911.583333333333,-304.8333333333333,30068689
1839339142,160034883.96212122,2657.4166666666665,2667.2036126418097,1458.4337028591096,2127028.865635334,3039.9019683083293,5694.090909090909,-225.5,4012852
1839787224,159711928.0,2657.583333333333,2661.821102981617,1443.833820878016,2084656.102311211,3028.1921482279627,5239.0,63.833333333333336,29619667
1839914690,210750023.0777778,3542.0,3512.441843932231,1920.7730460457444,3689369.094415847,4003.325717628019,7223.555555555556,-507.77777777777777,43212742
1840552452,159732902.33333334,2655.5,2662.170669377733,1448.782102510459,2098969.5805546264,3030.861635484159,5556.5,-167.41666666666666,21930556
1840876629,159822644.5,2682.1666666666665,2663.6663472275463,1452.167589103526,2108790.706842747,3033.794507905123,5512.5,-309.0833333333333,8357576
1840889530,159790370.75,2658.833333333333,2663.128460358994,1448.9507856521282,2099458.379241919,3031.7835634517155,5474.5,-120.66666666666669,28937061
1841041805,173983736.61363637,2894.5454545454545,2899.680615550348,1579.6638539423868,2495337.891452114,3302.0426350443377,5960.363636363636,-532.6363636363636,25815489
1842050033,160238967.5757576,2680.833333333333,2670.604949513468,1454.0015506148225,2114120.509190308,3040.7649211269418,6362.25,-257.54545454545456,29859410
1842353536,160393133.80303028,2661.6666666666665,2673.1743438114413,1467.5257292228275,2153631.765930993,3049.5069828322617,5980.666666666667,-525.0,7488081
1842507581,174404468.0,2871.6363636363635,2906.6926884551926,1578.685855971966,2492249.03184594,3307.7350886920817,5907.181818181818,-478.8181818181818,34141647
1843103687,174104545.46212122,2879.7272727272725,2901.694062800974,1590.2023168848225,2528743.408625857,3308.8626207082507,6093.272727272727,-353.6363636363636,26237021
1843106667,174291310.54545453,2896.3636363636365,2904.806762311537,1582.132140424883,2503142.1097654216,3307.724963798571,6028.0,-221.72727272727272,10073313
184364998,159762230.0,2661.25,2662.6594556757386,1445.0043036132622,2088037.4374608488,3029.487219705716,5391.75,1.3333333333333333,15928239
1844114621,174241939.7272727,2911.7272727272725,2903.983929055727,1578.6116545573173,2492014.7559041907,3305.3195633884075,5916.090909090909,-144.0,19555621
1844400215,159869507.48484847,2689.6666666666665,2664.4473839577417,1455.6178220192303,2118823.2437800085,3036.132919629716,5435.25,-208.41666666666663,43641966
1844835543,159883896.1666667,2708.6666666666665,2664.687191324589,1438.2864474885232,2068667.9050291567,3028.072940442235,5370.416666666667,15.916666666666666,39203881
1845110914,160076742.91666666,2741.0,2667.90125025694,1458.0710171783744,2125971.09113558,3040.340140881958,5678.416666666667,-139.83333333333334,13316690
184540592,174234431.02272728,2895.7272727272725,2903.858786065687,1583.0908384017644,2506176.602631601,3307.351274364803,6018.818181818182,-255.1818181818182,8986851
1845995648,159828731.66666666,2664.083333333333,2663.767798314472,1445.679355062788,2089988.7976547584,3030.7833444494004,5541.583333333333,26.5,6675366
1846137609,160223772.12878788,2648.083333333333,2670.35169628486,1456.3166186276217,2120858.093690989,3041.6502552960324,6026.25,-861.0833333333334,12432618
1846591,160179982.8560606,2663.333333333333,2669.621887236223,1453.5355556567365,2112765.6115583377,3039.6787054504675,5498.583333333333,-160.91666666666666,22347471
1847054966,159816508.6666667,2680.833333333333,2663.564085043028,1444.8720579520798,2087655.263850678,3030.219282326244,5418.083333333333,-98.33333333333331,34371250
1847150368,191743369.7,3182.4,3195.6695671738808,1734.544186417549,3008643.534634917,3636.0620892933352,6420.9,39.2,25916077
1847339053,160974675.3939394,2665.833333333333,2682.866542123288,1454.7871627392876,2116405.6888710265,3051.913919447204,6072.083333333333,-480.4166666666667,28357496
1847973982,159804188.25,2666.4166666666665,2663.35874818753,1444.3657651772764,2086192.4636161395,3029.797400019214,5234.083333333333,106.5,28078928
1848578834,152308725.45454544,2277.083333333333,2538.4364503015854,6474.928517367464,41924699.30501843,6954.736437654425,19082.416666666668,-14096.416666666666,13982533
184881813,159940825.49242422,2660.6666666666665,2665.6359976071103,1457.7748886806355,2125107.62606784,3038.210476218969,5736.166666666667,-434.0,18242118
1849160248,160363623.54545456,2653.9166666666665,2672.682514382336,1467.3362124281116,2153075.560302876,3048.984647876726,5879.75,-1550.6666666666667,6437751
1849860470,174281473.8181818,2905.090909090909,2904.6428195893704,1580.9016388147247,2499249.9916070825,3306.992576495927,5967.818181818182,-122.36363636363636,13135106
184996575,191860400.5,3188.9,3197.6200479992,1741.487416237019,3032778.4209118886,3641.092197717368,6654.4,-427.0,15009926
1850894199,159954267.0151515,2649.5,2665.860019252204,1456.4762935359938,2121323.193632346,3037.7841983721805,5708.5,-816.3333333333334,17569722
1851148132,161039157.43181822,2712.083333333333,2683.9412248432227,1458.0074994784625,2125785.8685354386,3054.394599089708,5473.333333333333,-191.41666666666663,33675868
1851591417,174369702.72727272,2905.909090909091,2906.1132768999305,1584.7360685758033,2511388.407045093,3310.1182433893723,6158.636363636364,-106.9090909090909,9253331
1851830642,191848508.9,3201.0,3197.421857969034,1733.900617284493,3006411.3506195447,3637.295408464604,6377.1,78.9,36827935
185210009,191857127.5,3180.1,3197.5654989083514,1755.088673986663,3080336.253556263,3647.569241750631,6849.8,-347.6,20526024
1852580754,160156127.31818184,2674.0,2669.224301564672,1457.9344282962631,2125572.797211552,3041.435708555247,5446.333333333333,11.416666666666666,36149731
1852779090,174411743.8181818,2874.6363636363635,2906.813950070529,1582.8852558048957,2505525.73304453,3309.8478927843744,6541.454545454545,-107.0,36595113
1854106784,191883946.50000003,3189.0,3198.0124747920872,1733.4691784787133,3004915.3927356647,3637.608992409914,6364.4,-404.8,25356684
1854263187,191867383.7,3202.6,3197.736432726121,1734.7051839605813,3009202.075259714,3637.955520404791,6334.9,-2.6,39821172
185435567,159744365.8712121,2671.75,2662.3617251581154,1774.9812672825185,3150558.4992038547,3199.801314892966,7666.090909090909,-3027.6666666666665,13426654
1854628310,159809752.49999997,2708.9166666666665,2663.4514841419305,1436.3332054762511,2063053.0771536827,3026.057977886666,5323.083333333333,0.25,7882623
185475086,160380684.96212122,2677.6666666666665,2672.966866587577,1466.0827605262443,2149398.660712253,3048.6309272503395,5801.416666666667,-681.6666666666666,7267557
1854908358,174587637.8181818,2909.818181818182,2909.7454678785657,1579.7758566007826,2495691.7570987367,3310.938000769357,5915.363636363636,-141.8181818181818,42091489
185583752,174472274.8181818,2911.7272727272725,2907.8227832566427,1579.052279606485,2493406.101730437,3308.9030569898605,5966.454545454545,-79.27272727272727,30287728
1856292606,175104125.83636364,2901.7272727272725,2918.3534580484265,1569.892147765812,2464561.3556167544,3313.811742045701,5909.545454545455,-239.0909090909091,21878259
1858051447,170373824.58333334,2807.5,2839.516417781926,1549.802644086407,2401888.235617219,3234.9253040016733,6031.090909090909,-98.75,5739511
1858752827,159933659.3333333,2664.9166666666665,2665.516563612828,1467.658271054823,2154020.8005956323,3042.8603897467883,5995.833333333333,-556.0833333333334,8147235
1858882574,159926587.0,2654.833333333333,2665.398693355111,1445.01344474781,2088063.8555019323,3031.899412916112,5681.583333333333,60.91666666666666,37328324
1859080601,160072846.1060606,2652.083333333333,2667.836304495935,1459.2204693203246,2129324.3780834284,3040.83457716298,5759.833333333333,-694.5833333333334,2525893
1859470905,192086667.6888889,3186.9,3201.3911049630656,1740.5963739346862,3029675.736954578,3643.978696959028,6625.7,-224.2,35330688
1859514173,174545496.1818182,2885.909090909091,2909.0431189783203,1591.8049068764608,2533842.861555978,3316.0782152463007,6244.727272727273,-466.6363636363636,23341339
1859768578,159859756.66666666,2655.4166666666665,2664.284873029894,1447.3792533255428,2094906.7029572048,3032.048909172331,5388.083333333333,-192.75,38058114
1859821935,160208990.15151516,2679.083333333333,2670.1053341030174,1447.8445678596515,2096253.892680701,3037.38644032762,5540.083333333333,-237.75,29533884
186049934,160290298.75000003,2664.583333333333,2671.460454825753,1420.4287700090213,2017617.8906693407,3025.6104925067866,5297.583333333333,-82.5,22132670
1860735595,174584488.81818184,2899.181818181818,2909.69298541994,1577.4910222759247,2488477.925361142,3309.8022893766847,5836.454545454545,-38.27272727272727,31225476
1860793426,173753232.30303028,2910.454545454545,2895.8389410681534,1574.0216871371754,2477544.27157816,3295.971396141794,6040.818181818182,-244.27272727272728,25417967
1861136023,174577222.9090909,2904.090909090909,2909.571888953366,1579.5594837015576,2495008.162551531,3310.682216634388,5924.363636363636,-116.27272727272728,42399338
1862197689,192118182.5,3191.1,3201.916343060949,1741.2169122419266,3031836.3354773093,3644.736561596477,6618.0,-87.6,28607064
1862848849,160028924.8333333,2658.1666666666665,2667.104295483964,1456.4657614000405,2121292.5141306,3038.871145198429,5732.416666666667,-1003.1666666666666,7716098
1862976121,160375908.55303028,2707.4166666666665,2672.887261096153,1472.619855962105,2168609.240173851,3051.7102665069547,5966.833333333333,-283.25,10940666
1863667731,160543092.1439394,2687.083333333333,2675.6736078388594,1461.2104336217546,2135135.931325076,3048.666132427507,5793.75,-175.41666666666666,24114791
1863970879,174584367.18181816,2894.0,2909.690958181,1581.3589010154485,2500695.9738207865,3311.6457307419,6158.818181818182,-401.8181818181818,16697255
1864042146,167597741.1287879,2831.909090909091,2793.2491313276096,1539.3549824989673,2369613.762144396,3189.334487288349,5905.75,-754.25,40658986
1864294958,160003694.66666666,2648.9166666666665,2666.683799714449,1452.350012170068,2109320.557850397,3036.531416848818,5621.916666666667,-276.1666666666667,17736290
1866274078,174690199.54545453,2907.818181818182,2911.4548015108835,1592.271743845165,2535329.306247723,3318.418051947118,6283.181818181818,-552.8181818181819,23105930
1866515652,159932517.58333334,2666.4166666666665,2665.49753476331,1448.7798555245247,2098963.0697736624,3033.783146107009,5397.0,-101.33333333333331,30057078
1867066422,174663578.72727272,2899.7272727272725,2911.011128602402,1598.7229236609166,2555914.986638909,3321.129443048846,6354.363636363636,-590.8181818181819,3976628
1867729589,160257951.08333334,2681.833333333333,2670.9213360332883,1452.3226987864657,2109241.221410403,3040.240451788024,5651.583333333333,-291.0833333333333,22264601
1867792421,174616842.8181818,2968.454545454545,2910.232209766201,1578.192380927731,2490691.1912183403,3310.610624337904,5754.181818181818,-43.36363636363637,31801137
1868294914,160090054.61363634,2662.5,2668.123108175469,1449.7495273358138,2101773.692010416,3036.5530807793148,5588.916666666667,-92.33333333333331,31396717
1868336201,160405576.8939394,2683.083333333333,2673.38172520357,1462.657889914675,2139368.1029296494,3047.349332055986,5839.090909090909,-955.3333333333334,20735791
1869369572,160971975.20454547,2688.1666666666665,2682.8215397167623,1454.7815777604108,2116389.4389910703,3051.87169667391,5546.666666666667,-226.16666666666663,39879035
1869661089,160122553.0681818,2666.5,2668.6647400573625,1450.2635272131886,2103264.298364839,3037.274402024004,5519.0,-255.66666666666663,28469799
1869756633,163527502.22727275,2665.0,2725.4129469054305,1517.024365998289,2301362.927032512,3119.1727522200904,6038.454545454545,-691.5,15723154
1870022469,161359273.88636363,2672.583333333333,2689.276410165891,1480.7641780086278,2192662.550873568,3069.9951402483216,5787.454545454545,-334.1666666666667,39616129
1870606375,160120736.16666666,2682.25,2668.63445887013,1452.6635616393128,2110231.4233146133,3038.394526453681,5723.666666666667,-305.5,991695
1871098842,174675981.1818182,2915.5454545454545,2911.2178327330907,1580.4858368174205,2497935.4803804616,3312.5707162268423,6622.0,-284.0,25939125
1872501987,192574200.2,3206.7,3209.516511391477,1748.8385355874104,3058436.223555518,3655.0557397186208,7142.222222222223,-189.4,35478850
1873012060,160066265.12878785,2677.833333333333,2667.726623369408,1447.8818043630008,2096361.7194054588,3035.3133374397125,5358.583333333333,-160.16666666666666,12810352
1873556690,160051708.58333334,2625.833333333333,2667.484018321917,1751.4649167020434,3067629.354438096,3191.0970437203778,8639.333333333334,-2795.083333333333,2134100
1874406272,161719087.25,2665.333333333333,2695.27319961334,1470.6597805380318,2162840.1900921715,3070.3970118937555,5495.833333333333,-210.5,6619402
1875762520,175047760.79090908,2911.2727272727275,2917.41405628088,1596.6113723219337,2549167.874227728,3325.728890034933,6110.727272727273,-385.27272727272725,37899522
1876246151,175763602.57272726,2820.0,2929.344553802891,1872.8896975117864,3507715.81904579,3476.891619527484,7527.1,-2473.181818181818,29104897
1876661931,160242882.68939394,2619.75,2670.6702003198934,1677.1460154461536,2812818.7571269097,3153.616665989005,8157.166666666667,-2249.9166666666665,5739338
1877377853,174632277.1818182,2922.3636363636365,2910.4894448728887,1578.706623661736,2492314.603593438,3311.081909634664,5844.181818181818,-7.454545454545454,22628459
1877594152,192117095.3,3207.7,3201.898223362944,1735.430132403137,3011717.744452769,3641.9596342117175,6351.1,-208.5,15882300
1878406837,192188482.0,3193.5,3203.0879818669687,1734.823732583134,3009613.383133677,3642.716843609216,6340.6,9.8,24340815
1878766314,174783426.9909091,2910.0,2913.008566372379,1592.7709772962482,2536919.386117245,3320.020827325652,6383.090909090909,-249.45454545454547,37845467
1879757367,174684785.0,2903.0,2911.3645605906568,1580.8066598792334,2498949.6959185386,3312.8527435703763,5969.909090909091,-138.45454545454547,17397520
1879772258,209180106.88888884,3366.1,3486.277010197977,1925.787243548368,3708656.507413624,3982.811054926981,8042.777777777777,-181.8,47315357
1880839579,162452865.86363634,2687.3636363636365,2707.5026393499497,1470.6776153403923,2162892.648263304,3081.146408457451,5630.818181818182,41.91666666666666,25743001
188086453,160383546.54545453,2666.083333333333,2673.014558848261,1447.4981387456894,2095250.861672235,3039.77921788524,5440.333333333333,-213.66666666666663,34159033
1881373644,160227917.74999997,2663.0,2670.420788820186,1446.3727994487235,2091994.2749851367,3036.962539174325,5440.333333333333,-580.5,27410437
1881438453,160322531.8181818,2667.9166666666665,2671.997663675302,1457.270094329873,2123636.127828197,3043.551813673372,5657.416666666667,-292.3333333333333,15245757
188165434,160370443.3939394,2663.333333333333,2672.79617662938,1459.517306511258,2130190.7680058773,3045.329238327197,5988.416666666667,-192.0833333333333,41300474
1882410793,160192427.5,2676.583333333333,2669.8292945117582,1444.8626874668978,2087628.185634066,3035.72341419096,5358.75,-125.75,10610525
1883517059,160313042.16666666,2678.083333333333,2671.839505452687,1455.3929118858675,2118168.527967625,3042.5145637885257,5710.416666666667,-271.0,3141510
1883665524,160177037.8333333,2668.333333333333,2669.572804342149,1445.551716143529,2089619.7640455016,3035.8258714439985,5447.416666666667,-37.833333333333336,38482091
1883687008,160522500.04545456,2683.9166666666665,2675.330411917377,1459.9363424575213,2131414.124028245,3047.7544088981726,5925.75,-377.0833333333333,29480676
1883696145,160404187.59848484,2670.6666666666665,2673.358570665236,1449.760120772437,2101804.407782111,3041.159393246495,5457.583333333333,-252.16666666666663,32975065
1884847148,160413669.8030303,2672.0,2673.516604773759,1451.065169379778,2105590.125787164,3041.9206369969897,5473.25,-204.41666666666663,33847537
1886344380,160880224.34848484,2673.083333333333,2681.292384268343,1457.335703716646,2123827.353327292,3051.746418571292,5628.0,-7.833333333333333,8688340
1886769185,174718422.0,2908.454545454545,2911.925167913868,1578.5561102317042,2491839.393149849,3312.2722678970786,5858.454545454545,-119.36363636363636,33464579
1886987043,193742779.91111112,3214.4,3228.9925153099302,1753.2460864233417,3073871.839558764,3674.2706083638304,7039.666666666667,-25.1,9598270
1887047868,234445790.55555555,3881.125,3907.3647198472618,2142.999716431867,4592447.784627062,4456.450026482305,8296.375,-374.44444444444446,48003713
1887305432,160209004.5,2671.75,2670.105573240446,1448.5036405697556,2098162.796743836,3037.7008689127915,5542.583333333333,-358.0,19362776
1887367976,160345726.0,2683.833333333333,2672.384226929551,1449.0060424964847,2099618.511191325,3039.9434151860755,5505.25,-62.333333333333336,33447926
1888095791,160237017.24999997,2669.75,2670.5724446259223,1443.7414973249706,2084389.511098148,3035.843654257153,5229.25,41.66666666666666,21747896
1888143699,192267536.6,3206.1,3204.40553657439,1734.38932744382,3008106.339151026,3643.668643274198,6990.7,58.1,18148160
1888437149,160541621.86363637,2660.1666666666665,2675.649103575546,1452.894286347601,2110901.807301505,3044.667458486416,5467.416666666667,-241.25,44204843
1888442337,160867063.01515153,2669.7272727272725,2681.0730323686525,1453.3234136178353,2112148.9445697977,3049.6395769769647,5343.75,-48.083333333333336,25475131
1888696517,192263977.4,3202.3,3204.3462175630407,1734.9218199317745,3009953.72127538,3643.869976177244,6381.4,-11.1,12493093
1889193254,213704193.0,3557.222222222222,3561.677188713521,1936.721560272661,3750890.402024971,4054.1873166674513,7425.0,-330.55555555555554,45051811
1890593527,160634092.5,2840.333333333333,2677.190255162414,1823.088931605343,3323653.252541912,3238.9814625709887,8859.666666666666,-2774.083333333333,5734891
1891418251,160682576.24999997,2670.0,2677.998304194929,1453.8485587688158,2113675.631834163,3047.187317692348,5364.833333333333,-505.9166666666667,18817303
1892236371,175329795.75454545,2901.181818181818,2922.114560666413,1595.3830620451677,2545247.114660615,3329.2642761305806,6360.545454545455,-454.9090909090909,15024473
1892346723,160333297.52272728,2731.583333333333,2672.1770890939697,1436.1721434031049,2062590.425487068,3033.6645861014017,5494.5,-20.166666666666668,46377153
1892801987,160336253.08333334,2659.4166666666665,2672.226347616429,1455.9198445166935,2119702.593657513,3043.106348216071,6056.166666666667,-279.75,7072017
1893376593,186990164.1727273,2930.9,3116.450795365532,1783.2112681728177,3179842.4269385086,3590.558172049711,6772.1,-373.6,38902184
1894979055,220668200.06944448,3519.0,3677.742038790095,2005.9841659820493,4023972.4741707,4189.243246465239,8347.888888888889,-340.55555555555554,47567588
1895560758,174952022.54545456,2943.454545454545,2915.818445450152,1578.6179448882729,2492034.615923274,3315.724931708089,5932.909090909091,-728.1818181818181,32042279
1895867403,160446247.5833333,2661.4166666666665,2674.059558729577,1452.565722916985,2109947.1793933427,3043.113816968791,5757.0,-181.16666666666663,24682269
1895879680,174809924.8181818,2937.0,2913.450189466539,1578.336411986165,2491145.8294013618,3313.508387782348,6160.727272727273,-215.63636363636363,14965999
1896320158,160490866.21212122,2676.083333333333,2674.803190148851,1455.3206650848615,2117958.238223044,3045.082978221368,5830.5,-385.3333333333333,23148519
1896475785,160313649.91666666,2671.1666666666665,2671.849634450537,1442.087811235476,2079617.255313926,3036.1814379953303,5299.416666666667,53.333333333333336,22761183
1896602639,160372548.81818178,2659.833333333333,2672.831266448589,1448.2539000557306,2097439.359026634,3039.9780160277155,5422.916666666667,-194.75,42049042
1897117523,174858038.90909094,2901.7272727272725,2914.2520776168885,1579.894016354377,2496065.102912365,3314.9555464299538,6021.545454545455,-320.90909090909093,15088404
1897364457,174685693.78787878,2900.090909090909,2911.379706802866,1582.632727989882,2504726.351704696,3313.737791209232,6244.272727272727,-117.27272727272728,22235500
1897452640,160330741.41666666,2690.583333333333,2672.1344880363104,1446.1004010782742,2091206.3699987447,3038.339857907904,5300.083333333333,-24.58333333333333,44258936
1897579422,161362164.6590909,2684.083333333333,2689.3245889083664,1528.351736280154,2335859.0297905616,3093.27104766099,6091.833333333333,-1227.9166666666667,12937812
1897942466,160372328.08333334,2670.9166666666665,2672.8275875957625,1444.7168596551185,2087206.8045717475,3038.2913154575435,5281.666666666667,24.916666666666668,12487218
1898495626,160781285.93939394,2676.0,2679.643438265928,1462.0580285788135,2137613.678931768,3052.556737420848,6156.545454545455,-282.9166666666667,21877003
189860397,192489397.9,3229.8,3208.103163280612,1738.3165976883392,3021744.593798764,3648.7902789897134,6630.0,-134.2,28531651
1899178209,160359723.08333334,2678.333333333333,2672.6175077637595,1444.33837137329,2086113.331021248,3037.9265418746745,5343.416666666667,91.5,28413535
1899404884,160415303.41666666,2681.75,2673.543831213924,1442.703871077158,2081394.4596210169,3037.9649565199143,5439.083333333333,17.5,31631674
1899573155,160327017.0,2678.583333333333,2672.0724154597424,1447.3055140021377,2094693.250860992,3038.859036599403,5708.333333333333,-217.91666666666663,16026868
1899738295,160387484.5833333,2655.9166666666665,2673.0801917190265,1449.0733217095224,2099813.4916902687,3040.587312190015,5393.416666666667,-64.25,31368571
1900560867,177507594.20909092,2927.5454545454545,2958.4105966415714,1651.5306637708854,2727553.5333755016,3388.177502979536,6471.7,-143.1818181818182,18077927
1900590714,212623835.54444447,3548.777777777778,3543.671531215221,1914.0106345295296,3663436.7090921327,4027.535801235957,7392.333333333333,-222.44444444444449,44047810
1900909864,160370461.8333333,2678.1666666666665,2672.7964839474894,1447.3634541576114,2094860.968431052,3039.5233200344287,5928.666666666667,-229.5,26526575
1901004693,160422487.88636363,2670.0,2673.6635703798875,1444.6382882283133,2086979.783815231,3038.9894161368447,5478.416666666667,-7.333333333333333,32014211
