sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-172.0,-137.0,,252.0,-74.0,1977.0,95.0,188.0,259.0,-1152.0
-140.0,-112.0,,264.0,-128.0,1914.0,121.0,101.0,285.0,-1144.0
-139.0,-56.0,,251.0,-134.0,1849.0,40.0,424.0,287.0,-1134.0
-177.0,-20.0,,218.0,-90.0,1466.0,-57.0,554.0,298.0,-1115.0
-153.0,-7.0,,228.0,-135.0,1178.0,-62.0,655.0,305.0,-1076.0
-69.0,20.0,,237.0,-117.0,989.0,-57.0,814.0,299.0,-1025.0
-115.0,101.0,,214.0,-122.0,889.0,-44.0,487.0,250.0,-969.0
-144.0,195.0,,211.0,-153.0,1032.0,-9.0,552.0,152.0,-923.0
-115.0,242.0,,208.0,-79.0,1154.0,4.0,347.0,40.0,-864.0
-125.0,234.0,,238.0,-73.0,1222.0,-18.0,284.0,-52.0,-786.0
-135.0,214.0,,282.0,-53.0,1024.0,-1.0,349.0,-109.0,-713.0
-139.0,215.0,,305.0,29.0,1024.0,-40.0,421.0,-169.0,-618.0
-111.0,227.0,,372.0,29.0,1135.0,-132.0,618.0,-239.0,-524.0
-120.0,213.0,,388.0,81.0,1128.0,-188.0,474.0,-302.0,-477.0
-74.0,139.0,,375.0,117.0,1247.0,-266.0,604.0,-334.0,-429.0
-45.0,111.0,,390.0,79.0,1559.0,-316.0,410.0,-338.0,-381.0
-78.0,126.0,,374.0,123.0,2018.0,-363.0,367.0,-327.0,-373.0
-21.0,150.0,,381.0,113.0,2243.0,-349.0,214.0,-289.0,-374.0
19.0,195.0,,408.0,77.0,2372.0,-275.0,-229.0,-239.0,-401.0
53.0,231.0,,440.0,107.0,2161.0,-252.0,-328.0,-184.0,-440.0
48.0,266.0,,448.0,72.0,1878.0,-306.0,-777.0,-144.0,-471.0
70.0,260.0,,462.0,84.0,1669.0,-370.0,-685.0,-113.0,-522.0
63.0,235.0,,463.0,113.0,1172.0,-361.0,-641.0,-68.0,-557.0
11.0,201.0,,460.0,57.0,741.0,-402.0,-585.0,-47.0,-562.0
45.0,164.0,,477.0,80.0,352.0,-466.0,-107.0,-66.0,-559.0
29.0,123.0,,487.0,84.0,112.0,-486.0,-151.0,-112.0,-538.0
47.0,61.0,,513.0,40.0,237.0,-461.0,-24.0,-150.0,-494.0
9.0,21.0,,490.0,65.0,571.0,-433.0,-90.0,-141.0,-413.0
8.0,-1.0,,476.0,22.0,532.0,-454.0,-127.0,-118.0,-322.0
66.0,13.0,,477.0,-10.0,457.0,-401.0,0.0,-109.0,-240.0
28.0,32.0,,442.0,3.0,964.0,-357.0,-18.0,-105.0,-148.0
26.0,-2.0,,432.0,-65.0,1456.0,-405.0,188.0,-93.0,-72.0
38.0,-21.0,,438.0,-70.0,1771.0,-464.0,210.0,-93.0,-26.0
70.0,-32.0,,464.0,-60.0,1930.0,-540.0,269.0,-117.0,-13.0
69.0,-72.0,,447.0,-112.0,2218.0,-613.0,90.0,-132.0,-12.0
119.0,-80.0,,380.0,-78.0,2537.0,-606.0,-138.0,-141.0,-26.0
115.0,-98.0,,321.0,-62.0,2423.0,-541.0,-195.0,-153.0,-67.0
157.0,-106.0,,210.0,-72.0,1894.0,-564.0,-260.0,-180.0,-119.0
255.0,-75.0,,104.0,-11.0,1251.0,-638.0,-81.0,-234.0,-175.0
217.0,-91.0,,19.0,-12.0,1023.0,-640.0,-145.0,-283.0,-221.0
212.0,-72.0,,-63.0,5.0,701.0,-643.0,-12.0,-309.0,-247.0
228.0,-2.0,,-114.0,65.0,173.0,-680.0,14.0,-311.0,-274.0
309.0,82.0,,-147.0,49.0,-237.0,-683.0,-179.0,-301.0,-293.0
270.0,173.0,,-144.0,83.0,-265.0,-746.0,-48.0,-266.0,-291.0
242.0,213.0,,-145.0,105.0,141.0,-832.0,-153.0,-200.0,-278.0
295.0,226.0,,-138.0,71.0,471.0,-842.0,-53.0,-140.0,-256.0
317.0,264.0,,-103.0,120.0,753.0,-869.0,-155.0,-99.0,-254.0
348.0,374.0,,-89.0,135.0,950.0,-847.0,-448.0,-72.0,-262.0
296.0,470.0,,-83.0,112.0,1375.0,-792.0,-615.0,-37.0,-261.0
272.0,528.0,,-90.0,120.0,1757.0,-807.0,-861.0,8.0,-257.0
257.0,590.0,,-139.0,53.0,1582.0,-843.0,-803.0,43.0,-250.0
273.0,599.0,,-172.0,32.0,1293.0,-863.0,-999.0,78.0,-247.0
205.0,545.0,,-184.0,59.0,1081.0,-822.0,-772.0,112.0,-224.0
180.0,390.0,,-210.0,12.0,870.0,-763.0,-458.0,155.0,-187.0
250.0,190.0,,-238.0,38.0,774.0,-750.0,-402.0,188.0,-153.0
275.0,19.0,,-292.0,74.0,814.0,-784.0,-94.0,206.0,-131.0
281.0,-140.0,,-332.0,54.0,975.0,-804.0,-164.0,213.0,-115.0
270.0,-305.0,,-360.0,91.0,1312.0,-781.0,-90.0,222.0,-112.0
303.0,-433.0,,-409.0,78.0,1381.0,-746.0,-232.0,218.0,-119.0
307.0,-476.0,,-422.0,57.0,1402.0,-742.0,-334.0,169.0,-111.0
304.0,-477.0,,-394.0,96.0,1513.0,-798.0,-347.0,121.0,-97.0
265.0,-469.0,,-328.0,43.0,1373.0,-814.0,-528.0,90.0,-78.0
269.0,-433.0,,-269.0,-14.0,1038.0,-752.0,-312.0,78.0,-87.0
293.0,-324.0,,-245.0,-44.0,751.0,-702.0,-489.0,61.0,-109.0
264.0,-178.0,,-241.0,-126.0,738.0,-676.0,-343.0,15.0,-98.0
233.0,-46.0,,-267.0,-128.0,703.0,-694.0,-147.0,-33.0,-84.0
211.0,54.0,,-333.0,-117.0,490.0,-746.0,-266.0,-73.0,-103.0
190.0,121.0,,-412.0,-157.0,-64.0,-794.0,-262.0,-96.0,-145.0
141.0,169.0,,-448.0,-118.0,-490.0,-829.0,-539.0,-88.0,-184.0
89.0,162.0,,-480.0,-98.0,-861.0,-757.0,-439.0,-54.0,-219.0
14.0,140.0,,-508.0,-90.0,-1476.0,-699.0,-476.0,-38.0,-279.0
25.0,136.0,,-536.0,-11.0,-1917.0,-687.0,-474.0,-29.0,-360.0
-20.0,156.0,,-551.0,12.0,-2300.0,-647.0,-434.0,-5.0,-417.0
-97.0,178.0,,-533.0,56.0,-2393.0,-640.0,-528.0,20.0,-466.0
-112.0,181.0,,-540.0,129.0,-2359.0,-616.0,-327.0,61.0,-509.0
-128.0,162.0,,-563.0,120.0,-2276.0,-624.0,-423.0,87.0,-512.0
-178.0,102.0,,-571.0,147.0,-2237.0,-592.0,-254.0,83.0,-495.0
-280.0,3.0,,-602.0,165.0,-2322.0,-526.0,-236.0,61.0,-475.0
-242.0,-161.0,,-649.0,126.0,-2566.0,-562.0,-254.0,47.0,-441.0
-228.0,-273.0,,-664.0,150.0,-3077.0,-580.0,-216.0,26.0,-407.0
-247.0,-288.0,,-688.0,135.0,-3354.0,-561.0,-628.0,-32.0,-380.0
-253.0,-268.0,,-733.0,85.0,-3428.0,-558.0,-705.0,-100.0,-328.0
-253.0,-232.0,,-759.0,84.0,-3330.0,-543.0,-947.0,-181.0,-282.0
-238.0,-203.0,,-792.0,28.0,-3052.0,-504.0,-875.0,-240.0,-229.0
-307.0,-146.0,,-830.0,-8.0,-2458.0,-481.0,-670.0,-274.0,-164.0
-348.0,-69.0,,-834.0,-2.0,-1946.0,-476.0,-672.0,-281.0,-117.0
-378.0,-7.0,,-848.0,-61.0,-1999.0,-461.0,-253.0,-282.0,-72.0
-385.0,0.0,,-832.0,-77.0,-2320.0,-447.0,-264.0,-333.0,-53.0
-429.0,-7.0,,-738.0,-78.0,-2378.0,-462.0,-277.0,-393.0,-42.0
-494.0,4.0,,-645.0,-133.0,-2005.0,-491.0,-463.0,-429.0,-37.0
-555.0,33.0,,-588.0,-107.0,-2022.0,-436.0,-783.0,-413.0,-20.0
-596.0,50.0,,-548.0,-84.0,-2272.0,-393.0,-766.0,-354.0,28.0
-682.0,71.0,,-529.0,-89.0,-2216.0,-434.0,-903.0,-297.0,71.0
-772.0,134.0,,-543.0,-45.0,-1783.0,-426.0,-694.0,-251.0,129.0
-761.0,181.0,,-563.0,-80.0,-1625.0,-418.0,-598.0,-220.0,186.0
-832.0,233.0,,-602.0,-112.0,-1921.0,-400.0,-541.0,-202.0,241.0
-867.0,286.0,,-625.0,-80.0,-1905.0,-392.0,-530.0,-177.0,310.0
-911.0,368.0,,-626.0,-95.0,-1797.0,-447.0,-672.0,-146.0,355.0
-920.0,451.0,,-633.0,-55.0,-1871.0,-460.0,-484.0,-147.0,359.0
-977.0,483.0,,-608.0,3.0,-2361.0,-440.0,-389.0,-168.0,336.0
-1038.0,450.0,,-528.0,-7.0,-2766.0,-454.0,-90.0,-206.0,302.0
-1023.0,371.0,,-481.0,27.0,-2597.0,-472.0,-205.0,-224.0,247.0
-1102.0,330.0,,-468.0,41.0,-2175.0,-478.0,-456.0,-216.0,163.0
-1112.0,259.0,,-434.0,15.0,-1794.0,-501.0,-554.0,-198.0,59.0
-1173.0,187.0,,-419.0,43.0,-1516.0,-470.0,-920.0,-181.0,-77.0
-1178.0,102.0,,-422.0,22.0,-1187.0,-414.0,-772.0,-188.0,-232.0
-1186.0,57.0,,-445.0,13.0,-1039.0,-397.0,-933.0,-173.0,-388.0
-1184.0,79.0,,-467.0,72.0,-1120.0,-364.0,-822.0,-141.0,-564.0
-1161.0,-7.0,,-507.0,72.0,-1287.0,-302.0,-591.0,-89.0,-733.0
-1174.0,-109.0,,-541.0,101.0,-1442.0,-227.0,-726.0,-20.0,-888.0
-1142.0,-150.0,,-571.0,117.0,-1700.0,-232.0,-458.0,31.0,-1031.0
-1155.0,-144.0,,-586.0,41.0,-1976.0,-298.0,-631.0,58.0,-1140.0
-1121.0,-143.0,,-617.0,16.0,-2105.0,-250.0,-443.0,50.0,-1232.0
-1116.0,-159.0,,-679.0,-40.0,-2011.0,-169.0,-410.0,4.0,-1308.0
-1088.0,-89.0,,-719.0,-117.0,-1940.0,-204.0,-378.0,-39.0,-1346.0
-1087.0,34.0,,-771.0,-86.0,-2120.0,-217.0,79.0,-62.0,-1362.0
-1040.0,153.0,,-789.0,-85.0,-2050.0,-141.0,29.0,-80.0,-1372.0
-1032.0,232.0,,-821.0,-89.0,-1880.0,-91.0,242.0,-94.0,-1343.0
-1094.0,259.0,,-871.0,-40.0,-1980.0,-124.0,-68.0,-116.0,-1280.0
-1068.0,302.0,,-916.0,-53.0,-2093.0,-197.0,-301.0,-139.0,-1197.0
-1085.0,362.0,,-945.0,-40.0,-1974.0,-211.0,-497.0,-159.0,-1076.0
-1067.0,368.0,,-929.0,-22.0,-1879.0,-183.0,-744.0,-163.0,-947.0
-1166.0,334.0,,-926.0,-87.0,-1853.0,-225.0,-352.0,-141.0,-808.0
-1236.0,300.0,,-909.0,-84.0,-1824.0,-268.0,-251.0,-127.0,-669.0
-1219.0,300.0,,-879.0,-61.0,-1785.0,-228.0,177.0,-135.0,-537.0
-1215.0,265.0,,-816.0,-66.0,-1596.0,-148.0,155.0,-139.0,-394.0
-1170.0,218.0,,-764.0,-7.0,-1423.0,-75.0,53.0,-130.0,-271.0
-1176.0,205.0,,-726.0,-1.0,-1249.0,-37.0,158.0,-86.0,-154.0
-1123.0,191.0,,-636.0,-3.0,-1183.0,-75.0,25.0,-15.0,-65.0
-1068.0,186.0,,-552.0,44.0,-1037.0,-101.0,260.0,35.0,-13.0
-1014.0,109.0,,-474.0,22.0,-845.0,-81.0,7.0,58.0,23.0
-981.0,34.0,,-399.0,28.0,-824.0,-57.0,-20.0,53.0,36.0
-995.0,-6.0,,-306.0,57.0,-852.0,36.0,-234.0,35.0,47.0
-914.0,-86.0,,-234.0,30.0,-1018.0,79.0,-615.0,23.0,28.0
-880.0,-182.0,,-228.0,71.0,-819.0,101.0,-755.0,22.0,-5.0
-902.0,-267.0,,-245.0,97.0,-609.0,150.0,-1114.0,37.0,-16.0
-900.0,-300.0,,-276.0,64.0,-854.0,138.0,-779.0,56.0,-24.0
-878.0,-322.0,,-344.0,88.0,-949.0,120.0,-602.0,60.0,-35.0
-877.0,-336.0,,-430.0,69.0,-798.0,126.0,-389.0,64.0,-47.0
-944.0,-350.0,,-476.0,41.0,-464.0,192.0,-144.0,85.0,-64.0
-924.0,-339.0,,-494.0,75.0,-435.0,200.0,-160.0,129.0,-104.0
-962.0,-291.0,,-497.0,53.0,-863.0,160.0,24.0,182.0,-138.0
-991.0,-268.0,,-492.0,65.0,-1183.0,134.0,-214.0,203.0,-158.0
-997.0,-208.0,,-473.0,111.0,-1093.0,77.0,-182.0,203.0,-184.0
-1048.0,-134.0,,-455.0,70.0,-857.0,121.0,-230.0,194.0,-224.0
-1046.0,-70.0,,-425.0,61.0,-1005.0,207.0,-260.0,183.0,-264.0
-1086.0,1.0,,-382.0,31.0,-1195.0,209.0,-36.0,169.0,-286.0
-1032.0,58.0,,-348.0,-35.0,-1169.0,179.0,-109.0,154.0,-302.0
-1040.0,116.0,,-328.0,-18.0,-1049.0,151.0,140.0,141.0,-303.0
-1017.0,153.0,,-333.0,-45.0,-1045.0,123.0,27.0,100.0,-288.0
-1033.0,186.0,,-309.0,-92.0,-1076.0,95.0,-31.0,25.0,-272.0
-1061.0,186.0,,-278.0,-64.0,-936.0,132.0,-105.0,-66.0,-239.0
-987.0,130.0,,-269.0,-83.0,-1053.0,167.0,-391.0,-133.0,-202.0
-1034.0,85.0,,-267.0,-88.0,-1197.0,133.0,-223.0,-186.0,-164.0
-945.0,55.0,,-297.0,-66.0,-1303.0,73.0,-339.0,-252.0,-127.0
-946.0,14.0,,-339.0,-107.0,-1279.0,37.0,-253.0,-317.0,-105.0
-890.0,-67.0,,-350.0,-91.0,-989.0,92.0,-238.0,-382.0,-66.0
-798.0,-160.0,,-329.0,-86.0,-822.0,155.0,-279.0,-435.0,-17.0
-818.0,-222.0,,-283.0,-131.0,-810.0,165.0,-199.0,-467.0,39.0
-798.0,-217.0,,-224.0,-90.0,-1064.0,137.0,-413.0,-472.0,108.0
-746.0,-204.0,,-164.0,-72.0,-1086.0,110.0,-269.0,-446.0,186.0
-618.0,-198.0,,-120.0,-70.0,-1139.0,177.0,-242.0,-386.0,257.0
-627.0,-153.0,,-86.0,-15.0,-1488.0,264.0,-109.0,-322.0,290.0
-561.0,-108.0,,-50.0,-23.0,-1480.0,285.0,55.0,-280.0,322.0
-545.0,-48.0,,-24.0,-13.0,-1214.0,274.0,-36.0,-233.0,356.0
-491.0,-48.0,,-20.0,15.0,-703.0,237.0,125.0,-179.0,377.0
-442.0,-68.0,,-48.0,-24.0,-125.0,191.0,3.0,-130.0,400.0
-434.0,-33.0,,-91.0,-1.0,419.0,165.0,86.0,-82.0,416.0
-347.0,9.0,,-149.0,22.0,767.0,138.0,164.0,-40.0,419.0
-334.0,60.0,,-185.0,10.0,863.0,137.0,121.0,-8.0,428.0
-256.0,59.0,,-197.0,86.0,966.0,95.0,273.0,16.0,435.0
-295.0,43.0,,-207.0,115.0,885.0,15.0,-5.0,25.0,440.0
-264.0,49.0,,-228.0,112.0,596.0,-2.0,18.0,25.0,453.0
-252.0,51.0,,-260.0,150.0,335.0,-51.0,-164.0,29.0,481.0
-171.0,81.0,,-281.0,115.0,292.0,-136.0,-321.0,37.0,519.0
-155.0,105.0,,-308.0,104.0,158.0,-154.0,-280.0,44.0,553.0
-179.0,143.0,,-325.0,120.0,-129.0,-99.0,-397.0,34.0,574.0
-45.0,210.0,,-339.0,62.0,-241.0,1.0,-103.0,-2.0,599.0
-93.0,218.0,,-325.0,69.0,-53.0,109.0,-169.0,-44.0,654.0
-5.0,178.0,,-290.0,76.0,295.0,177.0,-7.0,-84.0,720.0
-40.0,139.0,,-295.0,44.0,411.0,233.0,0.0,-121.0,770.0
5.0,101.0,,-320.0,86.0,406.0,244.0,-18.0,-160.0,796.0
34.0,42.0,,-327.0,69.0,346.0,196.0,142.0,-199.0,830.0
22.0,-43.0,,-294.0,32.0,-42.0,86.0,-129.0,-220.0,874.0
63.0,-88.0,,-262.0,55.0,-573.0,-39.0,-12.0,-216.0,914.0
14.0,-122.0,,-245.0,19.0,-812.0,-18.0,-145.0,-188.0,957.0
194.0,-160.0,,-252.0,14.0,-746.0,-8.0,-83.0,-177.0,985.0
137.0,-187.0,,-286.0,22.0,-713.0,-70.0,-48.0,-180.0,1012.0
190.0,-228.0,,-318.0,-46.0,-736.0,-89.0,-203.0,-181.0,1035.0
214.0,-202.0,,-363.0,-55.0,-661.0,-56.0,-14.0,-178.0,1058.0
197.0,-184.0,,-338.0,-78.0,-403.0,-25.0,-97.0,-161.0,1082.0
292.0,-186.0,,-314.0,-132.0,-156.0,-110.0,72.0,-158.0,1112.0
258.0,-158.0,,-353.0,-92.0,-189.0,-144.0,-12.0,-149.0,1151.0
362.0,-189.0,,-317.0,-81.0,-185.0,-89.0,-46.0,-130.0,1191.0
364.0,-237.0,,-273.0,-65.0,57.0,-121.0,48.0,-108.0,1235.0
399.0,-312.0,,-249.0,8.0,461.0,-191.0,-186.0,-80.0,1252.0
396.0,-384.0,,-240.0,13.0,684.0,-182.0,-94.0,-73.0,1237.0
367.0,-442.0,,-213.0,59.0,505.0,-155.0,-192.0,-75.0,1206.0
392.0,-502.0,,-184.0,102.0,366.0,-169.0,9.0,-93.0,1172.0
373.0,-491.0,,-162.0,54.0,121.0,-176.0,184.0,-122.0,1128.0
375.0,-447.0,,-86.0,66.0,-301.0,-201.0,109.0,-134.0,1070.0
377.0,-353.0,,-64.0,46.0,-730.0,-237.0,260.0,-137.0,1023.0
422.0,-266.0,,-56.0,0.0,-1322.0,-260.0,254.0,-133.0,990.0
452.0,-197.0,,-31.0,21.0,-1702.0,-263.0,593.0,-127.0,965.0
475.0,-120.0,,0.0,-17.0,-1999.0,-271.0,600.0,-125.0,946.0
490.0,-53.0,,6.0,-33.0,-2265.0,-286.0,484.0,-131.0,920.0
504.0,52.0,,-9.0,-6.0,-2068.0,-283.0,484.0,-111.0,883.0
533.0,123.0,,27.0,-57.0,-1741.0,-339.0,230.0,-64.0,839.0
563.0,172.0,,6.0,-62.0,-1236.0,-391.0,169.0,-38.0,809.0
543.0,198.0,,-36.0,-59.0,-823.0,-353.0,-121.0,-8.0,785.0
573.0,215.0,,-63.0,-110.0,-884.0,-368.0,-136.0,20.0,762.0
600.0,233.0,,-117.0,-82.0,-1018.0,-400.0,-216.0,33.0,737.0
593.0,161.0,,-131.0,-87.0,-1341.0,-355.0,-349.0,61.0,684.0
576.0,49.0,,-169.0,-100.0,-1820.0,-317.0,-88.0,80.0,628.0
551.0,0.0,,-246.0,-16.0,-2347.0,-327.0,22.0,75.0,577.0
556.0,41.0,,-325.0,9.0,-2536.0,-352.0,445.0,67.0,505.0
572.0,81.0,,-367.0,53.0,-2287.0,-317.0,532.0,74.0,415.0
551.0,84.0,,-419.0,117.0,-1999.0,-278.0,500.0,99.0,329.0
490.0,100.0,,-460.0,104.0,-1835.0,-313.0,497.0,148.0,252.0
500.0,171.0,,-440.0,147.0,-1939.0,-342.0,218.0,206.0,174.0
459.0,232.0,,-415.0,173.0,-1895.0,-342.0,166.0,269.0,97.0
474.0,240.0,,-366.0,162.0,-1790.0,-390.0,-179.0,338.0,25.0
438.0,239.0,,-349.0,219.0,-1786.0,-486.0,-195.0,378.0,-40.0
388.0,239.0,,-345.0,198.0,-1952.0,-528.0,-251.0,423.0,-87.0
407.0,256.0,,-342.0,155.0,-2149.0,-515.0,-393.0,455.0,-125.0
381.0,179.0,,-315.0,148.0,-2211.0,-475.0,-330.0,470.0,-148.0
393.0,69.0,,-274.0,66.0,-2282.0,-409.0,-546.0,486.0,-148.0
335.0,-32.0,,-229.0,41.0,-2113.0,-361.0,-258.0,474.0,-148.0
390.0,-136.0,,-152.0,33.0,-2162.0,-269.0,-123.0,472.0,-150.0
429.0,-211.0,,-118.0,-33.0,-2155.0,-186.0,151.0,469.0,-129.0
413.0,-297.0,,-69.0,-4.0,-1719.0,-210.0,550.0,456.0,-82.0
375.0,-276.0,,-14.0,12.0,-1388.0,-272.0,644.0,442.0,-30.0
304.0,-215.0,,34.0,6.0,-1254.0,-358.0,951.0,422.0,24.0
335.0,-195.0,,68.0,66.0,-1305.0,-423.0,824.0,407.0,87.0
318.0,-177.0,,28.0,48.0,-1185.0,-408.0,859.0,422.0,155.0
307.0,-177.0,,-29.0,52.0,-989.0,-378.0,715.0,448.0,242.0
270.0,-165.0,,-89.0,97.0,-1176.0,-364.0,532.0,449.0,317.0
243.0,-212.0,,-144.0,52.0,-1604.0,-292.0,580.0,435.0,371.0
259.0,-278.0,,-176.0,57.0,-1934.0,-198.0,282.0,385.0,439.0
239.0,-283.0,,-210.0,62.0,-2058.0,-186.0,312.0,326.0,512.0
230.0,-236.0,,-225.0,26.0,-2167.0,-253.0,110.0,290.0,564.0
219.0,-201.0,,-204.0,53.0,-2286.0,-308.0,216.0,258.0,592.0
224.0,-225.0,,-195.0,17.0,-2379.0,-347.0,502.0,249.0,619.0
229.0,-230.0,,-217.0,-18.0,-2318.0,-395.0,576.0,263.0,628.0
239.0,-240.0,,-221.0,22.0,-2167.0,-420.0,814.0,290.0,611.0
222.0,-264.0,,-182.0,-4.0,-2317.0,-395.0,511.0,326.0,560.0
201.0,-249.0,,-167.0,13.0,-2669.0,-317.0,282.0,359.0,497.0
208.0,-216.0,,-129.0,57.0,-3093.0,-334.0,-144.0,397.0,443.0
165.0,-167.0,,-102.0,34.0,-3438.0,-402.0,-417.0,428.0,382.0
173.0,-147.0,,-100.0,86.0,-3570.0,-381.0,-441.0,444.0,321.0
160.0,-144.0,,-97.0,99.0,-3859.0,-360.0,-624.0,440.0,251.0
152.0,-69.0,,-97.0,82.0,-4376.0,-353.0,-236.0,411.0,200.0
200.0,58.0,,-67.0,137.0,-4680.0,-375.0,-31.0,364.0,156.0
218.0,164.0,,-100.0,111.0,-4541.0,-361.0,382.0,307.0,115.0
231.0,205.0,,-121.0,96.0,-4286.0,-363.0,620.0,269.0,96.0
186.0,182.0,,-133.0,94.0,-4125.0,-458.0,572.0,244.0,86.0
257.0,159.0,,-171.0,-7.0,-4103.0,-472.0,757.0,228.0,104.0
289.0,150.0,,-193.0,-42.0,-4105.0,-446.0,511.0,230.0,152.0
235.0,128.0,,-235.0,-65.0,-3860.0,-403.0,530.0,231.0,210.0
257.0,102.0,,-251.0,-98.0,-3645.0,-366.0,373.0,238.0,257.0
236.0,46.0,,-282.0,-39.0,-3574.0,-351.0,351.0,255.0,282.0
271.0,-15.0,,-323.0,-34.0,-3411.0,-255.0,460.0,262.0,296.0
264.0,-76.0,,-332.0,-26.0,-3073.0,-204.0,328.0,262.0,306.0
222.0,-163.0,,-325.0,30.0,-2783.0,-230.0,522.0,274.0,300.0
190.0,-228.0,,-297.0,12.0,-2767.0,-254.0,356.0,282.0,274.0
156.0,-283.0,,-266.0,52.0,-2548.0,-255.0,437.0,281.0,245.0
165.0,-323.0,,-234.0,103.0,-2233.0,-260.0,478.0,264.0,219.0
126.0,-337.0,,-224.0,96.0,-2228.0,-321.0,500.0,235.0,197.0
161.0,-346.0,,-252.0,145.0,-2328.0,-339.0,779.0,206.0,169.0
165.0,-329.0,,-258.0,119.0,-2704.0,-246.0,642.0,171.0,127.0
177.0,-314.0,,-251.0,76.0,-3017.0,-165.0,678.0,154.0,112.0
217.0,-269.0,,-278.0,96.0,-2870.0,-177.0,491.0,167.0,129.0
143.0,-208.0,,-307.0,46.0,-2631.0,-221.0,504.0,185.0,139.0
93.0,-165.0,,-317.0,46.0,-2598.0,-210.0,604.0,229.0,161.0
45.0,-125.0,,-325.0,45.0,-2520.0,-190.0,441.0,285.0,172.0
95.0,-101.0,,-317.0,-11.0,-2122.0,-216.0,506.0,346.0,172.0
74.0,-101.0,,-272.0,21.0,-1894.0,-179.0,229.0,404.0,181.0
49.0,-149.0,,-187.0,8.0,-1781.0,-111.0,175.0,461.0,168.0
107.0,-208.0,,-96.0,-29.0,-1408.0,-78.0,-16.0,528.0,156.0
89.0,-257.0,,-55.0,-17.0,-876.0,-7.0,-192.0,571.0,131.0
129.0,-309.0,,-36.0,-82.0,-488.0,52.0,1.0,609.0,82.0
117.0,-328.0,,-32.0,-101.0,-382.0,28.0,-44.0,640.0,30.0
174.0,-340.0,,-47.0,-100.0,-352.0,13.0,171.0,653.0,-25.0
219.0,-341.0,,-19.0,-162.0,-412.0,70.0,16.0,669.0,-75.0
234.0,-277.0,,5.0,-130.0,-394.0,90.0,31.0,659.0,-127.0
310.0,-204.0,,0.0,-122.0,-404.0,89.0,254.0,619.0,-181.0
333.0,-139.0,,-32.0,-146.0,-433.0,104.0,243.0,555.0,-249.0
355.0,-81.0,,-83.0,-99.0,-605.0,90.0,471.0,479.0,-316.0
373.0,3.0,,-74.0,-114.0,-878.0,46.0,362.0,416.0,-385.0
405.0,87.0,,-39.0,-98.0,-1169.0,37.0,556.0,352.0,-463.0
386.0,87.0,,-6.0,-61.0,-1758.0,68.0,587.0,259.0,-537.0
388.0,115.0,,69.0,-95.0,-2037.0,76.0,465.0,161.0,-610.0
410.0,123.0,,127.0,-56.0,-1998.0,139.0,482.0,82.0,-666.0
436.0,86.0,,119.0,-37.0,-1579.0,183.0,190.0,3.0,-720.0
415.0,58.0,,96.0,-39.0,-1163.0,168.0,205.0,-65.0,-766.0
373.0,10.0,,59.0,21.0,-1193.0,172.0,-107.0,-108.0,-781.0
367.0,20.0,,31.0,-10.0,-995.0,203.0,-184.0,-141.0,-775.0
316.0,28.0,,35.0,-20.0,-672.0,256.0,-51.0,-182.0,-771.0
325.0,5.0,,32.0,14.0,-475.0,244.0,-35.0,-243.0,-759.0
315.0,-1.0,,30.0,-33.0,-423.0,266.0,194.0,-281.0,-720.0
290.0,1.0,,71.0,-31.0,-438.0,352.0,31.0,-256.0,-673.0
276.0,-24.0,,131.0,-52.0,-446.0,401.0,190.0,-238.0,-614.0
279.0,-99.0,,205.0,-89.0,-205.0,391.0,206.0,-240.0,-540.0
287.0,-182.0,,281.0,-31.0,-60.0,358.0,153.0,-245.0,-459.0
216.0,-258.0,,294.0,-45.0,0.0,395.0,118.0,-249.0,-392.0
188.0,-335.0,,291.0,-71.0,231.0,432.0,-149.0,-229.0,-324.0
212.0,-361.0,,291.0,-58.0,369.0,381.0,16.0,-212.0,-247.0
192.0,-316.0,,258.0,-103.0,260.0,335.0,-90.0,-202.0,-183.0
175.0,-268.0,,217.0,-63.0,-248.0,452.0,57.0,-198.0,-97.0
184.0,-176.0,,183.0,-16.0,-327.0,544.0,158.0,-170.0,-11.0
158.0,-99.0,,166.0,-30.0,-373.0,530.0,138.0,-131.0,59.0
191.0,-40.0,,131.0,23.0,-573.0,620.0,273.0,-109.0,128.0
178.0,30.0,,101.0,14.0,-663.0,738.0,-109.0,-84.0,179.0
135.0,68.0,,95.0,-6.0,-866.0,772.0,-182.0,-63.0,218.0
134.0,100.0,,82.0,4.0,-945.0,681.0,-382.0,-37.0,228.0
179.0,55.0,,89.0,-65.0,-1190.0,652.0,-413.0,-18.0,211.0
264.0,13.0,,44.0,-67.0,-1327.0,701.0,-225.0,0.0,192.0
192.0,-4.0,,-55.0,-59.0,-1401.0,631.0,-158.0,32.0,164.0
148.0,-6.0,,-152.0,-90.0,-1181.0,577.0,280.0,43.0,138.0
165.0,-6.0,,-237.0,-35.0,-590.0,556.0,238.0,40.0,95.0
210.0,-57.0,,-256.0,-28.0,-31.0,531.0,269.0,21.0,34.0
162.0,-34.0,,-256.0,-13.0,584.0,522.0,258.0,-12.0,-18.0
77.0,-12.0,,-238.0,66.0,1156.0,559.0,201.0,-65.0,-75.0
