sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
,694.0,-429.0,366.0,,-461.0,526.0,-297.0,,
,342.0,1154.0,612.0,,-548.0,515.0,-96.0,,
,611.0,-89.0,65.0,,-634.0,526.0,-88.0,,
,-215.0,650.0,-574.0,,-625.0,515.0,-304.0,,
,-835.0,1355.0,-557.0,,-618.0,479.0,-225.0,,
,-309.0,196.0,-469.0,,-696.0,478.0,-301.0,,
,-449.0,1280.0,-799.0,,-661.0,493.0,-62.0,,
,-321.0,-281.0,-467.0,,-530.0,543.0,-214.0,,
,-156.0,1625.0,-200.0,,-527.0,590.0,-229.0,,
,46.0,-297.0,79.0,,-521.0,555.0,-79.0,,
,261.0,1463.0,859.0,,-588.0,481.0,-179.0,,
,225.0,880.0,486.0,,-598.0,483.0,-24.0,,
,-349.0,28.0,-60.0,,-504.0,501.0,-171.0,,
,-275.0,792.0,174.0,,-510.0,473.0,73.0,,
,195.0,59.0,-59.0,,-483.0,475.0,138.0,,
,66.0,839.0,-284.0,,-489.0,522.0,-9.0,,
,405.0,668.0,-35.0,,-562.0,554.0,53.0,,
,419.0,995.0,282.0,,-541.0,510.0,-24.0,,
,1004.0,237.0,397.0,,-480.0,444.0,214.0,,
,574.0,1073.0,429.0,,-453.0,427.0,-31.0,,
,-464.0,-91.0,496.0,,-381.0,462.0,-35.0,,
,36.0,1136.0,80.0,,-338.0,507.0,112.0,,
,139.0,860.0,335.0,,-307.0,501.0,97.0,,
,-19.0,300.0,683.0,,-304.0,470.0,245.0,,
,-53.0,1653.0,148.0,,-371.0,441.0,-86.0,,
,806.0,770.0,-3.0,,-308.0,430.0,73.0,,
,1387.0,801.0,-119.0,,-237.0,438.0,140.0,,
,1106.0,782.0,-249.0,,-289.0,408.0,112.0,,
,506.0,1129.0,-285.0,,-273.0,375.0,225.0,,
,278.0,739.0,-248.0,,-202.0,389.0,97.0,,
,800.0,1630.0,41.0,,-214.0,374.0,323.0,,
,35.0,272.0,67.0,,-151.0,344.0,66.0,,
,253.0,2401.0,-27.0,,-77.0,321.0,-16.0,,
,1009.0,963.0,204.0,,-129.0,299.0,18.0,,
,588.0,1583.0,418.0,,-92.0,339.0,7.0,,
,8.0,2075.0,69.0,,-9.0,359.0,267.0,,
,-689.0,-630.0,60.0,,4.0,324.0,-11.0,,
,-567.0,3754.0,184.0,,-10.0,285.0,110.0,,
,-361.0,-1283.0,-215.0,,-27.0,238.0,157.0,,
,-398.0,2016.0,-380.0,,-23.0,216.0,149.0,,
,-907.0,1466.0,-335.0,,12.0,229.0,184.0,,
,-488.0,532.0,-141.0,,70.0,219.0,-73.0,,
,152.0,2546.0,-107.0,,90.0,189.0,158.0,,
,-621.0,-466.0,-93.0,,135.0,199.0,16.0,,
,-371.0,3380.0,12.0,,164.0,208.0,31.0,,
,-307.0,-994.0,-67.0,,223.0,189.0,11.0,,
,-821.0,3194.0,-251.0,,274.0,165.0,-64.0,,
,-484.0,817.0,-97.0,,210.0,156.0,144.0,,
,292.0,1092.0,227.0,,217.0,166.0,-173.0,,
,82.0,2981.0,25.0,,217.0,163.0,-25.0,,
,255.0,131.0,-40.0,,269.0,177.0,48.0,,
,840.0,3577.0,149.0,,328.0,184.0,164.0,,
,-491.0,-998.0,315.0,,285.0,179.0,201.0,,
,-573.0,3814.0,357.0,,297.0,172.0,-118.0,,
,117.0,-16.0,297.0,,308.0,141.0,81.0,,
,-235.0,1695.0,132.0,,356.0,136.0,-48.0,,
,-651.0,2472.0,-189.0,,457.0,139.0,-27.0,,
,-528.0,-855.0,-167.0,,432.0,143.0,-79.0,,
,-87.0,4088.0,69.0,,367.0,146.0,-73.0,,
,-36.0,-853.0,611.0,,413.0,141.0,149.0,,
,-213.0,3216.0,954.0,,429.0,139.0,-157.0,,
,-401.0,324.0,425.0,,457.0,119.0,-116.0,,
,-61.0,1361.0,-131.0,,477.0,110.0,-125.0,,
,-694.0,2666.0,-444.0,,483.0,105.0,40.0,,
,-797.0,-494.0,-342.0,,488.0,112.0,116.0,,
,-252.0,2707.0,-322.0,,450.0,120.0,-96.0,,
,-566.0,10.0,-279.0,,530.0,109.0,110.0,,
,-72.0,2003.0,121.0,,617.0,113.0,70.0,,
,-64.0,405.0,134.0,,592.0,137.0,201.0,,
,-312.0,2383.0,0.0,,578.0,170.0,35.0,,
,24.0,662.0,-163.0,,644.0,180.0,-70.0,,
,-104.0,563.0,68.0,,649.0,144.0,107.0,,
,-336.0,2428.0,-101.0,,591.0,117.0,-142.0,,
,-319.0,-733.0,-267.0,,550.0,130.0,-12.0,,
,-216.0,3363.0,131.0,,573.0,130.0,-62.0,,
,-28.0,-255.0,144.0,,615.0,113.0,114.0,,
,-144.0,2121.0,97.0,,584.0,149.0,192.0,,
,-892.0,1406.0,-194.0,,615.0,187.0,-14.0,,
,-1028.0,467.0,-441.0,,632.0,137.0,171.0,,
,-513.0,3164.0,-317.0,,656.0,76.0,75.0,,
,-873.0,-912.0,53.0,,593.0,70.0,271.0,,
,-1217.0,2930.0,412.0,,516.0,49.0,131.0,,
,-315.0,793.0,410.0,,618.0,30.0,72.0,,
,307.0,641.0,140.0,,681.0,37.0,308.0,,
,-385.0,2038.0,147.0,,658.0,46.0,140.0,,
,-242.0,1096.0,292.0,,501.0,45.0,243.0,,
,460.0,1557.0,324.0,,500.0,17.0,33.0,,
,-148.0,438.0,237.0,,588.0,35.0,171.0,,
,-619.0,2556.0,62.0,,477.0,79.0,310.0,,
,-354.0,422.0,142.0,,376.0,91.0,206.0,,
,289.0,1615.0,214.0,,377.0,92.0,402.0,,
,295.0,2194.0,290.0,,526.0,91.0,303.0,,
,9.0,60.0,83.0,,538.0,129.0,487.0,,
,198.0,2067.0,-17.0,,418.0,193.0,280.0,,
,102.0,1119.0,281.0,,419.0,211.0,134.0,,
,-45.0,418.0,31.0,,442.0,152.0,323.0,,
,-333.0,1949.0,-384.0,,456.0,133.0,249.0,,
,197.0,1381.0,-424.0,,407.0,183.0,432.0,,
,837.0,1103.0,-5.0,,331.0,138.0,181.0,,
,622.0,1737.0,370.0,,313.0,124.0,251.0,,
,527.0,1177.0,120.0,,271.0,188.0,417.0,,
,1302.0,1067.0,245.0,,208.0,208.0,319.0,,
,2208.0,801.0,415.0,,199.0,225.0,456.0,,
,1460.0,1869.0,349.0,,210.0,196.0,328.0,,
,1244.0,1199.0,287.0,,204.0,179.0,545.0,,
,1683.0,1270.0,119.0,,189.0,207.0,439.0,,
,625.0,1820.0,294.0,,129.0,236.0,308.0,,
,-188.0,871.0,118.0,,-26.0,269.0,389.0,,
,68.0,2251.0,-67.0,,-70.0,283.0,273.0,,
,248.0,291.0,-147.0,,-40.0,274.0,434.0,,
,-723.0,1804.0,74.0,,-103.0,266.0,208.0,,
,-1510.0,1879.0,315.0,,-128.0,279.0,301.0,,
,-1383.0,935.0,-243.0,,-143.0,280.0,428.0,,
,-1571.0,2004.0,-265.0,,-179.0,295.0,360.0,,
,-1357.0,-174.0,-35.0,,-188.0,297.0,371.0,,
,-1252.0,2886.0,36.0,,-158.0,285.0,147.0,,
,-1321.0,1035.0,155.0,,-207.0,277.0,391.0,,
,-834.0,1202.0,84.0,,-254.0,241.0,352.0,,
,-392.0,3111.0,-152.0,,-252.0,230.0,351.0,,
,-350.0,657.0,-107.0,,-246.0,275.0,408.0,,
,49.0,2472.0,69.0,,-294.0,319.0,328.0,,
,627.0,1328.0,-283.0,,-403.0,336.0,570.0,,
,520.0,1486.0,-322.0,,-436.0,350.0,317.0,,
,833.0,1962.0,-312.0,,-456.0,323.0,312.0,,
,853.0,1811.0,-134.0,,-381.0,302.0,299.0,,
,842.0,1910.0,-74.0,,-379.0,292.0,271.0,,
,915.0,1796.0,-359.0,,-458.0,289.0,362.0,,
,188.0,2063.0,6.0,,-521.0,304.0,149.0,,
,72.0,1065.0,309.0,,-536.0,241.0,471.0,,
,220.0,2248.0,271.0,,-457.0,189.0,489.0,,
,-145.0,1376.0,-110.0,,-483.0,207.0,478.0,,
,-241.0,1609.0,-110.0,,-485.0,217.0,439.0,,
,333.0,2541.0,-113.0,,-457.0,215.0,338.0,,
,867.0,1372.0,-406.0,,-415.0,194.0,591.0,,
,591.0,2242.0,-217.0,,-375.0,188.0,315.0,,
,438.0,1726.0,-268.0,,-328.0,165.0,332.0,,
,373.0,1396.0,-289.0,,-291.0,124.0,277.0,,
,-368.0,2218.0,-390.0,,-287.0,154.0,314.0,,
,427.0,2397.0,-354.0,,-265.0,161.0,412.0,,
,389.0,1840.0,-128.0,,-304.0,121.0,90.0,,
,-791.0,2354.0,-28.0,,-291.0,68.0,332.0,,
,-155.0,1769.0,279.0,,-248.0,56.0,279.0,,
,436.0,-1.0,275.0,,-193.0,82.0,351.0,,
,291.0,3073.0,119.0,,-216.0,26.0,306.0,,
,-184.0,1306.0,-197.0,,-222.0,26.0,153.0,,
,-406.0,1336.0,-303.0,,-186.0,76.0,519.0,,
,-529.0,2510.0,-388.0,,-198.0,52.0,406.0,,
,86.0,850.0,-967.0,,-167.0,17.0,473.0,,
,-511.0,2270.0,-939.0,,-224.0,0.0,352.0,,
,-495.0,403.0,-359.0,,-173.0,15.0,319.0,,
,1506.0,3624.0,97.0,,-112.0,18.0,352.0,,
,980.0,1250.0,366.0,,-200.0,6.0,12.0,,
,-85.0,1380.0,119.0,,-222.0,35.0,184.0,,
,331.0,3641.0,-300.0,,-91.0,74.0,147.0,,
,766.0,-130.0,-257.0,,16.0,88.0,290.0,,
,88.0,3037.0,-114.0,,-18.0,86.0,266.0,,
,-636.0,694.0,-46.0,,-80.0,79.0,110.0,,
,-706.0,1701.0,-44.0,,-88.0,81.0,419.0,,
,17.0,2621.0,154.0,,-11.0,110.0,336.0,,
,-206.0,545.0,204.0,,11.0,136.0,399.0,,
,-1005.0,3026.0,13.0,,-10.0,144.0,258.0,,
,-247.0,1684.0,-9.0,,-5.0,151.0,286.0,,
,-161.0,1242.0,-320.0,,127.0,152.0,426.0,,
,-612.0,2625.0,-215.0,,187.0,154.0,214.0,,
,-425.0,1089.0,166.0,,70.0,151.0,299.0,,
,36.0,1601.0,83.0,,49.0,109.0,123.0,,
,591.0,2695.0,-2.0,,87.0,95.0,223.0,,
,1054.0,911.0,-72.0,,79.0,167.0,83.0,,
,-34.0,2142.0,-217.0,,14.0,176.0,-110.0,,
,-173.0,1397.0,-162.0,,24.0,111.0,166.0,,
,957.0,1891.0,260.0,,96.0,99.0,129.0,,
,486.0,2303.0,647.0,,131.0,143.0,271.0,,
,469.0,1439.0,594.0,,104.0,155.0,38.0,,
,482.0,1105.0,337.0,,169.0,108.0,33.0,,
,368.0,1361.0,249.0,,267.0,118.0,134.0,,
,1031.0,1752.0,373.0,,223.0,124.0,-75.0,,
,987.0,223.0,217.0,,189.0,81.0,12.0,,
,11.0,3405.0,36.0,,139.0,85.0,-120.0,,
,-167.0,1257.0,103.0,,208.0,80.0,114.0,,
,347.0,1708.0,-53.0,,317.0,31.0,48.0,,
,34.0,2376.0,-208.0,,261.0,20.0,-127.0,,
,-539.0,594.0,41.0,,258.0,32.0,0.0,,
,8.0,2388.0,431.0,,262.0,-10.0,-103.0,,
,-174.0,1396.0,284.0,,267.0,-62.0,77.0,,
,-1562.0,2502.0,199.0,,283.0,-61.0,-166.0,,
,-582.0,801.0,454.0,,265.0,-71.0,-140.0,,
,-136.0,2148.0,456.0,,275.0,-100.0,-33.0,,
,-335.0,1242.0,211.0,,227.0,-115.0,-212.0,,
,350.0,1511.0,-162.0,,214.0,-142.0,-134.0,,
,-99.0,2528.0,-256.0,,265.0,-166.0,-395.0,,
,541.0,554.0,-175.0,,320.0,-182.0,-169.0,,
,559.0,2760.0,-30.0,,345.0,-216.0,-155.0,,
,184.0,1346.0,248.0,,314.0,-255.0,-251.0,,
,472.0,2053.0,-92.0,,318.0,-261.0,-142.0,,
,-448.0,1117.0,-635.0,,313.0,-238.0,-317.0,,
,-649.0,1401.0,-508.0,,338.0,-253.0,-133.0,,
,-72.0,1544.0,-435.0,,339.0,-289.0,-424.0,,
,-662.0,914.0,-539.0,,278.0,-288.0,-452.0,,
,-856.0,1625.0,-429.0,,319.0,-295.0,-332.0,,
,-445.0,900.0,-74.0,,354.0,-332.0,-369.0,,
,-795.0,847.0,109.0,,321.0,-356.0,-203.0,,
,-155.0,1187.0,21.0,,308.0,-361.0,-474.0,,
,185.0,2139.0,27.0,,313.0,-352.0,-266.0,,
,-90.0,368.0,-40.0,,330.0,-330.0,-253.0,,
,321.0,2251.0,132.0,,334.0,-322.0,-334.0,,
,430.0,298.0,-45.0,,200.0,-367.0,-317.0,,
,-150.0,1338.0,-493.0,,102.0,-408.0,-430.0,,
,54.0,1327.0,-426.0,,148.0,-394.0,-105.0,,
,432.0,738.0,-371.0,,137.0,-399.0,-271.0,,
,-771.0,2068.0,-274.0,,129.0,-422.0,-299.0,,
,-658.0,-831.0,-32.0,,24.0,-436.0,-306.0,,
,-315.0,3492.0,300.0,,6.0,-427.0,-365.0,,
,-716.0,-781.0,418.0,,115.0,-433.0,-249.0,,
,-196.0,2095.0,395.0,,137.0,-445.0,-493.0,,
,-210.0,1546.0,381.0,,162.0,-389.0,-264.0,,
,-217.0,-725.0,138.0,,64.0,-372.0,-199.0,,
,457.0,4048.0,13.0,,-22.0,-414.0,-219.0,,
,192.0,-1252.0,-96.0,,-56.0,-446.0,-249.0,,
,38.0,2690.0,-171.0,,-108.0,-465.0,-415.0,,
,650.0,336.0,-502.0,,-130.0,-475.0,-147.0,,
,85.0,888.0,-768.0,,-137.0,-491.0,-279.0,,
,-404.0,1701.0,-372.0,,-170.0,-450.0,-273.0,,
,-594.0,-248.0,-401.0,,-175.0,-411.0,-269.0,,
,-406.0,3228.0,-284.0,,-124.0,-455.0,-240.0,,
,-91.0,-927.0,-41.0,,-133.0,-472.0,-57.0,,
,-549.0,2169.0,-136.0,,-154.0,-467.0,-332.0,,
,-286.0,1555.0,356.0,,-223.0,-496.0,-197.0,,
,73.0,-510.0,610.0,,-223.0,-506.0,-194.0,,
,377.0,2460.0,481.0,,-180.0,-507.0,-157.0,,
,543.0,-229.0,71.0,,-207.0,-531.0,-199.0,,
,619.0,1645.0,-171.0,,-206.0,-554.0,-360.0,,
,846.0,1588.0,-157.0,,-219.0,-562.0,-73.0,,
,442.0,-467.0,-373.0,,-225.0,-554.0,-218.0,,
,480.0,3892.0,-220.0,,-221.0,-553.0,-197.0,,
,251.0,-113.0,-534.0,,-244.0,-576.0,-349.0,,
,-279.0,1301.0,-862.0,,-282.0,-613.0,-371.0,,
,243.0,2095.0,-473.0,,-246.0,-618.0,-164.0,,
,219.0,-1283.0,-134.0,,-222.0,-586.0,-352.0,,
,-247.0,3032.0,62.0,,-290.0,-575.0,-179.0,,
,273.0,-816.0,54.0,,-331.0,-604.0,-232.0,,
,219.0,1587.0,7.0,,-277.0,-621.0,-107.0,,
,-648.0,971.0,13.0,,-262.0,-590.0,-208.0,,
,-745.0,651.0,-114.0,,-371.0,-581.0,-456.0,,
,-560.0,842.0,-50.0,,-361.0,-601.0,-205.0,,
,-711.0,-475.0,-12.0,,-296.0,-610.0,-317.0,,
,-916.0,2531.0,-157.0,,-326.0,-618.0,-188.0,,
,-675.0,-2007.0,-323.0,,-294.0,-596.0,-371.0,,
,-454.0,3138.0,-297.0,,-322.0,-585.0,-399.0,,
,-529.0,42.0,200.0,,-381.0,-589.0,-136.0,,
,-500.0,195.0,193.0,,-320.0,-569.0,-352.0,,
,-215.0,3000.0,-138.0,,-310.0,-554.0,-280.0,,
,-111.0,-1545.0,-365.0,,-294.0,-546.0,-445.0,,
,190.0,2738.0,-396.0,,-232.0,-541.0,-338.0,,
,524.0,580.0,-167.0,,-207.0,-559.0,-303.0,,
,297.0,857.0,-242.0,,-185.0,-528.0,-517.0,,
,945.0,1727.0,-249.0,,-232.0,-462.0,-297.0,,
,634.0,1587.0,-96.0,,-300.0,-446.0,-351.0,,
,-68.0,527.0,69.0,,-244.0,-444.0,-243.0,,
,128.0,1626.0,-75.0,,-183.0,-459.0,-430.0,,
,618.0,1496.0,-256.0,,-165.0,-454.0,-447.0,,
,716.0,235.0,108.0,,-160.0,-445.0,-223.0,,
,-354.0,2633.0,373.0,,-190.0,-442.0,-393.0,,
,323.0,-163.0,-60.0,,-171.0,-397.0,-321.0,,
,345.0,1931.0,-282.0,,-92.0,-370.0,-533.0,,
,-798.0,335.0,-86.0,,-50.0,-372.0,-430.0,,
,-636.0,1750.0,-248.0,,-51.0,-359.0,-439.0,,
,-638.0,1922.0,-190.0,,-20.0,-328.0,-631.0,,
,-357.0,228.0,-355.0,,-8.0,-320.0,-476.0,,
,-430.0,2823.0,-463.0,,-14.0,-317.0,-585.0,,
,-488.0,760.0,-122.0,,-8.0,-309.0,-388.0,,
,269.0,2586.0,-282.0,,19.0,-304.0,-550.0,,
,800.0,689.0,-212.0,,77.0,-292.0,-604.0,,
,1053.0,1807.0,-217.0,,81.0,-272.0,-439.0,,
,576.0,697.0,-229.0,,83.0,-252.0,-535.0,,
,582.0,498.0,-52.0,,62.0,-244.0,-450.0,,
,1251.0,2616.0,-155.0,,26.0,-195.0,-750.0,,
,959.0,-697.0,-181.0,,16.0,-134.0,-642.0,,
,538.0,1971.0,-130.0,,12.0,-115.0,-622.0,,
,814.0,1639.0,70.0,,78.0,-139.0,-753.0,,
,1193.0,702.0,-89.0,,114.0,-159.0,-663.0,,
,365.0,1213.0,-155.0,,93.0,-150.0,-785.0,,
,-117.0,1319.0,-53.0,,72.0,-118.0,-533.0,,
,600.0,1148.0,-128.0,,49.0,-88.0,-698.0,,
,541.0,599.0,-213.0,,99.0,-76.0,-739.0,,
,-187.0,1333.0,-111.0,,156.0,-58.0,-637.0,,
,-178.0,1142.0,48.0,,158.0,-82.0,-679.0,,
,304.0,711.0,-76.0,,108.0,-104.0,-524.0,,
,40.0,1214.0,-240.0,,73.0,-70.0,-820.0,,
,-55.0,1581.0,-326.0,,148.0,-35.0,-715.0,,
,-265.0,208.0,23.0,,229.0,-23.0,-716.0,,
,-642.0,761.0,119.0,,265.0,-26.0,-755.0,,
,-980.0,1767.0,72.0,,206.0,-8.0,-739.0,,
,-917.0,-358.0,275.0,,155.0,34.0,-944.0,,
,-376.0,928.0,257.0,,204.0,49.0,-641.0,,
,-741.0,1441.0,145.0,,194.0,62.0,-781.0,,
,-401.0,-566.0,283.0,,254.0,78.0,-761.0,,
,77.0,2126.0,550.0,,233.0,71.0,-705.0,,
,-285.0,236.0,524.0,,92.0,99.0,-740.0,,
,-389.0,496.0,159.0,,157.0,124.0,-521.0,,
,-588.0,1050.0,-67.0,,247.0,119.0,-779.0,,
,-373.0,232.0,-50.0,,299.0,116.0,-670.0,,
,522.0,780.0,-92.0,,278.0,152.0,-691.0,,
,259.0,673.0,204.0,,240.0,210.0,-689.0,,
,163.0,843.0,123.0,,301.0,205.0,-667.0,,
,989.0,-561.0,-162.0,,264.0,186.0,-872.0,,
,766.0,1795.0,-73.0,,265.0,186.0,-532.0,,
,399.0,-410.0,32.0,,290.0,177.0,-569.0,,
,354.0,1612.0,190.0,,244.0,170.0,-528.0,,
,690.0,-477.0,238.0,,315.0,177.0,-524.0,,
,736.0,1250.0,107.0,,292.0,169.0,-537.0,,
,949.0,1538.0,-183.0,,202.0,162.0,-249.0,,
,829.0,-1774.0,53.0,,240.0,171.0,-445.0,,
,974.0,3545.0,413.0,,188.0,160.0,-375.0,,
,1227.0,-1880.0,243.0,,164.0,148.0,-408.0,,
,-367.0,3210.0,-32.0,,221.0,117.0,-332.0,,
,-574.0,-1373.0,-134.0,,239.0,89.0,-295.0,,
,-72.0,884.0,42.0,,223.0,93.0,-526.0,,
,-507.0,2634.0,48.0,,186.0,91.0,-267.0,,
,-930.0,-3168.0,-138.0,,175.0,76.0,-341.0,,
,-624.0,4669.0,-451.0,,136.0,71.0,-262.0,,
,-833.0,-2626.0,-474.0,,227.0,76.0,-325.0,,
,-1020.0,3080.0,-231.0,,306.0,75.0,-356.0,,
,-1090.0,148.0,-52.0,,191.0,61.0,-72.0,,
,-1793.0,-286.0,154.0,,142.0,37.0,-266.0,,
,-1586.0,2139.0,-96.0,,132.0,24.0,-194.0,,
,-2094.0,-1369.0,-121.0,,139.0,39.0,-271.0,,
,-1508.0,3545.0,-86.0,,153.0,52.0,-136.0,,
,-352.0,-1945.0,113.0,,135.0,-10.0,-94.0,,
,554.0,2642.0,306.0,,151.0,-30.0,-319.0,,
,504.0,-408.0,-107.0,,137.0,10.0,-121.0,,
,-119.0,704.0,-253.0,,158.0,-9.0,-169.0,,
,611.0,1365.0,-271.0,,187.0,-5.0,27.0,,
,-285.0,-758.0,-141.0,,124.0,0.0,-81.0,,
,55.0,2223.0,-160.0,,112.0,17.0,-112.0,,
,886.0,-1082.0,32.0,,139.0,26.0,133.0,,
,147.0,2589.0,192.0,,102.0,-12.0,-24.0,,
,726.0,352.0,10.0,,59.0,1.0,66.0,,
,963.0,669.0,233.0,,-9.0,12.0,-120.0,,
,618.0,816.0,110.0,,-2.0,20.0,18.0,,
,802.0,1440.0,-114.0,,81.0,18.0,109.0,,
,519.0,823.0,-42.0,,37.0,-33.0,-94.0,,
,316.0,-181.0,-225.0,,-34.0,-6.0,35.0,,
,155.0,2010.0,-332.0,,-26.0,60.0,-83.0,,
,561.0,-933.0,-204.0,,31.0,65.0,140.0,,
,963.0,1231.0,-38.0,,47.0,56.0,5.0,,
,149.0,332.0,-164.0,,0.0,41.0,-57.0,,
,169.0,-272.0,-355.0,,-68.0,45.0,208.0,,
,386.0,243.0,-77.0,,-4.0,61.0,96.0,,
,84.0,-272.0,-17.0,,88.0,38.0,260.0,,
,-162.0,1167.0,235.0,,-16.0,47.0,55.0,,
,-241.0,-361.0,405.0,,-83.0,57.0,181.0,,
,-632.0,515.0,371.0,,-110.0,40.0,295.0,,
,-352.0,208.0,470.0,,-92.0,32.0,120.0,,
,32.0,997.0,53.0,,-62.0,26.0,240.0,,
,-675.0,1344.0,-55.0,,-123.0,67.0,90.0,,
,-483.0,-611.0,0.0,,-95.0,49.0,362.0,,
,-202.0,1928.0,148.0,,-30.0,29.0,279.0,,
,-108.0,-414.0,92.0,,-14.0,73.0,205.0,,
,-641.0,1558.0,-229.0,,-68.0,75.0,378.0,,
,-605.0,376.0,-249.0,,-104.0,37.0,325.0,,
,42.0,177.0,-328.0,,-87.0,11.0,517.0,,
,-310.0,1926.0,-236.0,,-102.0,68.0,290.0,,
,-108.0,-1264.0,-227.0,,-119.0,93.0,467.0,,
,186.0,2907.0,-207.0,,-140.0,51.0,596.0,,
,538.0,-1313.0,-301.0,,-99.0,22.0,487.0,,
,48.0,2443.0,-395.0,,-104.0,6.0,497.0,,
,-262.0,232.0,-465.0,,-135.0,1.0,212.0,,
,479.0,206.0,-594.0,,-66.0,3.0,430.0,,
,308.0,3260.0,-484.0,,-22.0,43.0,354.0,,
,383.0,-2206.0,-441.0,,-9.0,32.0,323.0,,
,352.0,4037.0,-317.0,,-52.0,-8.0,443.0,,
,70.0,-437.0,-490.0,,-78.0,8.0,421.0,,
,-114.0,1789.0,-416.0,,-112.0,-4.0,624.0,,
,-686.0,662.0,-27.0,,-162.0,-43.0,376.0,,
,-515.0,70.0,-218.0,,-112.0,-67.0,485.0,,
,-125.0,2864.0,-339.0,,-69.0,-79.0,606.0,,
,-610.0,-1391.0,-225.0,,-81.0,-62.0,637.0,,
,-841.0,2078.0,-191.0,,-89.0,-73.0,670.0,,
,-159.0,1031.0,-107.0,,-18.0,-101.0,404.0,,
,-269.0,1608.0,159.0,,10.0,-83.0,637.0,,
,-351.0,-251.0,273.0,,-37.0,-60.0,580.0,,
,-505.0,1780.0,86.0,,-71.0,-62.0,580.0,,
,-1186.0,1656.0,213.0,,-23.0,-79.0,546.0,,
,-1052.0,-755.0,269.0,,27.0,-75.0,511.0,,
,-1225.0,2321.0,83.0,,-3.0,-89.0,763.0,,
,-676.0,305.0,12.0,,-29.0,-105.0,485.0,,
,-320.0,871.0,118.0,,-41.0,-88.0,565.0,,
,-685.0,1873.0,364.0,,48.0,-104.0,546.0,,
,-91.0,1149.0,273.0,,81.0,-133.0,582.0,,
,106.0,973.0,80.0,,49.0,-127.0,628.0,,
,72.0,1532.0,-124.0,,45.0,-80.0,354.0,,
,142.0,1282.0,-265.0,,18.0,-73.0,602.0,,
,205.0,511.0,-292.0,,104.0,-89.0,567.0,,
,549.0,1799.0,-436.0,,185.0,-76.0,646.0,,
,755.0,1740.0,-544.0,,133.0,-31.0,583.0,,
,677.0,588.0,-394.0,,70.0,33.0,522.0,,
,1026.0,2151.0,-305.0,,139.0,45.0,811.0,,
,1376.0,-596.0,-291.0,,220.0,51.0,604.0,,
,146.0,2209.0,-124.0,,187.0,60.0,678.0,,
,-650.0,834.0,-71.0,,166.0,89.0,570.0,,
,312.0,389.0,10.0,,187.0,134.0,626.0,,
,213.0,4277.0,-68.0,,285.0,138.0,746.0,,
,-602.0,-2976.0,-154.0,,350.0,133.0,469.0,,
,-519.0,4350.0,-193.0,,296.0,121.0,654.0,,
,-512.0,-405.0,-205.0,,286.0,127.0,582.0,,
,-570.0,346.0,-18.0,,323.0,137.0,687.0,,
,-566.0,2621.0,296.0,,381.0,140.0,617.0,,
,-498.0,-1770.0,485.0,,365.0,141.0,498.0,,
,-234.0,4279.0,443.0,,331.0,154.0,733.0,,
,-455.0,-2245.0,297.0,,382.0,169.0,548.0,,
,-758.0,3014.0,21.0,,391.0,149.0,631.0,,
,-235.0,-620.0,-1.0,,394.0,166.0,526.0,,
,475.0,1387.0,-179.0,,321.0,202.0,702.0,,
,424.0,646.0,-16.0,,282.0,191.0,872.0,,
,-444.0,838.0,432.0,,320.0,167.0,589.0,,
,-622.0,2498.0,131.0,,292.0,163.0,689.0,,
,54.0,-2541.0,-301.0,,258.0,163.0,541.0,,
,211.0,4699.0,-90.0,,286.0,154.0,655.0,,
,-15.0,-2032.0,365.0,,292.0,136.0,572.0,,
,-557.0,3834.0,180.0,,225.0,108.0,473.0,,
,287.0,-1444.0,25.0,,211.0,83.0,715.0,,
,1133.0,1633.0,-93.0,,182.0,68.0,609.0,,
,332.0,1138.0,-105.0,,197.0,69.0,691.0,,
,720.0,-897.0,249.0,,144.0,59.0,519.0,,
,1016.0,4517.0,351.0,,22.0,24.0,618.0,,
,647.0,-3432.0,225.0,,18.0,12.0,770.0,,
,487.0,4376.0,-47.0,,6.0,1.0,587.0,,
,105.0,-2058.0,-5.0,,24.0,-5.0,633.0,,
,719.0,3603.0,-71.0,,-12.0,-13.0,532.0,,
,746.0,-1496.0,-65.0,,-31.0,-71.0,692.0,,
,-137.0,1680.0,173.0,,-32.0,-71.0,535.0,,
,-173.0,2823.0,190.0,,-64.0,-46.0,397.0,,
,-109.0,-3511.0,284.0,,-34.0,-78.0,528.0,,
,-160.0,6021.0,217.0,,-83.0,-105.0,469.0,,
,-594.0,-2933.0,211.0,,-127.0,-121.0,628.0,,
,-1159.0,3369.0,186.0,,-154.0,-115.0,391.0,,
,-1086.0,-526.0,-179.0,,-155.0,-99.0,482.0,,
,-24.0,1586.0,-426.0,,-127.0,-106.0,626.0,,
,-95.0,585.0,-404.0,,-123.0,-115.0,515.0,,
,-981.0,-291.0,-527.0,,-93.0,-110.0,593.0,,
,-87.0,2803.0,-564.0,,-153.0,-137.0,406.0,,
,224.0,-1571.0,-311.0,,-211.0,-156.0,628.0,,
,122.0,3172.0,-107.0,,-196.0,-145.0,570.0,,
,520.0,-557.0,3.0,,-160.0,-134.0,487.0,,
,1170.0,2740.0,30.0,,-108.0,-93.0,550.0,,
,1338.0,49.0,24.0,,-141.0,-67.0,406.0,,
