sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
,355.0,-125.0,364.0,,87.0,-17.0,-2180.0,,
,441.0,-59.0,420.0,,206.0,-84.0,1173.0,,
,468.0,-87.0,522.0,,183.0,-193.0,3675.0,,
,426.0,-44.0,546.0,,-22.0,-253.0,4593.0,,
,316.0,-36.0,640.0,,-57.0,-182.0,4955.0,,
,104.0,-12.0,616.0,,34.0,-81.0,4410.0,,
,-93.0,58.0,482.0,,-141.0,-1.0,2902.0,,
,-205.0,17.0,361.0,,128.0,-17.0,1213.0,,
,-355.0,116.0,235.0,,212.0,-83.0,-1476.0,,
,-534.0,119.0,77.0,,43.0,-23.0,-4393.0,,
,-632.0,147.0,-11.0,,248.0,-24.0,-7043.0,,
,-602.0,170.0,-152.0,,203.0,-95.0,-8477.0,,
,-558.0,145.0,-303.0,,62.0,-89.0,-7924.0,,
,-515.0,174.0,-330.0,,-146.0,-57.0,-5153.0,,
,-427.0,110.0,-409.0,,118.0,-62.0,295.0,,
,-353.0,143.0,-408.0,,221.0,-113.0,5620.0,,
,-256.0,101.0,-360.0,,-112.0,-119.0,8750.0,,
,-104.0,95.0,-266.0,,4.0,-41.0,8807.0,,
,38.0,84.0,-186.0,,108.0,17.0,6579.0,,
,157.0,34.0,-160.0,,100.0,18.0,3460.0,,
,243.0,58.0,-31.0,,-214.0,14.0,-921.0,,
,296.0,9.0,31.0,,-164.0,1.0,-4499.0,,
,353.0,17.0,3.0,,-154.0,-15.0,-6782.0,,
,411.0,7.0,-17.0,,-285.0,1.0,-8037.0,,
,453.0,22.0,-166.0,,-216.0,71.0,-7584.0,,
,363.0,7.0,-341.0,,-202.0,104.0,-4414.0,,
,236.0,9.0,-413.0,,282.0,4.0,1398.0,,
,235.0,11.0,-429.0,,175.0,-93.0,5642.0,,
,252.0,-16.0,-369.0,,53.0,-26.0,7824.0,,
,208.0,7.0,-162.0,,-49.0,111.0,8355.0,,
,155.0,-42.0,138.0,,-420.0,173.0,6526.0,,
,134.0,-33.0,425.0,,-292.0,166.0,3627.0,,
,99.0,-67.0,758.0,,31.0,142.0,363.0,,
,61.0,-118.0,945.0,,59.0,79.0,-2629.0,,
,54.0,-141.0,862.0,,-400.0,59.0,-5934.0,,
,2.0,-205.0,656.0,,-83.0,97.0,-8473.0,,
,-53.0,-219.0,439.0,,314.0,50.0,-8560.0,,
,7.0,-253.0,275.0,,72.0,18.0,-5474.0,,
,22.0,-262.0,121.0,,-241.0,77.0,-1051.0,,
,95.0,-263.0,16.0,,-267.0,165.0,1655.0,,
,224.0,-260.0,-24.0,,-181.0,178.0,3514.0,,
,166.0,-229.0,-72.0,,-149.0,132.0,4151.0,,
,92.0,-245.0,-108.0,,194.0,92.0,3808.0,,
,49.0,-197.0,-221.0,,-29.0,32.0,3009.0,,
,29.0,-194.0,-390.0,,-322.0,17.0,1613.0,,
,4.0,-184.0,-551.0,,-244.0,73.0,772.0,,
,-86.0,-143.0,-579.0,,-92.0,155.0,-12.0,,
,-138.0,-161.0,-356.0,,-45.0,118.0,-347.0,,
,-101.0,-121.0,-145.0,,-87.0,9.0,-779.0,,
,-145.0,-167.0,41.0,,-82.0,3.0,-885.0,,
,-200.0,-130.0,208.0,,-230.0,88.0,121.0,,
,-208.0,-149.0,238.0,,-102.0,179.0,1169.0,,
,-306.0,-167.0,170.0,,-64.0,149.0,1903.0,,
,-250.0,-122.0,107.0,,-136.0,70.0,168.0,,
,-165.0,-152.0,-100.0,,-197.0,74.0,-3324.0,,
,-89.0,-102.0,-387.0,,-181.0,143.0,-6623.0,,
,139.0,-133.0,-499.0,,-59.0,214.0,-7523.0,,
,296.0,-107.0,-577.0,,15.0,193.0,-3900.0,,
,351.0,-95.0,-601.0,,104.0,103.0,1077.0,,
,374.0,-50.0,-582.0,,-235.0,68.0,4273.0,,
,363.0,-20.0,-568.0,,-535.0,50.0,4231.0,,
,214.0,-15.0,-524.0,,-382.0,28.0,2995.0,,
,10.0,18.0,-415.0,,-313.0,56.0,2596.0,,
,-72.0,-14.0,-288.0,,-426.0,52.0,2494.0,,
,-40.0,37.0,-76.0,,-390.0,3.0,2400.0,,
,15.0,-8.0,183.0,,-188.0,-6.0,702.0,,
,-20.0,5.0,359.0,,68.0,37.0,-1892.0,,
,-94.0,-9.0,439.0,,-66.0,171.0,-4488.0,,
,-128.0,-16.0,305.0,,-288.0,307.0,-5713.0,,
,-126.0,-8.0,171.0,,25.0,235.0,-4153.0,,
,-85.0,-62.0,125.0,,217.0,80.0,-1018.0,,
,-76.0,-22.0,93.0,,-231.0,79.0,2183.0,,
,-50.0,-94.0,88.0,,-730.0,175.0,4040.0,,
,69.0,-71.0,45.0,,-346.0,212.0,5441.0,,
,94.0,-82.0,-38.0,,-168.0,147.0,5262.0,,
,108.0,-111.0,-87.0,,-380.0,73.0,3399.0,,
,199.0,-77.0,-155.0,,-189.0,96.0,2326.0,,
,215.0,-77.0,-243.0,,-173.0,145.0,750.0,,
,159.0,-81.0,-264.0,,-349.0,122.0,-2158.0,,
,22.0,-92.0,-201.0,,-646.0,166.0,-5404.0,,
,-90.0,-47.0,-88.0,,-143.0,238.0,-7294.0,,
,-112.0,-101.0,-72.0,,361.0,247.0,-7594.0,,
,-181.0,-93.0,-4.0,,40.0,213.0,-5258.0,,
,-339.0,-125.0,98.0,,-246.0,155.0,461.0,,
,-380.0,-146.0,60.0,,-288.0,187.0,5463.0,,
,-333.0,-160.0,-32.0,,-109.0,174.0,7797.0,,
,-306.0,-181.0,-97.0,,-580.0,93.0,7036.0,,
,-125.0,-144.0,-82.0,,-610.0,-4.0,3706.0,,
,102.0,-209.0,-53.0,,72.0,-58.0,-397.0,,
,294.0,-102.0,27.0,,219.0,54.0,-4212.0,,
,331.0,-136.0,138.0,,-43.0,141.0,-5731.0,,
,186.0,-106.0,203.0,,-198.0,112.0,-5047.0,,
,128.0,-32.0,258.0,,119.0,65.0,-2653.0,,
,84.0,-113.0,222.0,,-158.0,43.0,314.0,,
,45.0,-12.0,183.0,,-666.0,42.0,2429.0,,
,53.0,-62.0,131.0,,-449.0,88.0,3785.0,,
,20.0,-31.0,24.0,,-128.0,71.0,3390.0,,
,-10.0,-32.0,-10.0,,-176.0,21.0,1705.0,,
,44.0,-44.0,-140.0,,-517.0,-5.0,-412.0,,
,164.0,-9.0,-432.0,,-216.0,-52.0,-2126.0,,
,281.0,-73.0,-699.0,,473.0,-8.0,-2945.0,,
,429.0,-17.0,-793.0,,256.0,-18.0,-2560.0,,
,480.0,-102.0,-802.0,,-467.0,-80.0,-439.0,,
,419.0,-86.0,-861.0,,-424.0,-119.0,844.0,,
,435.0,-105.0,-809.0,,65.0,-141.0,942.0,,
,458.0,-133.0,-698.0,,-245.0,-87.0,1040.0,,
,357.0,-99.0,-546.0,,-534.0,-47.0,1077.0,,
,200.0,-164.0,-306.0,,22.0,-66.0,692.0,,
,48.0,-81.0,-135.0,,69.0,-165.0,-256.0,,
,-89.0,-161.0,76.0,,-373.0,-273.0,707.0,,
,-166.0,-139.0,294.0,,-141.0,-244.0,2171.0,,
,-188.0,-138.0,455.0,,206.0,-82.0,1261.0,,
,-152.0,-207.0,617.0,,112.0,-16.0,-1542.0,,
,-88.0,-144.0,672.0,,1.0,-85.0,-4571.0,,
,-71.0,-211.0,602.0,,2.0,-172.0,-5432.0,,
,-79.0,-170.0,462.0,,186.0,-238.0,-4212.0,,
,-53.0,-217.0,336.0,,457.0,-215.0,-1236.0,,
,29.0,-197.0,301.0,,146.0,-160.0,1644.0,,
,121.0,-181.0,275.0,,-452.0,-100.0,3233.0,,
,127.0,-191.0,166.0,,-298.0,-27.0,4537.0,,
,128.0,-122.0,64.0,,66.0,-73.0,3959.0,,
,97.0,-179.0,12.0,,-157.0,-174.0,2514.0,,
,-22.0,-93.0,-41.0,,-74.0,-130.0,1156.0,,
,-106.0,-132.0,-162.0,,521.0,-90.0,-866.0,,
,-172.0,-104.0,-318.0,,279.0,-85.0,-2765.0,,
,-174.0,-73.0,-295.0,,-286.0,-100.0,-3968.0,,
,-179.0,-94.0,-217.0,,-143.0,-127.0,-4532.0,,
,-259.0,-18.0,-308.0,,117.0,-101.0,-3974.0,,
,-160.0,-68.0,-397.0,,188.0,-129.0,-1173.0,,
,66.0,-6.0,-474.0,,98.0,-137.0,1049.0,,
,260.0,-38.0,-567.0,,47.0,-171.0,2106.0,,
,425.0,-5.0,-669.0,,169.0,-190.0,2950.0,,
,504.0,0.0,-743.0,,419.0,-176.0,2028.0,,
,510.0,-46.0,-738.0,,243.0,-267.0,199.0,,
,443.0,-1.0,-727.0,,-171.0,-288.0,-1516.0,,
,273.0,-62.0,-514.0,,-66.0,-210.0,-716.0,,
,32.0,-19.0,-243.0,,208.0,-169.0,1834.0,,
,-222.0,-77.0,-23.0,,181.0,-165.0,3427.0,,
,-470.0,-78.0,115.0,,-27.0,-194.0,3237.0,,
,-665.0,-72.0,120.0,,-10.0,-207.0,349.0,,
,-743.0,-114.0,92.0,,-147.0,-127.0,-2244.0,,
,-653.0,-80.0,-16.0,,-9.0,-125.0,-3264.0,,
,-463.0,-154.0,-13.0,,181.0,-235.0,-3366.0,,
,-339.0,-111.0,-54.0,,62.0,-256.0,-3017.0,,
,-245.0,-137.0,-83.0,,132.0,-219.0,-2819.0,,
,-91.0,-153.0,20.0,,112.0,-207.0,-2267.0,,
,69.0,-108.0,100.0,,303.0,-212.0,-1435.0,,
,112.0,-173.0,206.0,,252.0,-197.0,958.0,,
,41.0,-119.0,249.0,,137.0,-179.0,3348.0,,
,-55.0,-128.0,252.0,,-93.0,-257.0,4380.0,,
,-133.0,-125.0,198.0,,-187.0,-311.0,4650.0,,
,-188.0,-119.0,197.0,,363.0,-185.0,2919.0,,
,-223.0,-126.0,154.0,,475.0,-68.0,1127.0,,
,-172.0,-74.0,-9.0,,229.0,-64.0,659.0,,
,-65.0,-123.0,-63.0,,-91.0,-66.0,-44.0,,
,7.0,-58.0,-114.0,,-3.0,-67.0,-2518.0,,
,41.0,-104.0,-200.0,,317.0,-46.0,-5354.0,,
,116.0,-103.0,-294.0,,423.0,10.0,-5903.0,,
,261.0,-71.0,-366.0,,157.0,64.0,-4868.0,,
,341.0,-125.0,-461.0,,-143.0,72.0,-2971.0,,
,304.0,-59.0,-606.0,,66.0,-32.0,-1045.0,,
,272.0,-116.0,-654.0,,270.0,-168.0,1341.0,,
,199.0,-87.0,-578.0,,451.0,-197.0,4251.0,,
,33.0,-109.0,-553.0,,164.0,-138.0,5873.0,,
,-122.0,-119.0,-520.0,,-27.0,-59.0,5336.0,,
,-209.0,-150.0,-361.0,,232.0,20.0,2485.0,,
,-139.0,-172.0,-153.0,,103.0,26.0,339.0,,
,-62.0,-159.0,60.0,,171.0,-47.0,-182.0,,
,-112.0,-220.0,300.0,,484.0,-64.0,145.0,,
,-160.0,-168.0,508.0,,446.0,-7.0,166.0,,
,-168.0,-222.0,484.0,,160.0,63.0,-1962.0,,
,-167.0,-183.0,487.0,,145.0,119.0,-4238.0,,
,-100.0,-209.0,569.0,,282.0,99.0,-5559.0,,
,44.0,-182.0,460.0,,67.0,1.0,-4719.0,,
,139.0,-121.0,316.0,,67.0,-49.0,-1916.0,,
,201.0,-113.0,185.0,,406.0,-57.0,713.0,,
,249.0,-48.0,117.0,,462.0,-57.0,2189.0,,
,276.0,-75.0,8.0,,124.0,-24.0,2455.0,,
,296.0,-14.0,-213.0,,-104.0,-59.0,3645.0,,
,253.0,-58.0,-390.0,,106.0,-52.0,4916.0,,
,137.0,-29.0,-514.0,,417.0,-24.0,4639.0,,
,45.0,-59.0,-547.0,,431.0,25.0,2450.0,,
,43.0,-76.0,-647.0,,138.0,79.0,-744.0,,
,29.0,-42.0,-764.0,,329.0,-26.0,-3279.0,,
,-22.0,-91.0,-837.0,,508.0,-79.0,-5585.0,,
,-55.0,-31.0,-852.0,,265.0,-56.0,-6644.0,,
,37.0,-69.0,-744.0,,271.0,-31.0,-6189.0,,
,139.0,-30.0,-634.0,,205.0,-24.0,-3797.0,,
,116.0,-35.0,-457.0,,-26.0,-53.0,-290.0,,
,49.0,-11.0,-265.0,,-185.0,-24.0,2429.0,,
,10.0,49.0,-41.0,,340.0,6.0,5604.0,,
,-36.0,37.0,144.0,,649.0,16.0,7752.0,,
,-230.0,97.0,214.0,,175.0,-7.0,8207.0,,
,-327.0,60.0,277.0,,79.0,-63.0,6880.0,,
,-267.0,92.0,328.0,,174.0,-58.0,2741.0,,
,-293.0,55.0,346.0,,267.0,-23.0,-2365.0,,
,-364.0,12.0,392.0,,4.0,-48.0,-6740.0,,
,-375.0,40.0,425.0,,-323.0,-45.0,-8824.0,,
,-280.0,-43.0,425.0,,-239.0,-20.0,-8660.0,,
,-152.0,-26.0,563.0,,-95.0,-60.0,-6332.0,,
,-52.0,-104.0,676.0,,146.0,-129.0,-2651.0,,
,-29.0,-125.0,647.0,,281.0,-146.0,604.0,,
,74.0,-117.0,529.0,,524.0,-35.0,3813.0,,
,287.0,-198.0,416.0,,495.0,140.0,6509.0,,
,404.0,-150.0,327.0,,198.0,174.0,7893.0,,
,468.0,-190.0,171.0,,-84.0,13.0,6993.0,,
,484.0,-174.0,0.0,,-313.0,-144.0,4345.0,,
,430.0,-186.0,-151.0,,-233.0,-194.0,812.0,,
,274.0,-191.0,-198.0,,-219.0,-131.0,-3386.0,,
,44.0,-190.0,-216.0,,308.0,-31.0,-6138.0,,
,-141.0,-212.0,-295.0,,419.0,107.0,-6631.0,,
,-243.0,-177.0,-434.0,,32.0,205.0,-5016.0,,
,-299.0,-238.0,-693.0,,-5.0,56.0,-2690.0,,
,-416.0,-176.0,-941.0,,-23.0,-113.0,-245.0,,
,-447.0,-242.0,-1031.0,,196.0,-117.0,2418.0,,
,-359.0,-237.0,-1019.0,,-447.0,17.0,4146.0,,
,-267.0,-208.0,-1008.0,,-803.0,160.0,5210.0,,
,-205.0,-275.0,-923.0,,-183.0,187.0,4857.0,,
,-152.0,-200.0,-715.0,,227.0,159.0,3277.0,,
,-40.0,-264.0,-458.0,,630.0,97.0,-35.0,,
,49.0,-204.0,-278.0,,364.0,41.0,-4234.0,,
,21.0,-196.0,-211.0,,-374.0,50.0,-5694.0,,
,-100.0,-191.0,-104.0,,-372.0,81.0,-5010.0,,
,-195.0,-118.0,44.0,,176.0,51.0,-2701.0,,
,-335.0,-147.0,254.0,,7.0,-27.0,0.0,,
,-416.0,-84.0,477.0,,-422.0,-117.0,2204.0,,
,-361.0,-83.0,581.0,,-594.0,-26.0,3848.0,,
,-277.0,-62.0,541.0,,-213.0,137.0,4417.0,,
,-108.0,-39.0,497.0,,892.0,69.0,4767.0,,
,38.0,7.0,480.0,,818.0,-55.0,2777.0,,
,167.0,30.0,370.0,,93.0,-98.0,-1176.0,,
,337.0,65.0,311.0,,-114.0,0.0,-5070.0,,
,513.0,111.0,285.0,,-18.0,52.0,-7671.0,,
,543.0,115.0,210.0,,444.0,-129.0,-7599.0,,
,404.0,160.0,113.0,,557.0,-101.0,-5668.0,,
,333.0,128.0,6.0,,345.0,66.0,-2060.0,,
,286.0,162.0,-2.0,,-16.0,63.0,1378.0,,
,149.0,143.0,86.0,,-38.0,37.0,3846.0,,
,7.0,130.0,43.0,,506.0,-14.0,6520.0,,
,-94.0,124.0,-154.0,,366.0,-37.0,8791.0,,
,-176.0,108.0,-203.0,,-179.0,-51.0,9303.0,,
,-251.0,116.0,-173.0,,-85.0,-74.0,7165.0,,
,-318.0,63.0,-132.0,,575.0,-23.0,3797.0,,
,-267.0,58.0,-159.0,,784.0,12.0,-413.0,,
,-116.0,13.0,-314.0,,6.0,-71.0,-5047.0,,
,-8.0,-6.0,-337.0,,-553.0,-134.0,-8443.0,,
,108.0,-15.0,-292.0,,6.0,-21.0,-9829.0,,
,292.0,-13.0,-151.0,,840.0,84.0,-8745.0,,
,457.0,-61.0,16.0,,557.0,104.0,-6618.0,,
,493.0,-54.0,31.0,,166.0,46.0,-3941.0,,
,357.0,-63.0,24.0,,365.0,39.0,-1056.0,,
,220.0,-112.0,-157.0,,165.0,109.0,1858.0,,
,199.0,-59.0,-397.0,,-9.0,57.0,5700.0,,
,69.0,-117.0,-353.0,,-312.0,-29.0,8994.0,,
,-180.0,-94.0,-208.0,,-423.0,-63.0,10110.0,,
,-387.0,-110.0,-24.0,,34.0,21.0,8203.0,,
,-490.0,-121.0,194.0,,166.0,99.0,4905.0,,
,-534.0,-94.0,342.0,,104.0,35.0,1821.0,,
,-548.0,-108.0,460.0,,-116.0,12.0,-1195.0,,
,-463.0,-97.0,552.0,,18.0,28.0,-3662.0,,
,-392.0,-131.0,624.0,,365.0,9.0,-6302.0,,
,-361.0,-114.0,562.0,,135.0,16.0,-8176.0,,
,-376.0,-149.0,406.0,,41.0,68.0,-7928.0,,
,-303.0,-148.0,345.0,,-235.0,141.0,-5426.0,,
,-89.0,-137.0,307.0,,-419.0,130.0,-1498.0,,
,20.0,-143.0,221.0,,30.0,-29.0,2156.0,,
,58.0,-117.0,110.0,,94.0,-90.0,4957.0,,
,-17.0,-119.0,-89.0,,192.0,-31.0,5775.0,,
,-114.0,-88.0,-155.0,,249.0,-17.0,5036.0,,
,16.0,-77.0,-123.0,,89.0,-48.0,2989.0,,
,214.0,-56.0,-162.0,,322.0,-71.0,27.0,,
,321.0,-26.0,-184.0,,115.0,57.0,-2117.0,,
,457.0,-53.0,-287.0,,-114.0,159.0,-3408.0,,
,626.0,-56.0,-342.0,,-348.0,196.0,-3610.0,,
,668.0,-70.0,-363.0,,-619.0,231.0,-3978.0,,
,609.0,-115.0,-259.0,,-129.0,152.0,-3989.0,,
,615.0,-96.0,-76.0,,-28.0,23.0,-2202.0,,
,587.0,-163.0,17.0,,-136.0,7.0,591.0,,
,354.0,-189.0,84.0,,-6.0,162.0,4055.0,,
,122.0,-204.0,65.0,,79.0,218.0,5293.0,,
,-84.0,-238.0,-45.0,,29.0,215.0,4242.0,,
,-318.0,-223.0,-302.0,,-396.0,276.0,3299.0,,
,-480.0,-271.0,-408.0,,0.0,149.0,2377.0,,
,-565.0,-202.0,-378.0,,555.0,-42.0,1221.0,,
,-544.0,-237.0,-379.0,,77.0,-88.0,-755.0,,
,-405.0,-210.0,-329.0,,-442.0,-9.0,-3394.0,,
,-224.0,-156.0,-347.0,,-731.0,124.0,-6040.0,,
,-99.0,-181.0,-229.0,,-108.0,123.0,-6021.0,,
,-24.0,-78.0,-10.0,,691.0,64.0,-3026.0,,
,50.0,-95.0,114.0,,189.0,40.0,389.0,,
,10.0,-33.0,228.0,,-263.0,107.0,3353.0,,
,-123.0,-38.0,402.0,,-127.0,233.0,4000.0,,
,-223.0,-31.0,607.0,,-170.0,193.0,2664.0,,
,-310.0,-12.0,667.0,,-635.0,160.0,1095.0,,
,-276.0,-87.0,662.0,,-677.0,110.0,423.0,,
,-273.0,-37.0,527.0,,-17.0,71.0,48.0,,
,-316.0,-93.0,397.0,,421.0,130.0,-975.0,,
,-272.0,-77.0,444.0,,297.0,135.0,-1178.0,,
,-188.0,-75.0,529.0,,-143.0,187.0,-558.0,,
,-112.0,-103.0,633.0,,-319.0,224.0,528.0,,
,-79.0,-78.0,522.0,,-207.0,190.0,452.0,,
,53.0,-91.0,366.0,,87.0,127.0,-339.0,,
,91.0,-47.0,216.0,,88.0,76.0,18.0,,
,11.0,-42.0,117.0,,-124.0,179.0,-201.0,,
,29.0,-8.0,148.0,,-239.0,275.0,-611.0,,
,150.0,-2.0,-50.0,,-372.0,195.0,-844.0,,
,242.0,0.0,-207.0,,-56.0,152.0,-927.0,,
,254.0,18.0,-180.0,,52.0,191.0,-783.0,,
,285.0,19.0,-52.0,,79.0,159.0,-927.0,,
,270.0,42.0,48.0,,326.0,115.0,-343.0,,
,214.0,21.0,-4.0,,270.0,144.0,288.0,,
,110.0,33.0,89.0,,169.0,215.0,840.0,,
,15.0,18.0,289.0,,-178.0,138.0,951.0,,
,-68.0,3.0,490.0,,-242.0,65.0,563.0,,
,-185.0,23.0,484.0,,-51.0,91.0,600.0,,
,-233.0,6.0,358.0,,-298.0,79.0,53.0,,
,-206.0,25.0,310.0,,-299.0,83.0,-613.0,,
,-151.0,25.0,198.0,,-112.0,139.0,-1032.0,,
,-123.0,32.0,176.0,,123.0,296.0,-1254.0,,
,-198.0,51.0,213.0,,179.0,395.0,-1383.0,,
,-346.0,20.0,363.0,,-302.0,365.0,-1265.0,,
,-345.0,39.0,525.0,,-253.0,248.0,-687.0,,
,-217.0,9.0,512.0,,0.0,141.0,-188.0,,
,-172.0,-14.0,498.0,,-237.0,135.0,1202.0,,
,-124.0,-9.0,512.0,,-664.0,136.0,2239.0,,
,22.0,-66.0,494.0,,-642.0,210.0,2547.0,,
,97.0,-70.0,326.0,,-112.0,301.0,2679.0,,
,82.0,-122.0,-19.0,,-96.0,303.0,1888.0,,
,133.0,-131.0,-264.0,,-100.0,228.0,827.0,,
,262.0,-163.0,-203.0,,-73.0,190.0,-637.0,,
,296.0,-211.0,-107.0,,59.0,264.0,-1116.0,,
,95.0,-207.0,-144.0,,-101.0,321.0,-901.0,,
,-173.0,-261.0,-306.0,,-800.0,316.0,-905.0,,
,-317.0,-240.0,-593.0,,-697.0,257.0,-277.0,,
,-374.0,-267.0,-921.0,,-179.0,166.0,-112.0,,
,-402.0,-229.0,-1134.0,,118.0,74.0,-245.0,,
,-338.0,-208.0,-1213.0,,4.0,82.0,-672.0,,
,-208.0,-200.0,-1050.0,,112.0,129.0,-362.0,,
,-68.0,-147.0,-674.0,,-179.0,61.0,606.0,,
,14.0,-154.0,-447.0,,-734.0,45.0,399.0,,
,-2.0,-83.0,-164.0,,-367.0,112.0,-406.0,,
,45.0,-112.0,226.0,,-56.0,206.0,-1489.0,,
,112.0,-95.0,505.0,,-79.0,213.0,-1701.0,,
,24.0,-79.0,660.0,,-262.0,70.0,-1561.0,,
,-102.0,-110.0,712.0,,108.0,32.0,-1402.0,,
,-205.0,-83.0,715.0,,129.0,110.0,-1064.0,,
,-235.0,-108.0,619.0,,-338.0,195.0,-846.0,,
,-205.0,-98.0,478.0,,-373.0,181.0,465.0,,
,-232.0,-112.0,357.0,,-198.0,101.0,1491.0,,
,-52.0,-128.0,366.0,,-60.0,101.0,2348.0,,
,299.0,-113.0,513.0,,-726.0,65.0,2740.0,,
,449.0,-99.0,664.0,,-873.0,85.0,2217.0,,
,514.0,-63.0,728.0,,-421.0,205.0,1712.0,,
,561.0,-36.0,645.0,,-179.0,266.0,199.0,,
,548.0,5.0,473.0,,-296.0,265.0,-1378.0,,
,495.0,45.0,255.0,,-333.0,185.0,-2536.0,,
,339.0,58.0,144.0,,-54.0,108.0,-2656.0,,
,132.0,96.0,46.0,,-417.0,126.0,-1818.0,,
,-18.0,85.0,-137.0,,-630.0,135.0,-899.0,,
,-73.0,85.0,-226.0,,-550.0,123.0,330.0,,
,-154.0,95.0,-290.0,,-404.0,204.0,478.0,,
,-243.0,74.0,-368.0,,-458.0,271.0,637.0,,
,-131.0,90.0,-452.0,,-472.0,239.0,1953.0,,
,4.0,72.0,-429.0,,32.0,168.0,3508.0,,
,-41.0,69.0,-425.0,,185.0,35.0,3676.0,,
,-86.0,61.0,-579.0,,-244.0,-32.0,1590.0,,
,-71.0,60.0,-574.0,,-563.0,45.0,-744.0,,
,-21.0,45.0,-405.0,,-536.0,201.0,-2849.0,,
,0.0,29.0,-265.0,,-544.0,263.0,-3917.0,,
,-63.0,34.0,-148.0,,-252.0,120.0,-3580.0,,
,-109.0,28.0,13.0,,-291.0,3.0,-2438.0,,
,-155.0,38.0,161.0,,-479.0,25.0,-291.0,,
,-190.0,-16.0,180.0,,-199.0,113.0,1396.0,,
,-184.0,-4.0,242.0,,-44.0,213.0,2370.0,,
,-65.0,-36.0,389.0,,134.0,258.0,2274.0,,
,81.0,-67.0,363.0,,-18.0,187.0,1746.0,,
,81.0,-67.0,266.0,,-257.0,94.0,1278.0,,
,122.0,-122.0,159.0,,-125.0,68.0,-223.0,,
,172.0,-100.0,10.0,,-294.0,14.0,-1300.0,,
,171.0,-126.0,-132.0,,-650.0,34.0,-2017.0,,
,154.0,-103.0,-285.0,,-542.0,106.0,-2475.0,,
,81.0,-123.0,-317.0,,-129.0,45.0,-2535.0,,
,-35.0,-125.0,-208.0,,-78.0,40.0,-2017.0,,
,-200.0,-91.0,-85.0,,-617.0,121.0,-406.0,,
,-314.0,-125.0,-41.0,,-497.0,130.0,576.0,,
,-453.0,-67.0,-22.0,,216.0,122.0,1160.0,,
,-543.0,-92.0,-38.0,,-85.0,163.0,1383.0,,
,-443.0,-64.0,-41.0,,-637.0,229.0,1709.0,,
,-342.0,-46.0,-126.0,,-448.0,171.0,2708.0,,
,-287.0,-78.0,-269.0,,-192.0,21.0,3384.0,,
,-181.0,-31.0,-348.0,,-257.0,-36.0,3155.0,,
,-35.0,-78.0,-468.0,,-281.0,4.0,1138.0,,
,27.0,-87.0,-587.0,,-271.0,77.0,-1116.0,,
,106.0,-119.0,-674.0,,-38.0,84.0,-3248.0,,
,224.0,-179.0,-681.0,,22.0,43.0,-4587.0,,
,219.0,-195.0,-525.0,,-496.0,67.0,-4040.0,,
,218.0,-268.0,-316.0,,-414.0,68.0,-3078.0,,
,210.0,-248.0,-211.0,,40.0,-24.0,-1773.0,,
,177.0,-274.0,-36.0,,-17.0,-70.0,-672.0,,
,189.0,-287.0,177.0,,-252.0,-65.0,962.0,,
,188.0,-237.0,273.0,,-371.0,-84.0,2741.0,,
,162.0,-252.0,253.0,,-224.0,-60.0,3774.0,,
,137.0,-210.0,207.0,,56.0,-3.0,4532.0,,
,146.0,-207.0,218.0,,-20.0,-13.0,3423.0,,
,86.0,-174.0,238.0,,-57.0,-131.0,1103.0,,
,-18.0,-170.0,285.0,,-333.0,-193.0,-1104.0,,
,-75.0,-137.0,342.0,,-749.0,-77.0,-2211.0,,
,-67.0,-123.0,404.0,,-76.0,77.0,-2098.0,,
,-19.0,-146.0,426.0,,597.0,65.0,-788.0,,
,6.0,-118.0,406.0,,495.0,-64.0,1273.0,,
,39.0,-191.0,285.0,,-440.0,-116.0,1759.0,,
,-4.0,-144.0,122.0,,-1152.0,-115.0,1084.0,,
,-139.0,-172.0,31.0,,-257.0,-133.0,-1136.0,,
,-271.0,-173.0,-155.0,,407.0,-82.0,-3741.0,,
,-407.0,-110.0,-297.0,,51.0,6.0,-4957.0,,
,-530.0,-143.0,-338.0,,-123.0,15.0,-4977.0,,
,-667.0,-103.0,-429.0,,103.0,-57.0,-3063.0,,
,-793.0,-97.0,-560.0,,102.0,-204.0,-1306.0,,
,-756.0,-82.0,-780.0,,79.0,-241.0,567.0,,
,-571.0,-69.0,-860.0,,115.0,-167.0,3379.0,,
,-342.0,-50.0,-807.0,,-64.0,-151.0,6003.0,,
,-78.0,-68.0,-719.0,,-155.0,-118.0,7800.0,,
,156.0,-63.0,-525.0,,-326.0,-150.0,7148.0,,
,320.0,-43.0,-330.0,,-211.0,-260.0,4358.0,,
,486.0,-37.0,-18.0,,65.0,-339.0,373.0,,
,613.0,1.0,314.0,,300.0,-292.0,-2769.0,,
,664.0,-35.0,628.0,,269.0,-152.0,-4382.0,,
,687.0,-6.0,908.0,,-75.0,-109.0,-5349.0,,
,572.0,-14.0,1017.0,,243.0,-171.0,-5920.0,,
,389.0,-5.0,1003.0,,315.0,-221.0,-6380.0,,
,267.0,34.0,775.0,,-70.0,-181.0,-4689.0,,
,128.0,-21.0,503.0,,-319.0,-165.0,-1308.0,,
,-2.0,-5.0,362.0,,-583.0,-208.0,2828.0,,
,-52.0,-34.0,339.0,,-143.0,-208.0,6566.0,,
